# pos_1,concentration
1.389139705019461386e-03,5.244430985084260755e+01
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,5.244430985084258978e+00
2.470278535103651030e-02,5.898320540043221705e+00
4.392845456035934792e-02,2.487652041664019986e+00
7.811706625951746197e-02,3.730425455258193690e+00
1.389139705019461490e-01,2.884437041796342971e+00
2.470278535103651030e-01,2.506786229518369158e+00
4.392845456035935348e-01,1.658434694442680324e-01
7.811706625951745364e-01,0.000000000000000000e+00
