# pos_1,average_velocity_axis
1.389139705019461386e-03,1.001115445229655704e-01
2.470278535103650856e-03,1.003706198042725040e-01
4.392845456035934966e-03,1.008266652831190380e-01
7.811706625951745156e-03,1.013015277320167828e-01
1.389139705019461560e-02,9.968306347989462635e-02
2.470278535103651030e-02,1.000328638104447665e-01
4.392845456035934792e-02,1.017840574527721642e-01
7.811706625951746197e-02,1.060784553571691574e-01
1.389139705019461490e-01,1.091250996992861183e-01
2.470278535103651030e-01,1.105744099299906663e-01
4.392845456035935348e-01,1.073191108551556083e-01
7.811706625951745364e-01,1.024541374855140186e-01
