# value,p_w_0,p_w_1,p_w_2
3.414062500000000000e+00,5.905927588052062999e-02,6.063994545523380963e-02,5.892291551129603261e-02
3.773437500000000000e+00,5.681785606718420950e-02,5.852045434024819026e-02,5.667793727738314191e-02
4.132812500000000000e+00,5.567737886721841473e-02,5.649175847064816930e-02,5.410428396488854014e-02
4.492187500000000000e+00,5.331030241027112648e-02,5.370743005568767020e-02,5.209188740909015403e-02
4.851562500000000000e+00,5.070840404612608071e-02,5.104942248563119206e-02,4.956409629148602475e-02
5.210937500000000000e+00,4.848207778116677552e-02,4.832823454949482234e-02,4.696317169517816997e-02
5.570312500000000000e+00,4.599897871358036433e-02,4.616364515534877866e-02,4.416765706344671222e-02
5.929687500000000000e+00,4.400221153975494154e-02,4.333405298792050026e-02,4.155552617101775786e-02
6.289062500000000000e+00,4.118005280077334518e-02,4.044580210035888385e-02,3.891824201010370132e-02
6.648437500000000000e+00,3.877373947448106012e-02,3.802317786771089447e-02,3.658661176987032526e-02
7.007812500000000000e+00,3.644679796024794666e-02,3.557263913265457794e-02,3.338345508489191232e-02
7.367187500000000000e+00,3.400804622255836768e-02,3.272600878079945375e-02,3.156426242524085907e-02
7.726562500000000000e+00,3.226232228214109821e-02,3.070225308047565965e-02,2.926868933320371166e-02
8.085937500000000000e+00,2.983457083335162505e-02,2.834080109510147411e-02,2.707448962873372153e-02
8.445312500000000000e+00,2.751371229826893305e-02,2.596874357104839853e-02,2.523616708125514529e-02
8.804687500000000000e+00,2.553290337506916585e-02,2.358280671922659624e-02,2.329948050251039529e-02
9.164062500000000000e+00,2.356762465863864592e-02,2.175637130182491580e-02,2.127224387713263359e-02
9.523437500000000000e+00,2.184376030142428857e-02,1.999863109795735339e-02,1.962648557362592361e-02
9.882812500000000000e+00,1.976018598642177715e-02,1.860328919206388071e-02,1.774454626735974191e-02
1.024218750000000000e+01,1.805591443074616026e-02,1.678712951153872590e-02,1.635446746046877523e-02
1.060156250000000000e+01,1.653931434393917169e-02,1.576256885703245653e-02,1.512745960768687586e-02
1.096093750000000000e+01,1.536102047632478991e-02,1.436216435345850917e-02,1.376983180239598793e-02
1.132031250000000000e+01,1.405705774115229185e-02,1.321923164754387064e-02,1.262491918492578309e-02
