# value,p_w_0,p_w_1,p_w_2
-2.335937500000000000e+00,6.381240622969892862e-02,6.458711400976727135e-02,6.666305951310468048e-02
-1.976562500000000000e+00,6.544174267064797879e-02,6.710853425707688502e-02,6.814471510916167429e-02
-1.617187500000000000e+00,6.690025633774006331e-02,6.844149617407047081e-02,6.935540010906647568e-02
-1.257812500000000000e+00,6.779532769338639242e-02,7.004963553472592919e-02,7.070370684537835571e-02
-8.984375000000000000e-01,6.842674406595462833e-02,7.161703946012193400e-02,7.174139962552025795e-02
-5.390625000000000000e-01,6.934019746573841236e-02,7.208580627374633343e-02,7.208692558352271240e-02
-1.796875000000000000e-01,6.934515198228356769e-02,7.151247855603214132e-02,7.283076391646807479e-02
1.796875000000000000e-01,6.982767139394621680e-02,7.196297052178446396e-02,7.265274547275583916e-02
5.390625000000000000e-01,6.958200825257190858e-02,7.201216759199120798e-02,7.211830422690410081e-02
8.984375000000000000e-01,6.937715004480098091e-02,7.108370853138923362e-02,7.094472432698845088e-02
1.257812500000000000e+00,6.861100314560306113e-02,7.075109998766138109e-02,6.995232864914617543e-02
1.617187500000000000e+00,6.751388179718818827e-02,6.944355635050490638e-02,6.824495686640864867e-02
1.976562500000000000e+00,6.684765655340722812e-02,6.831727356456865352e-02,6.633679632043031071e-02
2.335937500000000000e+00,6.503371510374938991e-02,6.650930357726615727e-02,6.468526127489448996e-02
2.695312500000000000e+00,6.313166320409113741e-02,6.410642257444894299e-02,6.323235700685120309e-02
3.054687500000000000e+00,6.127260490063455439e-02,6.234883062951281085e-02,6.187038948084062906e-02
3.414062500000000000e+00,5.914052030827415124e-02,6.016410112205877042e-02,5.893076682921098014e-02
3.773437500000000000e+00,5.738054152837519795e-02,5.787452503840487955e-02,5.619475982702266253e-02
4.132812500000000000e+00,5.506552443594783103e-02,5.501284064777701988e-02,5.396515148649687343e-02
4.492187500000000000e+00,5.336038231274223970e-02,5.240746238825282066e-02,5.126929741780648225e-02
4.851562500000000000e+00,5.042245515183914339e-02,5.024452696424603487e-02,4.810890370601875882e-02
5.210937500000000000e+00,4.775870536136167521e-02,4.777040317625005222e-02,4.603269387090875436e-02
5.570312500000000000e+00,4.519446770104043609e-02,4.552080086973588069e-02,4.366393069561659568e-02
5.929687500000000000e+00,4.230485011226864378e-02,4.307003821496250412e-02,4.106314734229121050e-02
6.289062500000000000e+00,4.004289015965439846e-02,3.996002819361082342e-02,3.927308393850446194e-02
6.648437500000000000e+00,3.771052331829816140e-02,3.780188444536158876e-02,3.682840491927888427e-02
7.007812500000000000e+00,3.530834253947613688e-02,3.500089535338209157e-02,3.452898177377310834e-02
7.367187500000000000e+00,3.321849830028582307e-02,3.271514000511729220e-02,3.234889719165251476e-02
7.726562500000000000e+00,3.082746553688566621e-02,3.041617354630336140e-02,2.987995742165737781e-02
8.085937500000000000e+00,2.893403048158193352e-02,2.822162781341732568e-02,2.781042695457426953e-02
8.445312500000000000e+00,2.692391337106667115e-02,2.617996069342828219e-02,2.571379302009307172e-02
8.804687500000000000e+00,2.501782727042816887e-02,2.429480615519760342e-02,2.365049944989576838e-02
9.164062500000000000e+00,2.292674944705098278e-02,2.219710630553137914e-02,2.181576305524169507e-02
9.523437500000000000e+00,2.112319695311664150e-02,2.013409768708384132e-02,1.983674394193350385e-02
9.882812500000000000e+00,1.948790911390433506e-02,1.852599922551768918e-02,1.793228200942845532e-02
1.024218750000000000e+01,1.786722975755118334e-02,1.704200742093494106e-02,1.676361123911655066e-02
1.060156250000000000e+01,1.634847576383483339e-02,1.551174482426761342e-02,1.523938452498116262e-02
1.096093750000000000e+01,1.479591593161532978e-02,1.439143645134428016e-02,1.402144106601927072e-02
1.132031250000000000e+01,1.337680919955310833e-02,1.283771963970494791e-02,1.270795933217173067e-02
