# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
3.666065542029521285e-01,5.858703139099349144e+00,6.353725928146373159e-01,7.470496053013304660e+00,3.067074513877175723e-02,3.234667186445204425e-03,8.454151753066345475e-05,5.355251224145839151e-03,3.211274454818537072e-02,4.534525187518759215e-02,1.455423899294231056e-02,3.157826084690498747e-01,3.267192623161734311e-01,3.105802992512139982e-01,1.072340665157580553e+01,7.470496053013304660e+00,7.179938520965582605e+00,1.091520122231245837e+00
