# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
3.669634949188880779e-01,5.880841046811054795e+00,6.358197219685167711e-01,7.488816036056570091e+00,1.655256500220336421e-02,-1.316195447279105502e-03,4.072533346694041240e-03,-7.002066456645607544e-04,5.802305765557021905e-02,-1.031467007687093991e-02,1.949307427910805697e-03,3.154788638022009706e-01,3.281195118453253956e-01,3.100340231954828996e-01,1.075640945339790377e+01,7.488816036056570091e+00,7.204971499162780013e+00,1.092681782775569488e+00
