# value,p_w_0,p_w_1,p_w_2
6.289062500000000000e+00,4.032563152283422797e-02,4.024197147346377651e-02,3.975779187476050774e-02
6.648437500000000000e+00,3.794081277603529589e-02,3.796477189259803153e-02,3.733258675711997182e-02
7.007812500000000000e+00,3.568288176301488007e-02,3.529304851451016412e-02,3.470294158183373501e-02
7.367187500000000000e+00,3.360982837669485718e-02,3.288801435062949780e-02,3.195299047918070262e-02
7.726562500000000000e+00,3.131503172711869176e-02,3.060218553294213883e-02,2.992238289723804165e-02
8.085937500000000000e+00,2.902943429987268550e-02,2.836631627740363384e-02,2.751778524654358710e-02
8.445312500000000000e+00,2.701645092767378242e-02,2.599517487516913791e-02,2.548368577852947597e-02
8.804687500000000000e+00,2.518739837325765021e-02,2.438317180930843486e-02,2.348153533631465104e-02
9.164062500000000000e+00,2.304392162032015481e-02,2.248601500252559587e-02,2.171003258474395875e-02
9.523437500000000000e+00,2.133692310907023965e-02,2.071702974745534900e-02,2.004834927769245240e-02
9.882812500000000000e+00,1.978934730553731647e-02,1.885770714572908638e-02,1.834733084822403118e-02
1.024218750000000000e+01,1.795933964039153966e-02,1.724929805650550832e-02,1.681270575365945846e-02
1.060156250000000000e+01,1.654408873860943249e-02,1.583188797621761304e-02,1.560246546085685727e-02
1.096093750000000000e+01,1.518453685269583603e-02,1.425078931170808624e-02,1.409156244305552301e-02
1.132031250000000000e+01,1.384029399719875070e-02,1.308670452044332494e-02,1.272371366134820471e-02
