# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z,grads_norm,sym_grads_norm,skew_grads_norm,skew_grads_norm/sym_grads_norm
3.640602195536386532e-01,5.844636387290177204e+00,6.309618649034506310e-01,7.438113020571515577e+00,9.032724755874155806e-04,-5.208472966534935002e-03,5.538607239630133035e-05,-1.632151376270429832e-04,2.933085722058538861e-02,-2.032311080922547669e-02,-6.297928984597665064e-03,3.129881249118070530e-01,3.257286605611727781e-01,3.078059518900132518e-01,1.068341438653584419e+01,7.438113020571515577e+00,7.161700964766224864e+00,1.090679741235993205e+00
