# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880900500000000017e-02,9.425048826545988023e+07,1.410855500000000005e-02,9.159242824359006135e-03,1.916790499999999897e-02,3.373057567862334464e-03,2.470577000000000537e-02,2.642126485394209485e-03,2.915582000000000590e-02,2.184600360716737379e-03
1.880901499999999837e-02,0.000000000000000000e+00,4.076366499999999754e-02,1.373886423653851267e-02,5.535771500000000178e-02,1.349223027144933612e-02,7.090731000000000117e-02,1.056850594157683967e-02,8.503346000000000515e-02,6.553801082150212572e-03
1.880902500000000005e-02,0.000000000000000000e+00,6.741877500000000023e-02,5.495545694615402293e-02,9.154752500000001847e-02,6.746115135724668928e-03,1.171088500000000143e-01,1.056850594157683967e-02,1.409111000000000113e-01,1.529220252501716122e-02
1.880903500000000172e-02,0.000000000000000000e+00,9.407388499999999598e-02,6.411469977051305336e-02,1.277373350000000074e-01,3.710363324648568994e-02,1.633103900000000275e-01,3.170551782473050861e-02,1.967887400000000175e-01,1.747680288573389903e-02
1.880904499999999993e-02,0.000000000000000000e+00,1.207289950000000056e-01,1.099109138923081014e-01,1.639271449999999963e-01,3.710363324648568994e-02,2.095119300000000129e-01,2.113701188315367241e-02,2.526663800000000237e-01,2.839980468931756902e-02
1.880905499999999814e-02,0.000000000000000000e+00,1.473841049999999875e-01,1.373886423653850608e-01,2.001169549999999853e-01,6.408809378938433443e-02,2.557134700000000538e-01,5.548465619327839354e-02,3.085440200000000299e-01,4.150740685361800630e-02
1.880906499999999981e-02,0.000000000000000000e+00,1.740392149999999971e-01,2.015033421358982946e-01,2.363067650000000297e-01,6.746115135724665979e-02,3.019150100000000947e-01,6.869528862024940064e-02,3.644216600000000916e-01,6.990721154293559614e-02
1.880907500000000149e-02,0.000000000000000000e+00,2.006943250000000067e-01,2.427199348455135741e-01,2.724965750000000186e-01,1.315492451466311052e-01,3.481165500000000801e-01,9.247442698879737577e-02,4.202993000000000423e-01,8.956861478938622778e-02
1.880908499999999969e-02,0.000000000000000000e+00,2.273494349999999886e-01,2.610384204942315933e-01,3.086863850000000076e-01,1.214300724430440875e-01,3.943180900000000655e-01,1.109693123865568426e-01,4.761769400000001040e-01,8.956861478938614451e-02
1.880909499999999790e-02,0.000000000000000000e+00,2.540045449999999705e-01,2.793569061429501676e-01,3.448761949999999965e-01,1.517875905538051129e-01,4.405196300000000509e-01,1.294641977843161706e-01,5.320545800000000547e-01,1.048608173144034983e-01
1.880910499999999957e-02,0.000000000000000000e+00,2.806596549999999524e-01,3.205734988525654749e-01,3.810660049999999854e-01,1.888912238002905253e-01,4.867211700000000363e-01,1.188956918427396259e-01,5.879322200000001164e-01,1.441836238073047893e-01
1.880911500000000125e-02,0.000000000000000000e+00,3.073147649999999897e-01,3.388919845012827725e-01,4.172558150000000299e-01,2.023834540717401320e-01,5.329227100000000217e-01,1.928752334337773822e-01,6.438098600000000671e-01,1.966140324645061499e-01
1.880912499999999946e-02,0.000000000000000000e+00,3.339698749999999716e-01,4.717010054544891751e-01,4.534456250000000188e-01,2.462332024539505004e-01,5.791242500000000071e-01,2.272228777439021241e-01,6.996875000000001288e-01,1.878756310216392056e-01
1.880913499999999766e-02,0.000000000000000000e+00,3.606249849999999535e-01,5.449749480493613074e-01,4.896354350000000633e-01,3.305596416505083845e-01,6.253257899999999925e-01,1.955173599191711298e-01,7.555651400000000795e-01,2.512290414824250306e-01
1.880914499999999934e-02,0.000000000000000000e+00,3.872800949999999354e-01,5.358157052250011043e-01,5.258252450000000522e-01,3.710363324648569550e-01,6.715273300000000889e-01,2.483598896270557965e-01,8.114427800000001412e-01,2.665212440074422040e-01
1.880915500000000101e-02,0.000000000000000000e+00,4.139352049999999728e-01,5.816119193467973458e-01,5.620150550000000411e-01,3.474249294898205664e-01,7.177288700000000743e-01,2.562862690832384271e-01,8.673204200000000919e-01,2.927364483360425096e-01
1.880916499999999922e-02,0.000000000000000000e+00,4.405903149999999546e-01,6.090896478198744024e-01,5.982048650000000301e-01,4.182591384149296210e-01,7.639304100000000597e-01,3.302658106742763500e-01,9.231980600000001536e-01,2.424906400395575867e-01
1.880917499999999742e-02,0.000000000000000000e+00,4.672454249999999920e-01,6.548858619416680904e-01,6.343946750000000190e-01,4.384974838221036286e-01,8.101319500000000451e-01,3.698977079551895031e-01,9.790757000000002153e-01,3.167670523039265995e-01
1.880918499999999910e-02,0.000000000000000000e+00,4.939005349999999739e-01,7.235801831243604543e-01,6.705844850000000079e-01,4.452435989578283349e-01,8.563334900000001415e-01,4.174559846922842876e-01,1.034953340000000166e+00,3.451668569932455077e-01
1.880919500000000077e-02,0.000000000000000000e+00,5.205556449999999558e-01,8.426503398410292167e-01,7.067742949999999968e-01,4.182591384149296210e-01,9.025350300000001269e-01,3.963189728091315867e-01,1.090830980000000228e+00,3.888588642075788693e-01
1.880920499999999898e-02,0.000000000000000000e+00,5.472107550000000487e-01,7.876948828948751036e-01,7.429641049999999858e-01,5.261969805865227556e-01,9.487365700000001123e-01,4.544457554878042482e-01,1.146708620000000067e+00,3.342438551896604881e-01
1.880921499999999719e-02,0.000000000000000000e+00,5.738658649999999195e-01,7.693763972461570289e-01,7.791539150000000857e-01,5.194508654507996592e-01,9.949381100000000977e-01,4.465193760316205074e-01,1.202586260000000129e+00,3.844896634861468820e-01
1.880922499999999886e-02,0.000000000000000000e+00,6.005209750000000124e-01,8.838669325506410823e-01,8.153437250000000747e-01,6.510001105974307922e-01,1.041139650000000305e+00,5.204989176226595404e-01,1.258463900000000191e+00,4.412892728647804796e-01
1.880923500000000054e-02,0.000000000000000000e+00,6.271760850000001053e-01,9.891982250307733704e-01,8.515335350000000636e-01,5.464353259936983731e-01,1.087341190000000068e+00,5.204989176226595404e-01,1.314341540000000030e+00,4.281816707004800771e-01
1.880924499999999874e-02,0.000000000000000000e+00,6.538311949999999761e-01,1.044153681976927484e+00,8.877233450000000525e-01,5.970311895116334755e-01,1.133542730000000276e+00,5.152146646518710460e-01,1.370219180000000314e+00,5.068272836862824926e-01
1.880925500000000042e-02,0.000000000000000000e+00,6.804863050000000690e-01,9.663001179698758047e-01,9.239131550000000415e-01,6.240156500545320784e-01,1.179744270000000039e+00,4.940776527687174013e-01,1.426096820000000154e+00,4.172586688968963897e-01
1.880926499999999862e-02,0.000000000000000000e+00,7.071414149999999399e-01,9.846186036185938795e-01,9.601029650000000304e-01,7.791762981761995999e-01,1.225945810000000247e+00,4.570878819731962195e-01,1.481974460000000215e+00,5.090118840470012618e-01
1.880927500000000030e-02,0.000000000000000000e+00,7.337965250000000328e-01,9.937778464429528613e-01,9.962927750000001303e-01,6.948498589796369140e-01,1.272147350000000454e+00,6.208997240676394913e-01,1.537852100000000277e+00,4.631352764719478543e-01
