# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880920117187499796e-02,2.014584169090505457e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.996073750000000036e-01,3.017891126818500989e-03,-5.240526777626812738e-01,8.747510512517394851e-03
6.899999999999999467e-01,4.182433056640625368e-01,7.580085822410231357e-03,-5.788900065104167769e-01,1.098563162668149580e-02
1.034999999999999920e+00,5.774224340820313106e-01,1.057815981305974297e-02,-5.397229303479771367e-01,1.022044426382584005e-02
1.379999999999999893e+00,7.181938627929687069e-01,1.298817595776407229e-02,-5.068004794355751574e-01,9.411721708524689936e-03
1.725000000000000089e+00,8.017912880859374702e-01,1.461145857866300371e-02,-4.539026590806158890e-01,8.470410770239421988e-03
2.069999999999999840e+00,8.813416137695313513e-01,1.628552085025730331e-02,-4.166823249264040574e-01,7.867401376935895252e-03
2.415000000000000036e+00,1.012126753417968761e+00,1.920099006552856286e-02,-4.113116158368917974e-01,7.950720524028389788e-03
2.757000000000000117e+00,1.101965875488281288e+00,2.132530652700779725e-02,-3.928751085659797915e-01,7.734967909687267065e-03
3.101999999999999869e+00,1.185439616699218712e+00,2.298715609448947692e-02,-3.760897535549141413e-01,7.410430720338322813e-03
3.447000000000000064e+00,1.343409593749999908e+00,2.573358425326262994e-02,-3.842762960772047598e-01,7.465501669063716143e-03
3.791999999999999815e+00,1.399303104003906340e+00,2.650867461454664564e-02,-3.640542992700504521e-01,6.990684233793947357e-03
4.136999999999999567e+00,1.424552369140624997e+00,2.676317634825733580e-02,-3.397977200794658481e-01,6.469223192713884421e-03
4.482000000000000206e+00,1.543388359374999741e+00,2.825040798520630364e-02,-3.401559924594209638e-01,6.303080764213811124e-03
4.826999999999999957e+00,1.629568094238281084e+00,2.915205224504803516e-02,-3.336977197154352703e-01,6.039372746021966741e-03
5.171999999999999709e+00,1.601883560058593670e+00,2.876891745708008707e-02,-3.060855295604638093e-01,5.562435703225075516e-03
5.517000000000000348e+00,1.691342846191406402e+00,2.967427524277739884e-02,-3.031599864091954477e-01,5.378697705778030629e-03
5.862000000000000099e+00,1.728652172363281281e+00,2.999416988982716442e-02,-2.916825266447298226e-01,5.116712707237659752e-03
6.206999999999999851e+00,1.693843341796875013e+00,2.979773442654340410e-02,-2.698621138432414912e-01,4.800666090952699673e-03
6.551999999999999602e+00,1.721283377929687441e+00,3.006366382762406392e-02,-2.598403810680421921e-01,4.588471280162403042e-03
6.897000000000000242e+00,1.819636032226562561e+00,3.121237044853577766e-02,-2.611029188132068524e-01,4.525499557566445806e-03
7.241999999999999993e+00,1.761844261718750193e+00,3.119512745964526587e-02,-2.406842116192868253e-01,4.307529337150685887e-03
7.583999999999999631e+00,1.696363984375000022e+00,3.079150363886767189e-02,-2.211965695151799915e-01,4.060061133816940393e-03
7.929000000000000270e+00,1.724775209472656279e+00,3.127398086226263613e-02,-2.151552539161030730e-01,3.944252851842935254e-03
8.273999999999999133e+00,1.812026735839843639e+00,3.260301522692485299e-02,-2.167292161793532568e-01,3.940417600546876863e-03
8.618999999999999773e+00,1.825362394042968850e+00,3.288520337776158764e-02,-2.096012522184817206e-01,3.815431416377954455e-03
8.964000000000000412e+00,1.862083244140624982e+00,3.361003630287495020e-02,-2.056307499965138175e-01,3.749446263149815769e-03
9.308999999999999275e+00,1.866785204589843650e+00,3.383600118927004852e-02,-1.985149858650734622e-01,3.634762185978091149e-03
9.653999999999999915e+00,1.911177739746093618e+00,3.463832669095117528e-02,-1.960191152448952367e-01,3.587976661585993120e-03
9.999000000000000554e+00,1.899360443847656121e+00,3.477448565327957708e-02,-1.880739316607441813e-01,3.477796344962453580e-03
