# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880801000000000001e-02,3.027343750017978717e+06,7.330071999999999977e-02,1.595596500859426947e-01,4.048736499999999738e-02,5.377734849208658935e-02,2.271277500000000102e-02,4.541142606700139528e-02,2.010258500000000267e-02,5.021510382908726117e-02
1.880802999999999642e-02,0.000000000000000000e+00,9.778216000000000685e-02,0.000000000000000000e+00,7.680609500000000478e-02,0.000000000000000000e+00,6.572232499999999811e-02,4.541142606700139528e-02,5.899775499999999895e-02,0.000000000000000000e+00
1.880804999999999977e-02,0.000000000000000000e+00,1.222636000000000001e-01,0.000000000000000000e+00,1.131248250000000122e-01,0.000000000000000000e+00,1.087318749999999917e-01,0.000000000000000000e+00,9.789292499999999175e-02,0.000000000000000000e+00
1.880806999999999618e-02,0.000000000000000000e+00,1.467450399999999933e-01,7.977982504297134736e-02,1.494435550000000057e-01,5.377734849208663792e-02,1.517414249999999853e-01,0.000000000000000000e+00,1.367880949999999984e-01,0.000000000000000000e+00
1.880808999999999953e-02,0.000000000000000000e+00,1.712264800000000142e-01,7.977982504297134736e-02,1.857622849999999992e-01,5.377734849208656159e-02,1.947509749999999928e-01,0.000000000000000000e+00,1.756832649999999774e-01,1.004302076581745085e-01
1.880810999999999594e-02,0.000000000000000000e+00,1.957079200000000074e-01,1.595596500859425282e-01,2.220810150000000205e-01,5.377734849208656159e-02,2.377605250000000003e-01,0.000000000000000000e+00,2.145784349999999840e-01,1.004302076581745778e-01
1.880812999999999929e-02,0.000000000000000000e+00,2.201893600000000006e-01,7.977982504297134736e-02,2.583997450000000140e-01,5.377734849208663792e-02,2.807700749999999523e-01,4.541142606700138834e-02,2.534736049999999907e-01,0.000000000000000000e+00
1.880814999999999571e-02,0.000000000000000000e+00,2.446708000000000216e-01,1.595596500859426947e-01,2.947184750000000353e-01,0.000000000000000000e+00,3.237796250000000153e-01,1.362342782010041720e-01,2.923687750000000252e-01,5.021510382908728892e-02
1.880816999999999906e-02,0.000000000000000000e+00,2.691522400000000426e-01,1.595596500859425282e-01,3.310372050000000010e-01,1.613320454762596778e-01,3.667891749999999673e-01,1.816457042680055534e-01,3.312639450000000041e-01,1.004302076581745778e-01
1.880818999999999547e-02,0.000000000000000000e+00,2.936336800000000080e-01,1.595596500859428890e-01,3.673559350000000223e-01,1.613320454762599276e-01,4.097987250000000303e-01,9.082285213400277668e-02,3.701591149999999830e-01,5.021510382908721953e-02
1.880820999999999882e-02,0.000000000000000000e+00,3.181151199999999735e-01,0.000000000000000000e+00,4.036746650000000436e-01,1.613320454762596778e-01,4.528082749999999823e-01,1.362342782010041720e-01,4.090542850000000175e-01,5.021510382908728892e-02
1.880822999999999523e-02,0.000000000000000000e+00,3.425965600000000499e-01,6.382386003437701127e-01,4.399933950000000094e-01,1.075546969841731232e-01,4.958178249999999898e-01,4.541142606700145079e-02,4.479494549999999964e-01,0.000000000000000000e+00
1.880824999999999858e-02,0.000000000000000000e+00,3.670780000000000154e-01,2.393394751289143196e-01,4.763121250000000306e-01,4.839961364287797552e-01,5.388273749999999973e-01,2.270571303350066572e-01,4.868446249999999198e-01,5.021510382908735831e-02
1.880827000000000193e-02,0.000000000000000000e+00,3.915594399999999808e-01,6.382386003437701127e-01,5.126308550000000519e-01,2.151093939683465517e-01,5.818369249999999493e-01,2.270571303350072401e-01,5.257397950000000098e-01,2.008604153163485728e-01
1.880828999999999834e-02,0.000000000000000000e+00,4.160408800000000018e-01,4.786789502578286393e-01,5.489495850000000177e-01,2.688867424604323708e-01,6.248464750000000123e-01,9.082285213400266566e-02,5.646349649999999887e-01,0.000000000000000000e+00
1.880831000000000169e-02,0.000000000000000000e+00,4.405223200000000228e-01,7.977982504297126409e-01,5.852683149999999834e-01,2.688867424604332035e-01,6.678560250000000753e-01,2.270571303350072401e-01,6.035301349999999676e-01,2.510755191454364654e-01
1.880832999999999811e-02,0.000000000000000000e+00,4.650037599999999882e-01,6.382386003437701127e-01,6.215870450000000602e-01,4.839961364287797552e-01,7.108655749999999163e-01,1.362342782010043385e-01,6.424253049999999465e-01,2.008604153163491557e-01
1.880835000000000146e-02,0.000000000000000000e+00,4.894851999999999537e-01,4.786789502578297495e-01,6.579057750000000260e-01,2.688867424604323708e-01,7.538751249999999793e-01,3.178799824690093367e-01,6.813204749999999255e-01,5.021510382908728892e-02
1.880836999999999787e-02,0.000000000000000000e+00,5.139666400000000301e-01,7.180184253867397670e-01,6.942245049999999917e-01,4.302187879366931034e-01,7.968846750000000423e-01,2.270571303350072401e-01,7.202156449999999044e-01,3.012906229745228592e-01
1.880839000000000122e-02,0.000000000000000000e+00,5.384480799999999956e-01,7.977982504297144173e-01,7.305432350000000685e-01,3.764414394446065071e-01,8.398942249999999943e-01,3.178799824690093367e-01,7.591108149999999943e-01,2.510755191454364654e-01
1.880840999999999763e-02,0.000000000000000000e+00,5.629295199999999610e-01,4.786789502578264743e-01,7.668619650000000343e-01,4.839961364287783119e-01,8.829037749999999463e-01,4.541142606700144801e-01,7.980059849999999733e-01,3.012906229745237474e-01
1.880843000000000098e-02,0.000000000000000000e+00,5.874109600000000375e-01,8.775780754726858479e-01,8.031806950000000001e-01,2.151093939683465517e-01,9.259133250000000093e-01,2.724685564020080109e-01,8.369011549999999522e-01,2.008604153163491557e-01
1.880844999999999739e-02,0.000000000000000000e+00,6.118924000000000030e-01,5.584587753008001254e-01,8.394994250000000768e-01,4.302187879366931034e-01,9.689228750000000723e-01,4.995256867370159171e-01,8.757963249999999311e-01,4.519359344617855934e-01
1.880847000000000074e-02,0.000000000000000000e+00,6.363738400000000794e-01,8.775780754726818511e-01,8.758181550000000426e-01,2.151093939683459133e-01,1.011932424999999913e+00,3.178799824690093367e-01,9.146914949999999100e-01,4.519359344617855934e-01
