# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880801000000000001e-02,2.667236328140840400e+06,1.454282000000000144e-02,4.503502315385285101e-03,2.486660499999999649e-02,2.798544781072376079e-03,2.500377499999999892e-02,2.517975362807616836e-03,3.133642500000000108e-02,2.002372141394308247e-03
1.880802999999999642e-02,0.000000000000000000e+00,4.164845999999999826e-02,4.953852546923814132e-02,6.848581500000000544e-02,8.395634343217127371e-03,7.348332499999998824e-02,0.000000000000000000e+00,9.229927500000000007e-02,0.000000000000000000e+00
1.880804999999999977e-02,0.000000000000000000e+00,6.875409999999999855e-02,6.304903241539397407e-02,1.121050249999999970e-01,1.958981346750663169e-02,1.219628749999999984e-01,7.553926088422851376e-03,1.532621249999999713e-01,1.601897713115446945e-02
1.880806999999999618e-02,0.000000000000000000e+00,9.585973999999999884e-02,1.170910602000174161e-01,1.557242349999999886e-01,4.477671649715802421e-02,1.704424249999999808e-01,3.273367971649902841e-02,2.142249749999999842e-01,2.202609355533738378e-02
1.880808999999999953e-02,0.000000000000000000e+00,1.229653799999999852e-01,1.756365903000262907e-01,1.993434450000000080e-01,6.436652996466465937e-02,2.189219749999999631e-01,2.769772899088379647e-02,2.751878249999999970e-01,3.404032640370323326e-02
1.880810999999999594e-02,0.000000000000000000e+00,1.500710199999999994e-01,1.576225810384848935e-01,2.429626549999999718e-01,8.675488821324367494e-02,2.674015249999999733e-01,5.035950725615229856e-02,3.361506749999999544e-01,5.406404781764635736e-02
1.880812999999999929e-02,0.000000000000000000e+00,1.771766599999999858e-01,2.386856227154199872e-01,2.865818649999999357e-01,1.175388808050398942e-01,3.158810749999999556e-01,6.294938407019044779e-02,3.971135249999999672e-01,4.805693139346338405e-02
1.880814999999999571e-02,0.000000000000000000e+00,2.042823000000000000e-01,2.612031342923466504e-01,3.302010749999999550e-01,1.343301494914739824e-01,3.643606249999999935e-01,9.820103914949708523e-02,4.580763749999999801e-01,9.210911850413815161e-02
1.880816999999999906e-02,0.000000000000000000e+00,2.313879399999999864e-01,3.287556690231259737e-01,3.738202849999999744e-01,1.567185077400529980e-01,4.128401749999999204e-01,1.057549652379199401e-01,5.190392249999999930e-01,1.041233513525039039e-01
1.880818999999999547e-02,0.000000000000000000e+00,2.584935800000000006e-01,3.737906921769788560e-01,4.174394949999999938e-01,2.294806720479350415e-01,4.613197249999999583e-01,1.586324478568799101e-01,5.800020750000001168e-01,1.161375842008698506e-01
1.880820999999999882e-02,0.000000000000000000e+00,2.855992199999999870e-01,4.008117060692897304e-01,4.610587049999999576e-01,2.322792168290071235e-01,5.097992749999999962e-01,1.561144724940721207e-01,6.409649250000000187e-01,1.441707941803901660e-01
1.880822999999999523e-02,0.000000000000000000e+00,3.127048599999999734e-01,4.728677431154551525e-01,5.046779150000000325e-01,3.190341050422507152e-01,5.582788249999999231e-01,1.863301768477635123e-01,7.019277750000000315e-01,1.942300977152482122e-01
1.880824999999999858e-02,0.000000000000000000e+00,3.398105000000000153e-01,4.593572361692992989e-01,5.482971249999999408e-01,3.498180976340468651e-01,6.067583749999999609e-01,1.964020782989944203e-01,7.628906250000000444e-01,2.202609355533738655e-01
1.880827000000000193e-02,0.000000000000000000e+00,3.669161400000000017e-01,5.359167755308481551e-01,5.919163349999999602e-01,3.834006350069163460e-01,6.552379249999999988e-01,2.316537333783005581e-01,8.238534749999999462e-01,2.122514469877966325e-01
