# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880906334686278936e-02,1.318721418711820351e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,4.087774925994873410e-02,1.346443360353268232e-04,-6.396720554517665303e-02,3.902734377835560516e-04
6.899999999999999467e-01,9.351147440338133943e-02,4.284902144840749901e-04,-1.082643638500268984e-01,6.210003108464855117e-04
1.034999999999999920e+00,1.836913383560180857e-01,8.663137183387035816e-04,-1.593065459025655162e-01,8.370180853514044665e-04
1.379999999999999893e+00,3.022021223449706806e-01,1.323856937632569234e-03,-2.053572891290637026e-01,9.593166214728762959e-04
1.725000000000000089e+00,4.311345622253417997e-01,1.659764056866855830e-03,-2.390292747121617323e-01,9.621820619518004717e-04
2.069999999999999840e+00,5.596484262008667443e-01,1.929608076997428806e-03,-2.612750545188424756e-01,9.321778149746033897e-04
2.415000000000000036e+00,6.920180920410157199e-01,2.154512569792538159e-03,-2.787615025648665923e-01,8.921377100590219831e-04
2.757000000000000117e+00,7.928999885330201280e-01,2.303864968653623977e-03,-2.807729144672315158e-01,8.356419908065375411e-04
3.101999999999999869e+00,8.863992401733399307e-01,2.444159441534707669e-03,-2.796873555211080165e-01,7.879301874708922711e-04
3.447000000000000064e+00,9.732392688598630048e-01,2.558030368534147409e-03,-2.768872078656803293e-01,7.421033851273998398e-04
3.791999999999999815e+00,1.038973030807495368e+00,2.662068084825833496e-03,-2.690305821362428129e-01,7.020221742684160582e-04
4.136999999999999567e+00,1.101843059928894197e+00,2.763663600160539292e-03,-2.617921190674478149e-01,6.680356780663620478e-04
4.482000000000000206e+00,1.158424407653808608e+00,2.853755812033109511e-03,-2.542649139462172525e-01,6.367148174995781529e-04
4.826999999999999957e+00,1.225460861335754492e+00,2.967371221610397899e-03,-2.499796556844607054e-01,6.147444005822245853e-04
5.171999999999999709e+00,1.288675445816039877e+00,3.084017546616131793e-03,-2.455271427821301700e-01,5.962910956334361613e-04
5.517000000000000348e+00,1.351227165809631314e+00,3.205685619396656579e-03,-2.415113471928164723e-01,5.810559397130064373e-04
5.862000000000000099e+00,1.408913900474548342e+00,3.322669151705594150e-03,-2.371383209020275773e-01,5.668149354666656217e-04
6.206999999999999851e+00,1.457741869110107391e+00,3.429059364461426677e-03,-2.318241994140880780e-01,5.524503567683947862e-04
6.551999999999999602e+00,1.509867643104553014e+00,3.540387142368450670e-03,-2.275730433085607907e-01,5.403521279561127391e-04
6.897000000000000242e+00,1.569919280693054420e+00,3.661098020272009548e-03,-2.248963632515864342e-01,5.308247093333347440e-04
7.241999999999999993e+00,1.626850281936645715e+00,3.777100388633807242e-03,-2.220438026221738526e-01,5.215548727746212657e-04
7.583999999999999631e+00,1.673350426513672273e+00,3.877531389167372840e-03,-2.181620995736827107e-01,5.112778730442210954e-04
7.929000000000000270e+00,1.716379123046875010e+00,3.972966666270825488e-03,-2.140963626812980580e-01,5.010678100984771290e-04
8.273999999999999133e+00,1.763403489074707009e+00,4.076839103429739236e-03,-2.108526016108103196e-01,4.927289223386197622e-04
8.618999999999999773e+00,1.807413185951233014e+00,4.170850257779730973e-03,-2.075187518974788703e-01,4.839134769439298119e-04
8.964000000000000412e+00,1.848912224052429165e+00,4.258349252276353268e-03,-2.041614413995500310e-01,4.750501173891513783e-04
9.308999999999999275e+00,1.886612174270630105e+00,4.344747680824031198e-03,-2.006448717288395744e-01,4.667255001422313150e-04
9.653999999999999915e+00,1.922376991088867060e+00,4.426380572095974485e-03,-1.971791928466961330e-01,4.585022345241324365e-04
9.999000000000000554e+00,1.956843300254821783e+00,4.506198768807818077e-03,-1.938228059713930362e-01,4.506649433751193216e-04
