# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880900500000000017e-02,6.616439818227461725e+07,1.765575000000000130e-02,1.589701512890471513e-01,3.189838000000000395e-02,5.795976209524627241e-03,3.585903499999999744e-02,1.192712650536120484e-03,6.971646500000000524e-02,2.087387996272789103e-03
1.880901499999999837e-02,0.000000000000000000e+00,4.693125000000000074e-02,3.632858867162815919e-01,7.533713999999999689e-02,1.949555634112828950e-02,9.342910499999999840e-02,8.083941298078149706e-03,1.318513949999999824e-01,6.876101634780950808e-03
1.880902500000000005e-02,0.000000000000000000e+00,7.620674999999998978e-02,4.359951854206162714e-01,1.187759000000000037e-01,3.196568697374188583e-02,1.509991749999999855e-01,1.550526445696956759e-02,1.939863249999999872e-01,1.731304161614490369e-02
1.880903500000000172e-02,0.000000000000000000e+00,1.054822499999999996e-01,4.802983423372357286e-01,1.622146600000000105e-01,5.550086309726613709e-02,2.085692450000000142e-01,3.458866686554749881e-02,2.561212549999999921e-01,2.652210630558365576e-02
1.880904499999999993e-02,0.000000000000000000e+00,1.347577500000000095e-01,5.037529548225054832e-01,2.056534199999999757e-01,8.483201543031501646e-02,2.661393150000000429e-01,4.982888406684232024e-02,3.182561849999999692e-01,4.223891004222585926e-02
1.880905499999999814e-02,0.000000000000000000e+00,1.640332499999999916e-01,5.404985143827601979e-01,2.490921799999999964e-01,1.078402846257005970e-01,3.237093850000000161e-01,7.023752275379380183e-02,3.803911150000000019e-01,6.176212718383607136e-02
1.880906499999999981e-02,0.000000000000000000e+00,1.933087499999999737e-01,5.772440739430158008e-01,2.925309400000000171e-01,1.526273735174819846e-01,3.812794550000000449e-01,9.515196478721499318e-02,4.425260449999999790e-01,8.067140667948362320e-02
1.880907500000000149e-02,0.000000000000000000e+00,2.225842499999999835e-01,6.087774973954328539e-01,3.359696999999999822e-01,1.828367040640949681e-01,4.388495250000000181e-01,1.216566903546842382e-01,5.046609749999999561e-01,9.638821041612587182e-02
1.880908499999999969e-02,0.000000000000000000e+00,2.518597499999999934e-01,6.543836883390119485e-01,3.794084600000000029e-01,2.416746443729055616e-01,4.964195950000000468e-01,1.547875973140209194e-01,5.667959049999999888e-01,1.285585430645652394e-01
1.880909499999999790e-02,0.000000000000000000e+00,2.811352500000000032e-01,6.549049019497956703e-01,4.228472199999999681e-01,2.631021927838756991e-01,5.539896650000000200e-01,1.945446856652248979e-01,6.289308350000000214e-01,1.517653860819509204e-01
1.880910499999999957e-02,0.000000000000000000e+00,3.104107500000000130e-01,7.244869189894277417e-01,4.662859799999999888e-01,3.084161886037951605e-01,6.115597350000000487e-01,2.182664150481103682e-01,6.910657650000000540e-01,1.775507672123794733e-01
1.880911500000000125e-02,0.000000000000000000e+00,3.396862500000000229e-01,7.515900267501833820e-01,5.097247400000000095e-01,3.660246794136152171e-01,6.691298050000000774e-01,2.589511687941754015e-01,7.532006950000000867e-01,2.084932245688941310e-01
