# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880801000000000001e-02,8.979797363334579393e+06,2.641692999999999819e-02,8.831358590316298884e-02,4.907030999999999199e-02,5.819714345103839739e-03,8.488864000000000132e-02,7.346650220605881361e-03,8.358561500000000200e-02,4.262586549194128174e-03
1.880802999999999642e-02,0.000000000000000000e+00,5.475279000000000257e-02,1.443173233051687765e-01,9.102092999999998602e-02,1.818660732844949723e-02,1.388899200000000000e-01,1.469330044121176793e-02,1.408608449999999845e-01,1.332058296623165120e-02
1.880804999999999977e-02,0.000000000000000000e+00,8.308865000000000001e-02,2.186299748578303948e-01,1.329715499999999939e-01,4.292039329514080181e-02,1.928911999999999849e-01,3.164710864260994461e-02,1.981360749999999671e-01,1.651752287812725123e-02
1.880806999999999618e-02,0.000000000000000000e+00,1.114245100000000044e-01,2.617097728593731909e-01,1.749221699999999879e-01,4.510278617455475841e-02,2.468924799999999975e-01,4.464502826368191291e-02,2.554113049999999774e-01,2.930528252570962361e-02
1.880808999999999953e-02,0.000000000000000000e+00,1.397603700000000226e-01,3.446383840123431463e-01,2.168727899999999820e-01,9.238796522852345261e-02,3.008937600000000101e-01,6.838035974563938524e-02,3.126865349999999877e-01,4.955256863438173287e-02
1.880810999999999594e-02,0.000000000000000000e+00,1.680962300000000131e-01,3.704862628132692404e-01,2.588234099999999760e-01,1.069372510912831170e-01,3.548950399999999950e-01,9.042031040745694692e-02,3.699617649999999980e-01,6.607009151250903267e-02
1.880812999999999929e-02,0.000000000000000000e+00,1.964320900000000036e-01,3.521773486626131322e-01,3.007740299999999145e-01,1.280337155922844639e-01,4.088963199999999798e-01,1.141556418894145025e-01,4.272369949999999528e-01,8.365326102793474439e-02
1.880814999999999571e-02,0.000000000000000000e+00,2.247679500000000219e-01,4.415679295158150830e-01,3.427246499999999640e-01,1.687717160080113576e-01,4.628976000000000202e-01,1.367607194912787705e-01,4.845122249999999631e-01,1.065646637298531818e-01
1.880816999999999906e-02,0.000000000000000000e+00,2.531038100000000401e-01,4.587998487164318129e-01,3.846752699999999026e-01,2.320611095110156064e-01,5.168988799999999495e-01,1.503237660523973063e-01,5.417874549999999179e-01,1.220165399706818893e-01
1.880818999999999547e-02,0.000000000000000000e+00,2.814396700000000306e-01,4.878787123674737658e-01,4.266258899999999521e-01,2.335160380972915728e-01,5.709001599999999899e-01,2.243553951985025330e-01,5.990626850000000392e-01,1.411981794420554548e-01
1.880820999999999882e-02,0.000000000000000000e+00,3.097755300000000211e-01,5.998861871714853411e-01,4.685765099999998906e-01,2.960779673071578522e-01,6.249014400000000302e-01,2.333974262392482235e-01,6.563379149999999385e-01,1.795614583848026136e-01
1.880822999999999523e-02,0.000000000000000000e+00,3.381113900000000116e-01,5.740383083705595801e-01,5.105271299999999401e-01,3.382708963091606846e-01,6.789027200000000706e-01,2.509163613806930093e-01,7.136131449999999488e-01,2.056698009986170361e-01
1.880824999999999858e-02,0.000000000000000000e+00,3.664472500000000021e-01,6.720448488240697849e-01,5.524777499999998787e-01,3.804638253111640167e-01,7.329039999999999999e-01,3.091244362054940686e-01,7.708883749999999591e-01,2.312453202937814201e-01
1.880827000000000193e-02,0.000000000000000000e+00,3.947831099999999926e-01,6.645058841737985222e-01,5.944283699999999282e-01,4.066525398641302469e-01,7.869052800000000403e-01,3.413366717881499701e-01,8.281636049999998583e-01,2.610834261381402843e-01
1.880828999999999834e-02,0.000000000000000000e+00,4.231189700000000387e-01,6.978927276249955458e-01,6.363789899999998667e-01,4.815813620573420883e-01,8.409065600000000806e-01,3.656371302101547593e-01,8.854388349999999797e-01,2.749368324230211935e-01
1.880831000000000169e-02,0.000000000000000000e+00,4.514548300000000292e-01,7.528194700769628156e-01,6.783296099999999162e-01,5.230468267662082837e-01,8.949078400000000100e-01,3.938934772124842998e-01,9.427140649999998789e-01,3.005123517181859660e-01
1.880832999999999811e-02,0.000000000000000000e+00,4.797906900000000197e-01,8.292861115297015528e-01,7.202802299999998548e-01,5.223193624730703144e-01,9.489091200000000503e-01,4.622738369581236295e-01,9.999892949999998892e-01,3.308832808811947856e-01
1.880835000000000146e-02,0.000000000000000000e+00,5.081265500000000657e-01,8.734429044812830334e-01,7.622308499999999043e-01,5.514179341985880889e-01,1.002910399999999980e+00,4.424943940564933231e-01,1.057264524999999900e+00,3.271535176506486509e-01
1.880836999999999787e-02,0.000000000000000000e+00,5.364624099999999451e-01,9.154457075327874227e-01,8.041814699999998428e-01,5.877911488554870001e-01,1.056911679999999798e+00,4.521015520372865804e-01,1.114539755000000021e+00,3.639183266374493297e-01
1.880839000000000122e-02,0.000000000000000000e+00,5.647982700000000467e-01,9.294466418832888488e-01,8.461320899999998923e-01,6.314390064437673811e-01,1.110912959999999838e+00,5.091793729819918957e-01,1.171814984999999920e+00,4.129380719531802746e-01
1.880840999999999763e-02,0.000000000000000000e+00,5.931341299999999261e-01,9.380626014835974358e-01,8.880827099999998309e-01,6.416235065476991739e-01,1.164914239999999879e+00,5.380008469243687808e-01,1.229090214999999819e+00,4.006831356242487319e-01
1.880843000000000098e-02,0.000000000000000000e+00,6.214699900000000277e-01,1.043608106587377682e+00,9.300333299999998804e-01,6.903636141879420096e-01,1.218915519999999919e+00,5.340449583440425307e-01,1.286365444999999941e+00,4.395792378856435145e-01
1.880844999999999739e-02,0.000000000000000000e+00,6.498058499999999071e-01,9.337546216834431423e-01,9.719839499999998189e-01,6.845438998428382549e-01,1.272916799999999959e+00,5.781248596676777929e-01,1.343640675000000062e+00,4.374479446110481895e-01
1.880847000000000074e-02,0.000000000000000000e+00,6.781417100000000087e-01,9.391395964336359814e-01,1.013934569999999979e+00,6.830889712565640925e-01,1.326918080000000000e+00,5.702130825070252929e-01,1.400915904999999739e+00,4.683516970927056322e-01
1.880848999999999716e-02,0.000000000000000000e+00,7.064775699999998881e-01,9.208306822829802618e-01,1.055885189999999696e+00,7.420135790007404974e-01,1.380919360000000040e+00,5.707782094470742473e-01,1.458191134999999861e+00,4.603593473129648506e-01
1.880851000000000051e-02,0.000000000000000000e+00,7.348134299999999897e-01,9.197536873329417162e-01,1.097835809999999857e+00,7.245544359654290112e-01,1.434920639999999858e+00,5.600407975861864118e-01,1.515466364999999982e+00,4.736799302791983024e-01
1.880852999999999692e-02,0.000000000000000000e+00,7.631492899999999802e-01,9.649874752345579676e-01,1.139786429999999795e+00,7.238269716722871561e-01,1.488921919999999899e+00,5.617361784063262808e-01,1.572741594999999881e+00,4.747455769164949935e-01
