# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880900500000000017e-02,7.951660154917830229e+07,1.771945999999999938e-02,7.480085519851573106e-02,5.358535999999999855e-02,1.276061212521612497e-02,8.068591999999999431e-02,5.914506910560597339e-03,7.065649499999999972e-02,4.780240021710152609e-03
1.880901499999999837e-02,0.000000000000000000e+00,4.587038000000000226e-02,2.504202543602482289e-01,9.185008000000000061e-02,2.472368599260624245e-02,1.322837600000000002e-01,1.419481658534543084e-02,1.281134849999999992e-01,4.780240021710152609e-03
1.880902500000000005e-02,0.000000000000000000e+00,7.402129999999999821e-02,3.371458835759186812e-01,1.301148000000000027e-01,3.828183637564838704e-02,1.838815999999999784e-01,1.892642211379391703e-02,1.855704749999999847e-01,1.912096008684061391e-02
1.880903500000000172e-02,0.000000000000000000e+00,1.021722199999999942e-01,3.859290500097333210e-01,1.683795200000000047e-01,5.183998675869046918e-02,2.354794399999999843e-01,4.554170321131659205e-02,2.430274649999999703e-01,2.390120010855076652e-02
1.880904499999999993e-02,0.000000000000000000e+00,1.303231400000000040e-01,4.271237238871763431e-01,2.066442400000000068e-01,8.294397881390487559e-02,2.870772799999999902e-01,4.909040735765295149e-02,3.004844549999999836e-01,4.142874685482129254e-02
1.880905499999999814e-02,0.000000000000000000e+00,1.584740600000000277e-01,4.553095533822696384e-01,2.449089600000000089e-01,9.570459093912087045e-02,3.386751199999999962e-01,7.038263223567109428e-02,3.579414450000000247e-01,5.205150245862166791e-02
1.880906499999999981e-02,0.000000000000000000e+00,1.866249799999999959e-01,5.387829715023524368e-01,2.831736799999999832e-01,1.411642716352034810e-01,3.902729600000000021e-01,9.226630780474530391e-02,4.153984349999999548e-01,6.957904920489223211e-02
1.880907500000000149e-02,0.000000000000000000e+00,2.147759000000000196e-01,5.582962380758782484e-01,3.214384000000000130e-01,1.730658019482435861e-01,4.418708000000000080e-01,1.289362506502209904e-01,4.728554249999999959e-01,8.179521814926261902e-02
1.880908499999999969e-02,0.000000000000000000e+00,2.429268199999999878e-01,5.919024193969510961e-01,3.597031200000000428e-01,2.081574852925879016e-01,4.934686400000000139e-01,1.484541234550711408e-01,5.303124149999999259e-01,1.195060005427539540e-01
1.880909499999999790e-02,0.000000000000000000e+00,2.710777399999999560e-01,6.851324708037955791e-01,3.979678400000000726e-01,2.663777781138867984e-01,5.450664800000000199e-01,1.809839114631542623e-01,5.877694049999999670e-01,1.301287561465540588e-01
1.880910499999999957e-02,0.000000000000000000e+00,2.992286599999999797e-01,6.873006115341886435e-01,4.362325599999999914e-01,2.695679311451908422e-01,5.966643199999999148e-01,1.857155169916027415e-01,6.452263949999998971e-01,1.619970229579553445e-01
1.880911500000000125e-02,0.000000000000000000e+00,3.273795800000000034e-01,7.371678483331977061e-01,4.744972800000000213e-01,3.190153031304028830e-01,6.482621600000000317e-01,2.377631778045359856e-01,7.026833849999998272e-01,1.912096008684059656e-01
1.880912499999999946e-02,0.000000000000000000e+00,3.555304999999999715e-01,7.696899592890755759e-01,5.127620000000000511e-01,3.644749838264858544e-01,6.998599999999999266e-01,2.803476275605722434e-01,7.601403749999998682e-01,2.028946320325867025e-01
1.880913499999999766e-02,0.000000000000000000e+00,3.836814199999999397e-01,7.534289038111359194e-01,5.510267199999999699e-01,3.860085167877886358e-01,7.514578400000000435e-01,3.235235280076646514e-01,8.175973649999999093e-01,2.097994231750565375e-01
