# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880914453124999525e-02,3.045818673939616954e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,3.541587578125000579e-01,9.530977759731992099e-03,-9.720278645833335673e-01,2.762602249197678925e-02
6.899999999999999467e-01,6.524544511718750606e-01,1.926542828665600907e-02,-9.183265313632247295e-01,2.792091056037103100e-02
1.034999999999999920e+00,9.016583183593750439e-01,2.763322272766721710e-02,-8.529943708484299947e-01,2.669876592045141925e-02
1.379999999999999893e+00,1.058978132812499862e+00,3.066499528821680851e-02,-7.537456436820652028e-01,2.222101107841797929e-02
1.725000000000000089e+00,1.300575468749999963e+00,3.367908498744170281e-02,-7.430529415760869227e-01,1.952410723909663720e-02
2.069999999999999840e+00,1.319012625000000050e+00,3.827651330099141047e-02,-6.281176234148552195e-01,1.849106922753208232e-02
2.415000000000000036e+00,1.301560562500000184e+00,4.072661943897473713e-02,-5.311600074404763117e-01,1.686402461241190073e-02
2.757000000000000117e+00,1.382265074218750112e+00,4.218448113595114207e-02,-4.945433187114617879e-01,1.530086366918793558e-02
3.101999999999999869e+00,1.620577509765624979e+00,4.612374633479325581e-02,-5.163663330865168044e-01,1.486903492417577556e-02
3.447000000000000064e+00,1.878353023437500102e+00,5.021177595651819120e-02,-5.394673277940963407e-01,1.456680474514597881e-02
3.791999999999999815e+00,2.025112917968749926e+00,5.213749339052630577e-02,-5.290885478474419701e-01,1.374933897429491195e-02
4.136999999999999567e+00,2.175565718750000155e+00,5.377253505595765842e-02,-5.213334721340947553e-01,1.299795384480485066e-02
4.482000000000000206e+00,2.237165003906250060e+00,5.588677703740309310e-02,-4.949477597891565606e-01,1.246916042780077914e-02
4.826999999999999957e+00,2.206675296874999859e+00,5.798313362529335796e-02,-4.532558840571265235e-01,1.201225059566881324e-02
5.171999999999999709e+00,2.139879066406249919e+00,5.945321574515799457e-02,-4.101063267353054487e-01,1.149520799403673521e-02
5.517000000000000348e+00,2.135678464843750124e+00,6.141670800869810515e-02,-3.836993511532535428e-01,1.113226536318617094e-02
5.862000000000000099e+00,2.058428046875000028e+00,6.328927332060288458e-02,-3.479390826243176082e-01,1.079653246683774832e-02
6.206999999999999851e+00,2.093911828124999985e+00,6.406891787881595357e-02,-3.343165270813194812e-01,1.032204251310068523e-02
6.551999999999999602e+00,2.200110183593749991e+00,6.492142813373702470e-02,-3.329214040083180448e-01,9.908642877554491371e-03
6.897000000000000242e+00,2.257450529296875175e+00,6.596906850624109642e-02,-3.245819029673227551e-01,9.564893215345961208e-03
7.241999999999999993e+00,2.257891214843749772e+00,6.684421927325921720e-02,-3.091800704656862409e-01,9.230077226354490433e-03
7.583999999999999631e+00,2.351791525390624749e+00,6.944465765383969758e-02,-3.076189848179555208e-01,9.156732285580129749e-03
7.929000000000000270e+00,2.387313988281249966e+00,7.102860321159674972e-02,-2.987141939399671764e-01,8.958078346777241865e-03
8.273999999999999133e+00,2.378689384765625192e+00,7.221231576065638424e-02,-2.852163693780970788e-01,8.727618535249745055e-03
8.618999999999999773e+00,2.409491259765625060e+00,7.457343347592725047e-02,-2.773734905713394761e-01,8.652214117174527111e-03
8.964000000000000412e+00,2.390480515625000191e+00,7.516196301841557292e-02,-2.645773506351796200e-01,8.384868699064655304e-03
9.308999999999999275e+00,2.311097023437500120e+00,7.509980546992983674e-02,-2.462442667210495428e-01,8.067440699315699473e-03
9.653999999999999915e+00,2.245340880859375332e+00,7.443422183464690201e-02,-2.306330781363295224e-01,7.710194927972540031e-03
9.999000000000000554e+00,2.201761033203124995e+00,7.351085416632587022e-02,-2.183170205692444021e-01,7.351820598692456084e-03
