# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880916534423827946e-02,7.568872049579191276e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,5.377306167602538545e-02,3.910835949102966125e-04,-1.013446270486582923e-01,1.133575637421149664e-03
6.899999999999999467e-01,1.330233436889648457e-01,1.108943804249996933e-03,-1.655277947025022844e-01,1.607164933695647826e-03
1.034999999999999920e+00,2.523485420532226575e-01,1.992262822755006338e-03,-2.256419098637530429e-01,1.924891616188412116e-03
1.379999999999999893e+00,3.894314572448730472e-01,2.835531589396938883e-03,-2.685668781888658208e-01,2.054733035794883544e-03
1.725000000000000089e+00,5.237756981811523271e-01,3.435253322042934512e-03,-2.927342219344429286e-01,1.991451201184309648e-03
2.069999999999999840e+00,6.510226260070800519e-01,3.916534819541526817e-03,-3.054171307549960468e-01,1.892045806541800546e-03
2.415000000000000036e+00,7.778465482482910254e-01,4.333788761742379120e-03,-3.143011937490901575e-01,1.794529507967858751e-03
2.757000000000000117e+00,8.696124595642089616e-01,4.596513601705053825e-03,-3.085974951831594870e-01,1.667215669824103621e-03
3.101999999999999869e+00,9.542617742004393389e-01,4.860541499724996967e-03,-3.015643484384916695e-01,1.566905705907478035e-03
3.447000000000000064e+00,1.033002017608642520e+00,5.081823233725061943e-03,-2.942247903290989841e-01,1.474274219241387225e-03
3.791999999999999815e+00,1.090735604034423822e+00,5.288938728023967473e-03,-2.826810228613358400e-01,1.394762322791130759e-03
4.136999999999999567e+00,1.147775556274414077e+00,5.494434230871232151e-03,-2.728949458376059289e-01,1.328120432891281757e-03
4.482000000000000206e+00,1.198450346923828125e+00,5.698363659422651592e-03,-2.631952658588999627e-01,1.271388589786401390e-03
4.826999999999999957e+00,1.257942532196044905e+00,5.952982197243560786e-03,-2.567087977733181203e-01,1.233267494767673576e-03
5.171999999999999709e+00,1.315332272491455123e+00,6.204392276805148661e-03,-2.506811885435453746e-01,1.199611809127058924e-03
5.517000000000000348e+00,1.374124087951660300e+00,6.425700336184718420e-03,-2.456615774166071853e-01,1.164709141958440762e-03
5.862000000000000099e+00,1.427018446136474550e+00,6.642174151568581292e-03,-2.402267623323500745e-01,1.133090097504022660e-03
6.206999999999999851e+00,1.472040040802002014e+00,6.839649359111328077e-03,-2.341277389169910961e-01,1.101925142437784567e-03
6.551999999999999602e+00,1.520859215789795105e+00,7.044558790210975890e-03,-2.292506181998713033e-01,1.075176860532810761e-03
6.897000000000000242e+00,1.576438609619140507e+00,7.257736070827010798e-03,-2.258415897165292341e-01,1.052303330553430640e-03
7.241999999999999993e+00,1.629950032531738424e+00,7.472589426344644452e-03,-2.224718126467136181e-01,1.031840572541375869e-03
7.583999999999999631e+00,1.673195098266601732e+00,7.652078500189963758e-03,-2.181416050794255657e-01,1.008976595489183108e-03
7.929000000000000270e+00,1.711579534637451161e+00,7.818984969304445046e-03,-2.134910290444208270e-01,9.861249803637841919e-04
8.273999999999999133e+00,1.754622795410156311e+00,8.004047973894937162e-03,-2.097913500200529469e-01,9.673734558732098371e-04
8.618999999999999773e+00,1.795774930664062463e+00,8.174423497139799918e-03,-2.061684377909066279e-01,9.484190157953126905e-04
8.964000000000000412e+00,1.834696585815429604e+00,8.363402670983375448e-03,-2.025755712261480546e-01,9.329989592797160872e-04
9.308999999999999275e+00,1.869158059844970854e+00,8.538264260939280870e-03,-1.987698887636408507e-01,9.172053132387239516e-04
9.653999999999999915e+00,1.901228544128418019e+00,8.703814956540120371e-03,-1.949885414112471071e-01,9.015760261591174770e-04
9.999000000000000554e+00,1.933963888275146425e+00,8.845412414819089214e-03,-1.915346257556663490e-01,8.846297044523541465e-04
