# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880801000000000001e-02,3.627014160177790094e+06,1.944498999999999880e-02,1.087953300220430713e-01,5.045612000000000014e-02,1.121903789666784182e-02,6.811564999999999981e-02,4.628670706205102736e-03,8.314835000000000975e-02,5.332751691954978716e-03
1.880802999999999642e-02,0.000000000000000000e+00,4.945897000000000487e-02,2.511443599574265106e-01,8.853836000000001039e-02,1.282175759619181947e-02,1.208609499999999948e-01,1.099309292723711987e-02,1.403750500000000012e-01,9.065677876323462864e-03
1.880804999999999977e-02,0.000000000000000000e+00,7.947295000000000054e-02,3.192685385693600497e-01,1.266205999999999998e-01,3.205439399047955995e-02,1.736062499999999897e-01,2.025043433964732534e-02,1.976017500000000204e-01,1.759808058345143505e-02
1.880806999999999618e-02,0.000000000000000000e+00,1.094869299999999962e-01,3.995940626043264499e-01,1.647028400000000170e-01,5.849926903262515215e-02,2.263515499999999570e-01,4.050086867929467149e-02,2.548284499999999841e-01,3.146323498253436601e-02
1.880808999999999953e-02,0.000000000000000000e+00,1.395009100000000057e-01,3.701074778319968228e-01,2.027850800000000064e-01,7.452646602786497376e-02,2.790968499999999519e-01,6.653714140169836311e-02,3.120551500000000589e-01,4.372856387403081108e-02
1.880810999999999594e-02,0.000000000000000000e+00,1.695148900000000014e-01,4.758524714982818593e-01,2.408673199999999959e-01,9.536182212167662597e-02,3.318421499999999469e-01,8.389465654996750010e-02,3.692818500000000226e-01,6.079336928828679709e-02
1.880812999999999929e-02,0.000000000000000000e+00,1.995288699999999971e-01,4.900873744918202157e-01,2.789495600000000408e-01,1.218066971638221557e-01,3.845874499999999419e-01,1.029879232130635480e-01,4.265085499999999863e-01,7.679162436415166992e-02
1.880814999999999571e-02,0.000000000000000000e+00,2.295428499999999927e-01,5.480437652512263336e-01,3.170318000000000302e-01,1.594706101026360512e-01,4.373327499999999368e-01,1.272884444206403287e-01,4.837352500000000610e-01,1.071883090082950407e-01
1.880816999999999906e-02,0.000000000000000000e+00,2.595568300000000161e-01,5.744800136677969959e-01,3.551140400000000197e-01,2.283875571821665229e-01,4.900780499999999318e-01,1.510103817899415002e-01,5.409619500000000247e-01,1.301191412837015837e-01
1.880818999999999547e-02,0.000000000000000000e+00,2.895708100000000118e-01,6.802250073340824210e-01,3.931962800000000091e-01,2.107576404874034193e-01,5.428233499999999268e-01,1.851468282482041094e-01,5.981886499999999884e-01,1.509168728823257200e-01
1.880820999999999882e-02,0.000000000000000000e+00,3.195847900000000075e-01,6.720907770520605506e-01,4.312785199999999985e-01,2.828800269659816902e-01,5.955686499999999217e-01,2.291191999571526028e-01,6.554153500000000632e-01,1.653153024506044677e-01
