# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880801000000000001e-02,8.766174316458310932e+06,2.632470500000000033e-02,8.395800971934580526e-02,3.882876999999999856e-02,2.232256332299041319e-03,7.512314500000000228e-02,3.046256881822804671e-03,8.819635000000000669e-02,2.628075283711701817e-03
1.880802999999999642e-02,0.000000000000000000e+00,5.504011500000000057e-02,1.785436156056974533e-01,7.984230999999999967e-02,1.264945254969456444e-02,1.252134349999999841e-01,1.218502752729121522e-02,1.462570499999999996e-01,8.935455964619785224e-03
1.880804999999999977e-02,0.000000000000000000e+00,8.375552499999999734e-02,2.486857503079356047e-01,1.208558499999999869e-01,2.157847787889072624e-02,1.753037250000000213e-01,2.619780918367611150e-02,2.043177500000000202e-01,1.787091192923957392e-02
1.880806999999999618e-02,0.000000000000000000e+00,1.124709349999999941e-01,3.050120099930666018e-01,1.618693900000000019e-01,4.985372475467859249e-02,2.253940150000000031e-01,3.107182019459261632e-02,2.623784500000000408e-01,2.943444317757104925e-02
1.880808999999999953e-02,0.000000000000000000e+00,1.411863449999999909e-01,3.602755100614962736e-01,2.028829299999999614e-01,7.887305707456612747e-02,2.754843049999999849e-01,6.397139451827885126e-02,3.204391500000000059e-01,4.047235936916022958e-02
1.880810999999999594e-02,0.000000000000000000e+00,1.699017550000000154e-01,3.794051831621070847e-01,2.438964699999999763e-01,1.004515349534567947e-01,3.255745950000000222e-01,6.762690277646628279e-02,3.784998499999999710e-01,6.044573152536911881e-02
1.880812999999999929e-02,0.000000000000000000e+00,1.986171650000000122e-01,3.985348562627175073e-01,2.849100099999999358e-01,1.197977565000486327e-01,3.756648850000000595e-01,8.712294682013213554e-02,4.365605499999999917e-01,8.094471873832045916e-02
1.880814999999999571e-02,0.000000000000000000e+00,2.273325750000000089e-01,4.633631928814528900e-01,3.259235499999999508e-01,1.495611742640356734e-01,4.257551750000000412e-01,1.163670128856311714e-01,4.946212500000000123e-01,1.056486264052103746e-01
1.880816999999999906e-02,0.000000000000000000e+00,2.560479850000000335e-01,5.122501352496791061e-01,3.669370899999999658e-01,2.038794116833123060e-01,4.758454650000000230e-01,1.285520404129223970e-01,5.526819499999999774e-01,1.109047769726336646e-01
1.880818999999999547e-02,0.000000000000000000e+00,2.847633950000000302e-01,5.366936064337929357e-01,4.079506299999999808e-01,2.448041111087950472e-01,5.259357550000000048e-01,1.766828991457227160e-01,6.107426500000000535e-01,1.597869772496715579e-01
