# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880902880859374598e-02,2.255226002992189137e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.995380512695312247e-01,2.872743472534284789e-03,-5.238522390172101195e-01,8.326792674012420056e-03
6.899999999999999467e-01,4.438128413085937751e-01,7.079465257925702561e-03,-6.159475543478262205e-01,1.026009457670391811e-02
1.034999999999999920e+00,6.657797607421874764e-01,1.118408115737621472e-02,-6.250924946218298084e-01,1.080587551437315469e-02
1.379999999999999893e+00,8.522953422851562433e-01,1.431284249434075680e-02,-6.039755894757700139e-01,1.037162499589910046e-02
1.725000000000000089e+00,9.913019907226563454e-01,1.693579946447293372e-02,-5.637640358922102468e-01,9.817854762013293601e-03
2.069999999999999840e+00,1.140240988281250090e+00,1.948242370760780440e-02,-5.417545697935538529e-01,9.411798892564156999e-03
2.415000000000000036e+00,1.281297579101562611e+00,2.190057708930077257e-02,-5.227695860426371244e-01,9.068561941739449600e-03
2.757000000000000117e+00,1.392959000976562445e+00,2.331678859347240812e-02,-4.984221879463070493e-01,8.457304531546031706e-03
3.101999999999999869e+00,1.473372526855468712e+00,2.442480270495408015e-02,-4.689115080744277742e-01,7.873888686316596330e-03
3.447000000000000064e+00,1.500674140136718737e+00,2.506767098035382613e-02,-4.298999452649042152e-01,7.272315340978771810e-03
3.791999999999999815e+00,1.557343901367187478e+00,2.607430131483910035e-02,-4.057317701895025719e-01,6.876134312984995452e-03
4.136999999999999567e+00,1.688583621582031125e+00,2.801506806693501370e-02,-4.036196743469754877e-01,6.771831778326085731e-03
4.482000000000000206e+00,1.732588954589843633e+00,2.869239349301690861e-02,-3.823694613523537789e-01,6.401694219771733238e-03
4.826999999999999957e+00,1.815353115722656341e+00,2.958559974671588072e-02,-3.721864692177465628e-01,6.129189920595790736e-03
5.171999999999999709e+00,1.799743846679687564e+00,2.968345325552018688e-02,-3.443416121173808464e-01,5.739260103542186478e-03
5.517000000000000348e+00,1.773787549804687558e+00,3.020111020325126974e-02,-3.181037739706532030e-01,5.474190720183300454e-03
5.862000000000000099e+00,1.829739574218749887e+00,3.106282090311544147e-02,-3.089270804179727326e-01,5.299014142462545561e-03
6.206999999999999851e+00,1.867435551757812284e+00,3.185212125300681402e-02,-2.978293093199965158e-01,5.131645118899116030e-03
6.551999999999999602e+00,1.963982576171874994e+00,3.315800815243944571e-02,-2.968824095487303527e-01,5.060746055012125579e-03
6.897000000000000242e+00,2.066249918945312292e+00,3.435770296675717816e-02,-2.968596331936665944e-01,4.981543129876348994e-03
7.241999999999999993e+00,2.178196498046874652e+00,3.523175304386889917e-02,-2.981755687984369851e-01,4.864920331934396644e-03
7.583999999999999631e+00,2.274559973632812593e+00,3.635148057987910852e-02,-2.974355148766111290e-01,4.793180456207688997e-03
7.929000000000000270e+00,2.337600038085937193e+00,3.706266965400675101e-02,-2.924443194951876768e-01,4.674318281499148867e-03
8.273999999999999133e+00,2.373169531250000297e+00,3.727814105111075527e-02,-2.845492509598026021e-01,4.505455771224409212e-03
8.618999999999999773e+00,2.457223671386719044e+00,3.797027411549671466e-02,-2.829115492027062806e-01,4.405415258788341649e-03
8.964000000000000412e+00,2.565622225097655917e+00,3.886952492973958645e-02,-2.841157068595562274e-01,4.336180826610841650e-03
9.308999999999999275e+00,2.608826049316406603e+00,3.952795944030391972e-02,-2.782272016873791887e-01,4.246208984886016072e-03
9.653999999999999915e+00,2.587018782226562230e+00,3.985232264612286607e-02,-2.660254561236760629e-01,4.128063253172039281e-03
9.999000000000000554e+00,2.617828591308593467e+00,4.070485546367673402e-02,-2.599279490449044605e-01,4.070892635631236448e-03
