# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880801000000000001e-02,1.391601562508264557e+06,1.580569499999999808e-02,1.746644385930584686e-02,2.092383999999999911e-02,1.222240703805387192e-02,2.212529999999999705e-02,1.146937819160680910e-02,2.470811499999999925e-02,1.007799653376258327e-02
1.880802999999999642e-02,0.000000000000000000e+00,4.376108499999999818e-02,3.493288771861168679e-02,6.087352000000000041e-02,0.000000000000000000e+00,6.469790000000000263e-02,0.000000000000000000e+00,7.315834499999999962e-02,0.000000000000000000e+00
1.880804999999999977e-02,0.000000000000000000e+00,7.171647499999998787e-02,1.746644385930585033e-02,1.008232000000000017e-01,1.222240703805387192e-02,1.072704999999999909e-01,0.000000000000000000e+00,1.216085750000000104e-01,2.015599306752516653e-02
1.880806999999999618e-02,0.000000000000000000e+00,9.967186499999998450e-02,1.047986631558350812e-01,1.407728800000000169e-01,0.000000000000000000e+00,1.498431000000000068e-01,2.293875638321362168e-02,1.700588050000000351e-01,1.007799653376258327e-02
1.880808999999999953e-02,0.000000000000000000e+00,1.276272549999999950e-01,3.493288771861169373e-02,1.807225600000000043e-01,1.222240703805387539e-02,1.924156999999999673e-01,1.146937819160681084e-02,2.185090350000000181e-01,2.015599306752516653e-02
1.880810999999999594e-02,0.000000000000000000e+00,1.555826449999999639e-01,5.239933157791754059e-02,2.206722400000000195e-01,7.333444222832320725e-02,2.349882999999999833e-01,3.440813457482043425e-02,2.669592650000000011e-01,1.007799653376258847e-02
1.880812999999999929e-02,0.000000000000000000e+00,1.835380349999999883e-01,6.986577543722338746e-02,2.606219200000000069e-01,3.666722111416162444e-02,2.775608999999999438e-01,4.587751276642727805e-02,3.154094950000000397e-01,5.038998266881288685e-02
1.880814999999999571e-02,0.000000000000000000e+00,2.114934249999999571e-01,1.746644385930584686e-02,3.005715999999999943e-01,6.111203519026937869e-02,3.201334999999999598e-01,4.587751276642721560e-02,3.638597250000000782e-01,9.070196880386328930e-02
1.880816999999999906e-02,0.000000000000000000e+00,2.394488149999999815e-01,5.239933157791748508e-02,3.405212799999999818e-01,9.777925630443100313e-02,3.627060999999999202e-01,9.175502553285443119e-02,4.123099550000000058e-01,8.062397227010070777e-02
1.880818999999999547e-02,0.000000000000000000e+00,2.674042049999999504e-01,2.619966578895879250e-01,3.804709599999999692e-01,7.333444222832324888e-02,4.052786999999999362e-01,1.032244037244613721e-01,4.607601850000000443e-01,1.209359584051509229e-01
1.880820999999999882e-02,0.000000000000000000e+00,2.953595949999999748e-01,4.017282087640348665e-01,4.204206400000000121e-01,4.888962815221543218e-02,4.478512999999999522e-01,1.491019164908884420e-01,5.092104150000000828e-01,9.070196880386319216e-02
1.880822999999999523e-02,0.000000000000000000e+00,3.233149849999999437e-01,3.842617649047282424e-01,4.603703199999999995e-01,1.588912914947003818e-01,4.904238999999999682e-01,1.605712946824950360e-01,5.576606450000001214e-01,1.612479445402016098e-01
1.880824999999999858e-02,0.000000000000000000e+00,3.512703749999999681e-01,2.794631017488932723e-01,5.003199999999999870e-01,1.222240703805385909e-01,5.329964999999999842e-01,1.032244037244613721e-01,6.061108750000000489e-01,2.116379272090141150e-01
1.880827000000000193e-02,0.000000000000000000e+00,3.792257649999999369e-01,4.191946526233407133e-01,5.402696799999999744e-01,1.955585126088620063e-01,5.755690999999999447e-01,1.720406728741022684e-01,6.545611050000000875e-01,1.914819341414889520e-01
1.880828999999999834e-02,0.000000000000000000e+00,4.071811549999999613e-01,3.143959894675055211e-01,5.802193600000000728e-01,2.200033266849697744e-01,6.181417000000000161e-01,1.835100510657086126e-01,7.030113350000000150e-01,2.015599306752519915e-01
1.880831000000000169e-02,0.000000000000000000e+00,4.351365449999999302e-01,4.890604280605632126e-01,6.201690399999999492e-01,2.322257337230236307e-01,6.607142999999999766e-01,2.752650765985636405e-01,7.514615650000000535e-01,2.116379272090141150e-01
1.880832999999999811e-02,0.000000000000000000e+00,4.630919349999999546e-01,5.239933157791748508e-01,6.601187200000000477e-01,3.666722111416162444e-01,7.032868999999999371e-01,2.408569420237431924e-01,7.999117950000000921e-01,3.023398960128773072e-01
