# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880921276855468394e-02,1.133926656775278612e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,9.066009863281249137e-02,8.999449581563878512e-04,-2.082634372877038009e-01,2.608536110598225731e-03
6.899999999999999467e-01,2.157637492675781310e-01,2.684267174133256589e-03,-2.854413572449615577e-01,3.890242281352546214e-03
1.034999999999999920e+00,3.594745286865234646e-01,4.443043684553278465e-03,-3.291452327709843417e-01,4.292795830486259914e-03
1.379999999999999893e+00,5.053496905517578242e-01,5.976696546311262813e-03,-3.525655636110168190e-01,4.330939526312509863e-03
1.725000000000000089e+00,6.322208364257813074e-01,7.004084843898169925e-03,-3.556009412505661826e-01,4.060339039940967683e-03
2.069999999999999840e+00,7.480983964843750389e-01,7.921192682797947165e-03,-3.523136153216523958e-01,3.826663131786448187e-03
2.415000000000000036e+00,8.542061574707031646e-01,8.676300923163937293e-03,-3.459200599180738966e-01,3.592671189715916126e-03
2.757000000000000117e+00,9.309585496826171536e-01,9.165967164256768468e-03,-3.308485081298739305e-01,3.324616309124689244e-03
3.101999999999999869e+00,1.006734062744140568e+00,9.723142925583461160e-03,-3.184799645311366945e-01,3.134475475687769838e-03
3.447000000000000064e+00,1.085085545532226803e+00,1.029542390298679964e-02,-3.093345902998758667e-01,2.986778039740875784e-03
3.791999999999999815e+00,1.151189121337890642e+00,1.087415145363832859e-02,-2.986233936100569641e-01,2.867655974060740690e-03
4.136999999999999567e+00,1.211282285400390624e+00,1.147110493995707331e-02,-2.882458478684641334e-01,2.772807575527453348e-03
4.482000000000000206e+00,1.262004842651367253e+00,1.200238605619199407e-02,-2.773751963147729760e-01,2.677908535518070971e-03
4.826999999999999957e+00,1.319046677001953105e+00,1.252310824388388512e-02,-2.693676122298318543e-01,2.594387454709733924e-03
5.171999999999999709e+00,1.375820328735351428e+00,1.295715008638908226e-02,-2.623764725380504648e-01,2.505249436656822003e-03
5.517000000000000348e+00,1.428986694458007856e+00,1.333422922523491358e-02,-2.556058513122083098e-01,2.416934787970801812e-03
5.862000000000000099e+00,1.477524488159179583e+00,1.370366342767479276e-02,-2.488425921853676115e-01,2.337711263677037365e-03
6.206999999999999851e+00,1.522278607788086102e+00,1.410197328422998185e-02,-2.422215877266846451e-01,2.271946718902848657e-03
6.551999999999999602e+00,1.562985892944335875e+00,1.442200915048291385e-02,-2.356802014920301169e-01,2.201161347753802407e-03
6.897000000000000242e+00,1.622632244140624902e+00,1.497354051744686880e-02,-2.325392244993577107e-01,2.171022258582987804e-03
7.241999999999999993e+00,1.684898396606445470e+00,1.558106155065977494e-02,-2.300592631645803354e-01,2.151485991529933101e-03
7.583999999999999631e+00,1.727694026123046900e+00,1.587617553420675801e-02,-2.253276388916788386e-01,2.093377575712916574e-03
7.929000000000000270e+00,1.767336895385742235e+00,1.609905639406722377e-02,-2.205231028650759817e-01,2.030401865817533374e-03
8.273999999999999133e+00,1.806841915527343634e+00,1.641131562643976041e-02,-2.161025746626527855e-01,1.983480254585419725e-03
8.618999999999999773e+00,1.849435063232421905e+00,1.677532923112454166e-02,-2.123942279224814156e-01,1.946319669465662117e-03
8.964000000000000412e+00,1.886892814819335795e+00,1.712811947023233292e-02,-2.083984384260130496e-01,1.910767455402982099e-03
9.308999999999999275e+00,1.924575303833007789e+00,1.748048615533148026e-02,-2.047229660612797653e-01,1.877804936656083485e-03
9.653999999999999915e+00,1.962746101318359360e+00,1.784972101620780141e-02,-2.013607715506323670e-01,1.848945620075388664e-03
9.999000000000000554e+00,1.989932421752929725e+00,1.807584134591941338e-02,-1.971320341018476807e-01,1.807764911083049614e-03
