# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880801000000000001e-02,6.079101562536102720e+06,1.642851500000000117e-02,1.578919244379067832e-02,2.858549000000000506e-02,1.047342312409563041e-02,2.908082999999999849e-02,8.527491256497156738e-03,3.145067499999999738e-02,8.300524348771405950e-03
1.880802999999999642e-02,0.000000000000000000e+00,4.735354499999999689e-02,0.000000000000000000e+00,7.520647000000001137e-02,0.000000000000000000e+00,8.634048999999999197e-02,0.000000000000000000e+00,9.027602499999999586e-02,0.000000000000000000e+00
1.880804999999999977e-02,0.000000000000000000e+00,7.827857499999998914e-02,3.157838488758134970e-02,1.218274500000000177e-01,2.094684624819126081e-02,1.436001499999999820e-01,1.705498251299431001e-02,1.491013750000000082e-01,8.300524348771404215e-03
1.880806999999999618e-02,0.000000000000000000e+00,1.092036049999999953e-01,1.578919244379068179e-02,1.684484300000000379e-01,1.047342312409563041e-02,2.008598099999999997e-01,8.527491256497158473e-03,2.079267250000000067e-01,0.000000000000000000e+00
1.880808999999999953e-02,0.000000000000000000e+00,1.401286350000000014e-01,3.157838488758136358e-02,2.150694100000000164e-01,2.094684624819126081e-02,2.581194700000000175e-01,4.263745628248579583e-02,2.667520749999999774e-01,0.000000000000000000e+00
1.880810999999999594e-02,0.000000000000000000e+00,1.710536649999999936e-01,1.578919244379066791e-02,2.616903900000000505e-01,2.094684624819127469e-02,3.153791299999999520e-01,8.527491256497158473e-03,3.255774249999999759e-01,0.000000000000000000e+00
1.880812999999999929e-02,0.000000000000000000e+00,2.019786949999999859e-01,1.105243471065347621e-01,3.083113699999999735e-01,8.378738499276509877e-02,3.726387899999999975e-01,3.410996502598863389e-02,3.844027749999999743e-01,4.150262174385702801e-02
1.880814999999999571e-02,0.000000000000000000e+00,2.329037250000000059e-01,4.736757733137204190e-02,3.549323500000000076e-01,3.142026937228687561e-02,4.298984499999999320e-01,3.410996502598863389e-02,4.432281249999999728e-01,1.660104869754281190e-02
1.880816999999999906e-02,0.000000000000000000e+00,2.638287550000000259e-01,1.421027319941158829e-01,4.015533300000000416e-01,5.236711562047812601e-02,4.871581099999999775e-01,3.410996502598863389e-02,5.020534749999999713e-01,8.300524348771405950e-03
1.880818999999999547e-02,0.000000000000000000e+00,2.947537850000000459e-01,1.736811168816976558e-01,4.481743100000000757e-01,1.047342312409563735e-02,5.444177699999999120e-01,7.674742130847435340e-02,5.608788249999999698e-01,1.660104869754281190e-02
1.880820999999999882e-02,0.000000000000000000e+00,3.256788150000000104e-01,1.105243471065346650e-01,4.947952900000000542e-01,1.047342312409562520e-01,6.016774299999999576e-01,5.969243879548016829e-02,6.197041749999999682e-01,4.150262174385702801e-02
1.880822999999999523e-02,0.000000000000000000e+00,3.566038450000000304e-01,7.894596221895333610e-02,5.414162700000000328e-01,5.236711562047812601e-02,6.589370900000000031e-01,5.969243879548005033e-02,6.785295249999999667e-01,1.660104869754281190e-02
1.880824999999999858e-02,0.000000000000000000e+00,3.875288749999999949e-01,1.105243471065348593e-01,5.880372500000001779e-01,9.426080811686061989e-02,7.161967499999999376e-01,8.527491256497166106e-02,7.373548749999999652e-01,5.810367044139984338e-02
