# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880916992187499706e-02,4.401791081779235935e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,3.620102187500000568e-01,8.758249245473774189e-03,-9.947856487771742362e-01,2.538622969702543364e-02
6.899999999999999467e-01,6.738682031249999538e-01,2.087558246816153748e-02,-9.493609176856884213e-01,3.025446734516164943e-02
1.034999999999999920e+00,8.520286464843749297e-01,2.950973246504293157e-02,-8.050429725241545764e-01,2.851181880680476663e-02
1.379999999999999893e+00,8.823916796874999857e-01,2.994667292140668763e-02,-6.257844273663949464e-01,2.170048762420774546e-02
1.725000000000000089e+00,8.789285449218749990e-01,3.020442028130031209e-02,-4.986199275362318550e-01,1.750980885872481865e-02
2.069999999999999840e+00,9.228265859374999991e-01,3.238222903796997981e-02,-4.367233893795290367e-01,1.564358890723187637e-02
2.415000000000000036e+00,1.084997939453125060e+00,3.655890540414347134e-02,-4.414860329321945720e-01,1.513826310730578481e-02
2.757000000000000117e+00,1.145781099609374909e+00,3.972233970494198213e-02,-4.087674754035182101e-01,1.440781273302211771e-02
3.101999999999999869e+00,1.299382363281250008e+00,4.421317403169993526e-02,-4.128217902512492099e-01,1.425311864335910249e-02
3.447000000000000064e+00,1.374048960937499952e+00,4.636173909846105085e-02,-3.931650104483971342e-01,1.344988079444765089e-02
3.791999999999999815e+00,1.447556544921875021e+00,4.681986249342421497e-02,-3.767793710443038124e-01,1.234701015121946605e-02
4.136999999999999567e+00,1.683100726562499982e+00,4.938827457862216691e-02,-4.022943090743594796e-01,1.193818578163455962e-02
4.482000000000000206e+00,1.863210833984374926e+00,5.113381043984780577e-02,-4.115130888135876130e-01,1.140870380184020629e-02
4.826999999999999957e+00,1.958201236328124928e+00,5.276863778107616920e-02,-4.017800013271700665e-01,1.093197385147631415e-02
5.171999999999999709e+00,2.021203189453125049e+00,5.449523775599713488e-02,-3.871604832813709263e-01,1.053658889327090814e-02
5.517000000000000348e+00,2.083890173828125025e+00,5.628374709249931579e-02,-3.743123081214881354e-01,1.020187549256829952e-02
5.862000000000000099e+00,2.190064607421875031e+00,5.924541606331421018e-02,-3.703949910440123006e-01,1.010668987774039802e-02
6.206999999999999851e+00,2.285541556640625416e+00,6.185234927912459935e-02,-3.651896869210166652e-01,9.964934634948380276e-03
6.551999999999999602e+00,2.162840822265625018e+00,6.253144724537813837e-02,-3.272331581721230620e-01,9.543871679697519400e-03
6.897000000000000242e+00,2.097493251953125082e+00,6.243416877013510669e-02,-3.013896015704292108e-01,9.052366067875178626e-03
7.241999999999999993e+00,2.007421457031250078e+00,6.293599636296891287e-02,-2.745943506088615038e-01,8.690416509661545025e-03
7.583999999999999631e+00,2.059959914062499564e+00,6.679539779575374703e-02,-2.691390749130570526e-01,8.807410046908457912e-03
7.929000000000000270e+00,2.116072521484374747e+00,6.927202004402205349e-02,-2.645054044094463097e-01,8.736539291716742539e-03
8.273999999999999133e+00,2.261528021484374928e+00,7.226228813063650946e-02,-2.710561822047982128e-01,8.733658222218578654e-03
8.618999999999999773e+00,2.426777976562499717e+00,7.640155949766196108e-02,-2.793791398817292992e-01,8.864318308117178843e-03
8.964000000000000412e+00,2.515015644531249706e+00,7.922411402468762520e-02,-2.784701555789128591e-01,8.838031461924099330e-03
9.308999999999999275e+00,2.562711898437499691e+00,8.129072515280419409e-02,-2.732734696009909703e-01,8.732487394221097321e-03
9.653999999999999915e+00,2.625077207031250026e+00,8.253605302297047086e-02,-2.699676856338694142e-01,8.549415063493936984e-03
9.999000000000000554e+00,2.671440486328124919e+00,8.265025344957489806e-02,-2.652896606066856844e-01,8.265851930150504637e-03
