# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880899023437499623e-02,2.888932820492310459e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,3.131266406249999523e-01,8.627680837355197752e-03,-8.530946388134057479e-01,2.500777054305854466e-02
6.899999999999999467e-01,5.396596874999999294e-01,1.745227233156821170e-02,-7.548560829936593608e-01,2.529314830662059838e-02
1.034999999999999920e+00,6.923196015624999422e-01,2.368293680622248973e-02,-6.507348901721013990e-01,2.288206454707487209e-02
1.379999999999999893e+00,8.127684824218750492e-01,2.817628655211260394e-02,-5.753329653532609500e-01,2.041759895080623791e-02
1.725000000000000089e+00,8.567449941406251046e-01,3.025078429250264989e-02,-4.857600022644927851e-01,1.753668654637834806e-02
2.069999999999999840e+00,9.072200136718751029e-01,3.156057458971336244e-02,-4.291840692934783541e-01,1.524665439116587758e-02
2.415000000000000036e+00,9.683354218749999909e-01,3.340631368029421677e-02,-3.931786466420807424e-01,1.383284210364149787e-02
2.757000000000000117e+00,1.020708753906250266e+00,3.565027922765508228e-02,-3.634021631018770626e-01,1.293082307858363540e-02
3.101999999999999869e+00,1.084560478515625093e+00,3.843484815025257489e-02,-3.435691451583655631e-01,1.239034434244119104e-02
3.447000000000000064e+00,1.159043785156249839e+00,4.085098135718284035e-02,-3.307904830060559020e-01,1.185116952630775773e-02
3.791999999999999815e+00,1.161012144531250012e+00,4.140703569111232885e-02,-3.012139119981210311e-01,1.091957692276169026e-02
4.136999999999999567e+00,1.214492507812499955e+00,4.382271214217178801e-02,-2.890218800043811709e-01,1.059287216392840007e-02
4.482000000000000206e+00,1.317834533203124936e+00,4.857035606720744997e-02,-2.898316695601851345e-01,1.083675949736890784e-02
4.826999999999999957e+00,1.404182802734375013e+00,5.120504204567037643e-02,-2.870051403563289583e-01,1.060804682943243711e-02
5.171999999999999709e+00,1.454909322265625082e+00,5.300170811782325964e-02,-2.776682776549207476e-01,1.024781672811741345e-02
5.517000000000000348e+00,1.513304281249999939e+00,5.549096776597747804e-02,-2.708891228957086561e-01,1.005817795286885474e-02
5.862000000000000099e+00,1.551773134765625173e+00,5.756205009746200030e-02,-2.615087247579750973e-01,9.819524069850222442e-03
6.206999999999999851e+00,1.583636431640625064e+00,5.898023008510104581e-02,-2.521068860006847046e-01,9.502212032399072472e-03
6.551999999999999602e+00,1.610251779296874908e+00,5.955894184077309417e-02,-2.428941985748626353e-01,9.090192588640582869e-03
6.897000000000000242e+00,1.649554472656249882e+00,5.998544433755727268e-02,-2.364427261739705244e-01,8.697324102879117752e-03
7.241999999999999993e+00,1.746677056640625114e+00,6.247083998846102160e-02,-2.385899014645470884e-01,8.626186134833060612e-03
7.583999999999999631e+00,1.754253636718750009e+00,6.229392380235751481e-02,-2.288297265934038649e-01,8.213861260859376887e-03
7.929000000000000270e+00,1.699294009765625280e+00,6.063154270051775846e-02,-2.119416092232627169e-01,7.646808260880029982e-03
8.273999999999999133e+00,1.659459455078124979e+00,5.966151663461036203e-02,-1.982898797248912326e-01,7.210722339208408029e-03
8.618999999999999773e+00,1.594095146484375114e+00,5.694575927889924949e-02,-1.827690168523030678e-01,6.607003048949907677e-03
8.964000000000000412e+00,1.627555013671874828e+00,5.717190442724726096e-02,-1.794674278712070081e-01,6.377945607680416719e-03
9.308999999999999275e+00,1.653944816406250018e+00,5.672333202340229530e-02,-1.756510716695536545e-01,6.093386187925910191e-03
9.653999999999999915e+00,1.695461287109374826e+00,5.824875693681453442e-02,-1.736743626346591851e-01,6.033639624695932499e-03
9.999000000000000554e+00,1.734199832031249944e+00,6.119784830309755314e-02,-1.715562398036678537e-01,6.120396869996754495e-03
