# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880916406249999451e-02,5.833574544375835927e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,3.145226328125000359e-01,8.128955187202514115e-03,-8.571404891304349460e-01,2.356218894841308545e-02
6.899999999999999467e-01,5.213736718750000554e-01,1.620104520572986095e-02,-7.283543591485508450e-01,2.347977566047806247e-02
1.034999999999999920e+00,6.881912031249999284e-01,2.217009702229647689e-02,-6.467459314613526189e-01,2.142038359642171874e-02
1.379999999999999893e+00,8.031100761718750203e-01,2.737858295924429017e-02,-5.683339942821558077e-01,1.983955286901760429e-02
1.725000000000000089e+00,9.034701367187499832e-01,3.217503996875589051e-02,-5.128469406702897970e-01,1.865219708333674606e-02
2.069999999999999840e+00,1.014696480468749940e+00,3.640999277782110133e-02,-4.811049837711352528e-01,1.758936849170101777e-02
2.415000000000000036e+00,1.107593562499999962e+00,3.930717126323709371e-02,-4.508424010093167178e-01,1.627626139264476066e-02
2.757000000000000117e+00,1.173337275390625045e+00,4.008554655140799533e-02,-4.187624633036361455e-01,1.453955261204497446e-02
3.101999999999999869e+00,1.263435347656249874e+00,4.466716291718882820e-02,-4.012334569934719042e-01,1.439947224925494131e-02
3.447000000000000064e+00,1.397938539062500096e+00,5.013261948869728729e-02,-4.000955541050189024e-01,1.454384087284516652e-02
3.791999999999999815e+00,1.517813818359375011e+00,5.431127435758657113e-02,-3.953071345719607610e-01,1.432259344873063577e-02
4.136999999999999567e+00,1.686843962890625104e+00,5.741619583632977947e-02,-4.031991295209391146e-01,1.387870336870432320e-02
4.482000000000000206e+00,1.710963947265625062e+00,5.759271924791237868e-02,-3.775445745656235697e-01,1.284978117981088255e-02
4.826999999999999957e+00,1.863337310546874903e+00,6.018927280476719932e-02,-3.821272315070177727e-01,1.246929206645270433e-02
5.171999999999999709e+00,1.943072976562500109e+00,6.260428254974295670e-02,-3.720541014114462919e-01,1.210446298332230539e-02
5.517000000000000348e+00,1.977146886718749830e+00,6.497555857722368822e-02,-3.549642419170291330e-01,1.177733525053900436e-02
5.862000000000000099e+00,1.945505374999999759e+00,6.396453679000482784e-02,-3.286755733431421800e-01,1.091172582565759497e-02
6.206999999999999851e+00,2.033584890624999808e+00,6.581510718459693265e-02,-3.245973459904140102e-01,1.060336832360189024e-02
6.551999999999999602e+00,2.239704718749999657e+00,6.981309484472923710e-02,-3.389645229987026109e-01,1.065523425591105577e-02
6.897000000000000242e+00,2.455513548828125003e+00,7.319296494541710496e-02,-3.532991713448782045e-01,1.061229011822779553e-02
7.241999999999999993e+00,2.646058761718750318e+00,7.616860380511669693e-02,-3.627795633328155245e-01,1.051761996756651364e-02
7.583999999999999631e+00,2.651523591796874690e+00,7.626563112844397807e-02,-3.471406154713047032e-01,1.005612224794883748e-02
7.929000000000000270e+00,2.681639419921875156e+00,7.850826587782148980e-02,-3.358343114969573606e-01,9.901408232793730904e-03
8.273999999999999133e+00,2.712875902343750312e+00,7.933145329746636720e-02,-3.256063256322516697e-01,9.588041249391634352e-03
8.618999999999999773e+00,2.619665306640624802e+00,8.012740782108558613e-02,-3.017584571966730467e-01,9.296601441128388849e-03
8.964000000000000412e+00,2.700129419921874607e+00,8.185308589604421703e-02,-2.991209567000640557e-01,9.131312572070974728e-03
9.308999999999999275e+00,2.756819294921875052e+00,8.300337980228539303e-02,-2.941250543408932550e-01,8.916465764559608487e-03
9.653999999999999915e+00,2.919413132812500145e+00,8.464702213258243346e-02,-3.004561807281955765e-01,8.768077701738392210e-03
9.999000000000000554e+00,3.029450591796875258e+00,8.585348530061195915e-02,-3.010942521986573750e-01,8.586207150776273625e-03
