# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880918017578124893e-02,2.700990991820689815e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.836316684570312718e-01,2.753185191536708376e-03,-4.777463428442029758e-01,7.980246931990460368e-03
6.899999999999999467e-01,3.802029570312500106e-01,6.744337053062467169e-03,-5.237590968919837442e-01,9.774401526177489002e-03
1.034999999999999920e+00,5.480563559570312826e-01,9.414757619317320678e-03,-5.113499282910628496e-01,9.096384173253450542e-03
1.379999999999999893e+00,7.058813027343749935e-01,1.206344347667269792e-02,-4.978783496801404418e-01,8.741625707733839679e-03
1.725000000000000089e+00,8.399272861328124229e-01,1.489928300810225252e-02,-4.760104962069745538e-01,8.637265511943334820e-03
2.069999999999999840e+00,9.871802573242187684e-01,1.790808503122537365e-02,-4.678121145644625889e-01,8.651248807355254103e-03
2.415000000000000036e+00,1.123323116699218804e+00,2.067256944192456466e-02,-4.573556672974896653e-01,8.560070162287604714e-03
2.757000000000000117e+00,1.225931677734374947e+00,2.246729020969647980e-02,-4.378391358573063830e-01,8.149180344467347667e-03
3.101999999999999869e+00,1.312043258300781279e+00,2.366866186979282166e-02,-4.169033133865248653e-01,7.630129551835210591e-03
3.447000000000000064e+00,1.369273649902343681e+00,2.441127424527104323e-02,-3.917796546929394608e-01,7.081889830365837787e-03
3.791999999999999815e+00,1.424893088378906381e+00,2.553248255609593537e-02,-3.708027184079971672e-01,6.733249619223611801e-03
4.136999999999999567e+00,1.517939519531249948e+00,2.735079777201517015e-02,-3.623713655681577994e-01,6.611263662561076351e-03
4.482000000000000206e+00,1.599923479980468688e+00,2.882521541751011454e-02,-3.527698125400908769e-01,6.431328741077668894e-03
4.826999999999999957e+00,1.659913041015625090e+00,2.955355523149021460e-02,-3.399842264014592552e-01,6.122551322040649738e-03
5.171999999999999709e+00,1.686767778320312550e+00,2.985840927284477350e-02,-3.224977954649132506e-01,5.773087639761170786e-03
5.517000000000000348e+00,1.724787042968749962e+00,3.068845929480573317e-02,-3.092220160944296747e-01,5.562526607722626491e-03
5.862000000000000099e+00,1.777854483886718739e+00,3.181009477725017104e-02,-3.000759644679183435e-01,5.426491773669424833e-03
6.206999999999999851e+00,1.806284484374999888e+00,3.237376211495465728e-02,-2.879773327209954603e-01,5.215685857089521170e-03
6.551999999999999602e+00,1.859972379394531306e+00,3.340762130080306841e-02,-2.810078142885760188e-01,5.098843299878368270e-03
6.897000000000000242e+00,1.949779513671874964e+00,3.526661282678891091e-02,-2.799725001444242078e-01,5.113326493662304247e-03
7.241999999999999993e+00,1.996837076171875003e+00,3.607373837873526640e-02,-2.731328218718715450e-01,4.981184531722627346e-03
7.583999999999999631e+00,1.990446213378906259e+00,3.607484801572397037e-02,-2.599732375004120688e-01,4.756704643423519813e-03
7.929000000000000270e+00,2.017171439453125270e+00,3.652619493883355745e-02,-2.520320670043314504e-01,4.606658461197320371e-03
8.273999999999999133e+00,2.037384165039062722e+00,3.670599630172624583e-02,-2.439660363624947814e-01,4.436306055321036050e-03
8.618999999999999773e+00,2.049319144042968777e+00,3.692433063529760445e-02,-2.355853305333783232e-01,4.284062029852373117e-03
8.964000000000000412e+00,2.108255235839843422e+00,3.788357137492563004e-02,-2.330930450316892333e-01,4.226190470205893647e-03
9.308999999999999275e+00,2.200331945312499649e+00,3.905072245147127308e-02,-2.343455543169748467e-01,4.194942792079844537e-03
9.653999999999999915e+00,2.258013237792968919e+00,3.975107448243384717e-02,-2.319457279487453782e-01,4.117575562713264060e-03
9.999000000000000554e+00,2.274532134765625102e+00,3.991117509247078809e-02,-2.255948549444788398e-01,3.991516660913170186e-03
