# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880916088867187058e-02,7.956711748154701976e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,9.943664270019531015e-02,1.010351306945044296e-03,-2.337028458305027145e-01,2.928554512884186389e-03
6.899999999999999467e-01,2.535114327392578026e-01,3.044554815572962127e-03,-3.401482200733129679e-01,4.412398283439075697e-03
1.034999999999999920e+00,4.179996102294921689e-01,4.717035945765331133e-03,-3.856912554017588035e-01,4.557522652913363614e-03
1.379999999999999893e+00,5.676964986572266003e-01,6.006433859696100157e-03,-3.977444476583730237e-01,4.352488304127609224e-03
1.725000000000000089e+00,6.836705800781249787e-01,6.934878682835612061e-03,-3.854269096750452261e-01,4.020219526281514251e-03
2.069999999999999840e+00,7.874095074462890143e-01,7.723200748452462711e-03,-3.713045152452256747e-01,3.731014854324861667e-03
2.415000000000000036e+00,8.923723608398437257e-01,8.415505200577932943e-03,-3.617238923193257794e-01,3.484681242475334405e-03
2.757000000000000117e+00,9.622679051513671755e-01,8.911620986918654744e-03,-3.422048401388085859e-01,3.232361620209885621e-03
3.101999999999999869e+00,1.039590556640625163e+00,9.536785526466305327e-03,-3.290720166834150140e-01,3.074398944702226057e-03
3.447000000000000064e+00,1.098512612670898392e+00,9.950103668728652387e-03,-3.132298960783946873e-01,2.886598105230244425e-03
3.791999999999999815e+00,1.136707408813476539e+00,1.031753896463788282e-02,-2.948043902755286827e-01,2.720869980126024070e-03
4.136999999999999567e+00,1.182691940429687616e+00,1.076643523837566771e-02,-2.813349720911326735e-01,2.602474072607123025e-03
4.482000000000000206e+00,1.234131140136718763e+00,1.117354630720696941e-02,-2.711561756465968309e-01,2.492982219367909178e-03
4.826999999999999957e+00,1.287831300537109591e+00,1.154461960905968018e-02,-2.629007954523384649e-01,2.391675908236933802e-03
5.171999999999999709e+00,1.341061153686523344e+00,1.196477438022636695e-02,-2.556558377412705974e-01,2.313374783493110654e-03
5.517000000000000348e+00,1.387074425537109468e+00,1.237558197303699481e-02,-2.480089296081996741e-01,2.243172371404204141e-03
5.862000000000000099e+00,1.432416312133788949e+00,1.278163443089600122e-02,-2.411475863604771730e-01,2.180422113765950222e-03
6.206999999999999851e+00,1.474975265747070274e+00,1.309418337626068463e-02,-2.346006291055902360e-01,2.109583273120780710e-03
6.551999999999999602e+00,1.516927021850585922e+00,1.345292303531879334e-02,-2.286504671797793264e-01,2.053254431519962574e-03
6.897000000000000242e+00,1.569916395629882722e+00,1.386524140841260445e-02,-2.248959308019734538e-01,2.010329332813194907e-03
7.241999999999999993e+00,1.612723183349609180e+00,1.417173327555896860e-02,-2.200930713146834194e-01,1.956881148240675102e-03
7.583999999999999631e+00,1.650719223144531345e+00,1.452431791710743006e-02,-2.151780145379561804e-01,1.915126307635473370e-03
7.929000000000000270e+00,1.694939218261718894e+00,1.500580086776720674e-02,-2.113923644057317530e-01,1.892521234426435385e-03
8.273999999999999133e+00,1.740105670410156291e+00,1.548907616590997592e-02,-2.080368031812284968e-01,1.872017907409956111e-03
8.618999999999999773e+00,1.791971635253906125e+00,1.593612183290353534e-02,-2.057271695515993093e-01,1.848952527312163396e-03
8.964000000000000412e+00,1.838083949707031373e+00,1.639472610112408316e-02,-2.029534570301606000e-01,1.828952041624730364e-03
9.308999999999999275e+00,1.878189506225585781e+00,1.676892625053695920e-02,-1.997400736208952698e-01,1.801367091044898516e-03
9.653999999999999915e+00,1.917453429077148552e+00,1.716163204208310394e-02,-1.966691804628627194e-01,1.777670607218055209e-03
9.999000000000000554e+00,1.939180114868163995e+00,1.731142240289336096e-02,-1.920563010280520178e-01,1.731315371826518557e-03
