# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880801000000000001e-02,2.929687500017398968e+06,1.610509499999999983e-02,7.453483584113837490e-02,1.961968500000000476e-02,5.257208549778917550e-02,2.372257499999999922e-02,4.167008916999050128e-02,3.141809999999999742e-02,3.337408709857114103e-02
1.880802999999999642e-02,0.000000000000000000e+00,4.230928500000000203e-02,0.000000000000000000e+00,5.677105500000000776e-02,0.000000000000000000e+00,7.059372499999999606e-02,0.000000000000000000e+00,8.994030000000000080e-02,0.000000000000000000e+00
1.880804999999999977e-02,0.000000000000000000e+00,6.851347500000000423e-02,0.000000000000000000e+00,9.392242500000000383e-02,0.000000000000000000e+00,1.174648749999999825e-01,0.000000000000000000e+00,1.484624999999999972e-01,0.000000000000000000e+00
1.880806999999999618e-02,0.000000000000000000e+00,9.471766500000000644e-02,0.000000000000000000e+00,1.310737949999999929e-01,0.000000000000000000e+00,1.643360249999999967e-01,0.000000000000000000e+00,2.069846999999999659e-01,0.000000000000000000e+00
1.880808999999999953e-02,0.000000000000000000e+00,1.209218550000000225e-01,0.000000000000000000e+00,1.682251650000000098e-01,0.000000000000000000e+00,2.112071749999999692e-01,0.000000000000000000e+00,2.655068999999999901e-01,0.000000000000000000e+00
1.880810999999999594e-02,0.000000000000000000e+00,1.471260450000000386e-01,0.000000000000000000e+00,2.053765350000000267e-01,0.000000000000000000e+00,2.580783249999999418e-01,0.000000000000000000e+00,3.240290999999999588e-01,0.000000000000000000e+00
1.880812999999999929e-02,0.000000000000000000e+00,1.733302349999999992e-01,0.000000000000000000e+00,2.425279049999999881e-01,0.000000000000000000e+00,3.049494749999999144e-01,0.000000000000000000e+00,3.825513000000000385e-01,0.000000000000000000e+00
1.880814999999999571e-02,0.000000000000000000e+00,1.995344250000000152e-01,7.453483584113833327e-02,2.796792750000000050e-01,0.000000000000000000e+00,3.518206249999999424e-01,4.167008916999052209e-02,4.410735000000000072e-01,3.337408709857116185e-02
1.880816999999999906e-02,0.000000000000000000e+00,2.257386150000000313e-01,7.453483584113833327e-02,3.168306450000000218e-01,0.000000000000000000e+00,3.986917749999999150e-01,4.167008916999052209e-02,4.995956999999999759e-01,0.000000000000000000e+00
1.880818999999999547e-02,0.000000000000000000e+00,2.519428050000000474e-01,0.000000000000000000e+00,3.539820150000000387e-01,0.000000000000000000e+00,4.455629249999999431e-01,4.167008916999047352e-02,5.581178999999998336e-01,3.337408709857116185e-02
