# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880923046874999685e-02,3.647877488872704496e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,3.814634238281249812e-01,8.911781320419061639e-03,-1.051171574954710142e+00,2.583125020411322290e-02
6.899999999999999467e-01,7.144872265624999663e-01,1.773845666447052688e-02,-1.008228979846014450e+00,2.570790820937757584e-02
1.034999999999999920e+00,9.749007910156248791e-01,2.422660861204885968e-02,-9.237599618810385937e-01,2.340735131598923810e-02
1.379999999999999893e+00,1.212406390624999997e+00,2.952293692052057258e-02,-8.649254783740942809e-01,2.139343255110186595e-02
1.725000000000000089e+00,1.449856142578124896e+00,3.237136438786585024e-02,-8.295924128170288903e-01,1.876600834079179478e-02
2.069999999999999840e+00,1.633846994140625064e+00,3.551305526999740808e-02,-7.802114800347222934e-01,1.715606534782483650e-02
2.415000000000000036e+00,1.693949009765625124e+00,4.038669122554380125e-02,-6.936396601643375348e-01,1.672326758821689532e-02
2.757000000000000117e+00,1.778343044921875116e+00,4.453532833630359511e-02,-6.382059537370783353e-01,1.615354673061428908e-02
3.101999999999999869e+00,1.925454904296874936e+00,4.800852971579253059e-02,-6.146504428846308876e-01,1.547663756150629601e-02
3.447000000000000064e+00,2.014394058593750092e+00,5.060860431703741169e-02,-5.789338056643458241e-01,1.468192756513995133e-02
3.791999999999999815e+00,2.147492949218750002e+00,5.199833547083976965e-02,-5.613617401766878290e-01,1.371264121066449737e-02
4.136999999999999567e+00,2.324559302734375166e+00,5.275868819066528714e-02,-5.573483375067984635e-01,1.275288571202931945e-02
4.482000000000000206e+00,2.511777955078124958e+00,5.430023435797809439e-02,-5.562179215995928239e-01,1.211517946407364779e-02
4.826999999999999957e+00,2.723262332031250121e+00,5.679393434235956162e-02,-5.602761760021752746e-01,1.176588654285468452e-02
5.171999999999999709e+00,2.720948140625000011e+00,5.973502328761461783e-02,-5.224553190557328364e-01,1.154969514455039120e-02
5.517000000000000348e+00,2.775718962890624919e+00,6.243625183043987475e-02,-4.997117513905881547e-01,1.131706576589448440e-02
5.862000000000000099e+00,2.959641103515624927e+00,6.432948019482635782e-02,-5.016772216047210575e-01,1.097398160948931389e-02
6.206999999999999851e+00,2.975643880859375479e+00,6.501650754140092525e-02,-4.763709763799944819e-01,1.047470719210583621e-02
6.551999999999999602e+00,3.051228666015624924e+00,6.685486012784595811e-02,-4.628234791738209952e-01,1.020373323074572069e-02
6.897000000000000242e+00,3.098493599609374982e+00,6.880207469484321547e-02,-4.465252093867804750e-01,9.975652413345397623e-03
7.241999999999999993e+00,3.045328685546874858e+00,6.991455634026147448e-02,-4.179121037114229553e-01,9.654039815004346672e-03
7.583999999999999631e+00,3.046248802734375261e+00,7.170888768812855307e-02,-3.991877073135054466e-01,9.455285823856613911e-03
7.929000000000000270e+00,3.128783578124999742e+00,7.320591319270573771e-02,-3.922278153179782900e-01,9.232679176782158936e-03
8.273999999999999133e+00,3.256668435546875351e+00,7.502219360264526793e-02,-3.913293697217942735e-01,9.067221851902982493e-03
8.618999999999999773e+00,3.296595130859374834e+00,7.684943530002714962e-02,-3.802977027950603106e-01,8.916282086092023468e-03
8.964000000000000412e+00,3.473236015624999951e+00,7.883765181898352847e-02,-3.853666650107373526e-01,8.794918766062418888e-03
9.308999999999999275e+00,3.657788552734374754e+00,8.091449388806902510e-02,-3.909097993625120782e-01,8.692071531643466228e-03
9.653999999999999915e+00,3.623515972656250028e+00,8.228510223076072883e-02,-3.733899670797078962e-01,8.523420574970035427e-03
9.999000000000000554e+00,3.577704529296875435e+00,8.315331030642454657e-02,-3.559251223950520293e-01,8.316162646907144379e-03
