# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880872439575195093e-02,4.837957010472082965e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,5.215477612304687816e-02,3.713992381136515847e-04,-9.665522239795631965e-02,1.076519530764207498e-03
6.899999999999999467e-01,1.301435994567871068e-01,1.109215988494555941e-03,-1.613548913928045669e-01,1.607559403615298676e-03
1.034999999999999920e+00,2.453594622192382946e-01,1.981783418577524620e-03,-2.188896017618225665e-01,1.914766587997608540e-03
1.379999999999999893e+00,3.808879198303222191e-01,2.829527996792498452e-03,-2.623762285757755830e-01,2.050382606371375753e-03
1.725000000000000089e+00,5.143456963195800480e-01,3.436787559790272905e-03,-2.872678098109148204e-01,1.992340614371172422e-03
2.069999999999999840e+00,6.417807690734862458e-01,3.917129600617617370e-03,-3.009526785882774558e-01,1.892333140394984433e-03
2.415000000000000036e+00,7.683264412231445295e-01,4.330621692163878073e-03,-3.103593030341170178e-01,1.793218091993324268e-03
2.757000000000000117e+00,8.591226500244140141e-01,4.599899281598880674e-03,-3.047928638479006080e-01,1.668443700253493134e-03
3.101999999999999869e+00,9.448839733581543276e-01,4.871450751615672738e-03,-2.985413439595107632e-01,1.570422550488611430e-03
3.447000000000000064e+00,1.022822479309082100e+00,5.108278393358052678e-03,-2.912717594758718054e-01,1.481949055224268284e-03
3.791999999999999815e+00,1.081873543395996062e+00,5.335782451280690619e-03,-2.803440978376171011e-01,1.407115625337734951e-03
4.136999999999999567e+00,1.141194344665527272e+00,5.568539867261877718e-03,-2.713042350180747686e-01,1.346033325419840115e-03
4.482000000000000206e+00,1.192396089111328106e+00,5.766246770648520738e-03,-2.618445704407800223e-01,1.286534308489183402e-03
4.826999999999999957e+00,1.253525336334228690e+00,6.002192323421956695e-03,-2.557937874328727323e-01,1.243462258840264409e-03
5.171999999999999709e+00,1.311750736297607522e+00,6.232832356234555525e-03,-2.499887880707377386e-01,1.205110664391832254e-03
5.517000000000000348e+00,1.371432818756103345e+00,6.458743464837414516e-03,-2.451738434584649629e-01,1.170698471059890278e-03
5.862000000000000099e+00,1.426837821350097624e+00,6.672159200914580535e-03,-2.401960247277969418e-01,1.138205254335479533e-03
6.206999999999999851e+00,1.472988113891601447e+00,6.865123385241225090e-03,-2.342805525206781980e-01,1.106029222690708014e-03
6.551999999999999602e+00,1.524156711639404138e+00,7.073460079700625604e-03,-2.297539663070287397e-01,1.079587924252232382e-03
6.897000000000000242e+00,1.583491407501220749e+00,7.329237893529097665e-03,-2.268642428745061279e-01,1.062670420984355166e-03
7.241999999999999993e+00,1.639261550048828120e+00,7.565664229363606823e-03,-2.237576395544153829e-01,1.044692658017620486e-03
7.583999999999999631e+00,1.685278234863281099e+00,7.757561342209283103e-03,-2.197349038063725335e-01,1.022885198076118511e-03
7.929000000000000270e+00,1.723837100769042729e+00,7.913786092201736608e-03,-2.150370004254370804e-01,9.980812324633290232e-04
8.273999999999999133e+00,1.765236238616943343e+00,8.110176534418856581e-03,-2.110741496520656957e-01,9.802002096227771175e-04
8.618999999999999773e+00,1.806145305511474675e+00,8.290666268810663320e-03,-2.073716882603228728e-01,9.619058207228987000e-04
8.964000000000000412e+00,1.847544466552734299e+00,8.469992395546842648e-03,-2.040088958229565319e-01,9.448898254737664619e-04
9.308999999999999275e+00,1.884896882629394366e+00,8.635980498611329007e-03,-2.004606464962555012e-01,9.277022772168149085e-04
9.653999999999999915e+00,1.921011833160400251e+00,8.789676264137380110e-03,-1.970378194286977747e-01,9.104698844144789487e-04
9.999000000000000554e+00,1.953760218353271405e+00,8.946066260109356710e-03,-1.935145008458365179e-01,8.946960956204976856e-04
