# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880800499999999917e-02,7.299804686277037486e+06,5.377937000000000689e-02,3.155117198259851236e-02,1.147630649999999974e-01,3.048394671079132298e-02,7.794421000000001376e-02,5.056092893198541917e-03,1.192792000000000019e-01,1.215539513148146920e-02
1.880801499999999737e-02,0.000000000000000000e+00,8.086211000000000093e-02,4.958041311551195790e-02,1.548071950000000085e-01,2.438715736863304728e-02,1.262306300000000103e-01,1.011218578639708730e-02,1.694916000000000200e-01,1.215539513148146226e-02
1.880802499999999905e-02,0.000000000000000000e+00,1.079448500000000088e-01,4.056579254905521431e-02,1.948513250000000196e-01,1.219357868431653232e-02,1.745170500000000069e-01,1.264023223299635089e-02,2.197040000000000104e-01,2.917294831555550944e-02
1.880803500000000072e-02,0.000000000000000000e+00,1.350275900000000029e-01,6.310234396519703859e-02,2.348954550000000030e-01,4.877431473726609457e-02,2.228034700000000312e-01,2.528046446599271913e-02,2.699164000000000563e-01,3.160402734185181750e-02
1.880804499999999893e-02,0.000000000000000000e+00,1.621103299999999969e-01,1.938143421788194598e-01,2.749395850000000419e-01,5.791949875050349250e-02,2.710898900000000555e-01,5.308897537858470878e-02,3.201287999999999911e-01,3.889726442074070006e-02
1.880805499999999714e-02,0.000000000000000000e+00,1.891930699999999910e-01,1.532485496297642247e-01,3.149837149999999975e-01,6.706468276374089044e-02,3.193763099999999966e-01,5.308897537858470878e-02,3.703412000000000370e-01,7.536344981518502961e-02
1.880806499999999881e-02,0.000000000000000000e+00,2.162758099999999850e-01,1.577558599129925965e-01,3.550278450000000641e-01,1.707101015804313449e-01,3.676627300000000487e-01,8.595357918437523947e-02,4.205536000000000829e-01,6.320805468370363500e-02
1.880807500000000049e-02,0.000000000000000000e+00,2.433585500000000068e-01,2.929751684098430564e-01,3.950719750000000197e-01,1.524197335539565490e-01,4.159491499999999897e-01,1.061779507571694176e-01,4.707660000000000178e-01,8.751884494666657688e-02
1.880808499999999869e-02,0.000000000000000000e+00,2.704412900000000008e-01,2.884678581266150177e-01,4.351161050000000863e-01,1.950972589490643783e-01,4.642355700000000418e-01,9.859381141737159904e-02,5.209784000000000637e-01,8.265668689407398850e-02
1.880809499999999690e-02,0.000000000000000000e+00,2.975240299999999949e-01,3.515702020918120563e-01,4.751602350000000419e-01,2.347263896730930888e-01,5.125219899999999829e-01,1.440986474561583297e-01,5.711908000000001095e-01,1.337093464462960068e-01
1.880810499999999857e-02,0.000000000000000000e+00,3.246067699999999889e-01,3.515702020918120563e-01,5.152043649999999975e-01,2.225328109887768913e-01,5.608084100000000349e-01,1.845473906017470467e-01,6.214032000000000444e-01,1.264161093674074088e-01
1.880811500000000025e-02,0.000000000000000000e+00,3.516895099999999830e-01,3.425555815253553127e-01,5.552484950000000641e-01,2.347263896730934218e-01,6.090948300000000870e-01,2.072998086211400581e-01,6.716156000000000903e-01,2.115038752877768657e-01
1.880812499999999846e-02,0.000000000000000000e+00,3.787722499999999770e-01,4.056579254905523513e-01,5.952926250000000197e-01,2.652103363838840266e-01,6.573812500000000281e-01,2.022437157279419750e-01,7.218280000000001362e-01,1.993484801562963038e-01
1.880813499999999666e-02,0.000000000000000000e+00,4.058549899999999711e-01,4.552383386060643300e-01,6.353367549999999753e-01,3.353234138187048963e-01,7.056676699999999691e-01,2.502765982133275946e-01,7.720404000000000710e-01,2.260903494455555607e-01
1.880814499999999834e-02,0.000000000000000000e+00,4.329377299999999651e-01,5.408772339874031720e-01,6.753808850000000419e-01,3.475169925030204832e-01,7.539540900000000212e-01,2.426924588735303590e-01,8.222528000000000059e-01,2.722808509451852266e-01
1.880815500000000001e-02,0.000000000000000000e+00,4.600204699999999591e-01,6.445453705016553902e-01,7.154250150000001085e-01,4.145816752667624283e-01,8.022405100000000733e-01,3.160058058249086144e-01,8.724652000000000518e-01,3.379199846551836917e-01
1.880816499999999822e-02,0.000000000000000000e+00,4.871032100000000087e-01,5.543991648370870662e-01,7.554691449999999531e-01,3.993397019113667512e-01,8.505269300000000143e-01,3.134777593783093508e-01,9.226776000000000977e-01,3.160402734185185358e-01
1.880817499999999642e-02,0.000000000000000000e+00,5.141859500000000027e-01,6.535599910681121338e-01,7.955132750000000197e-01,4.145816752667612626e-01,8.988133500000000664e-01,3.134777593783100724e-01,9.728900000000000325e-01,3.136091943922222347e-01
1.880818499999999810e-02,0.000000000000000000e+00,5.412686899999999968e-01,7.076477144668524843e-01,8.355574050000000863e-01,5.243238834256113146e-01,9.470997700000001185e-01,3.665667347568939971e-01,1.023102399999999967e+00,3.136091943922208469e-01
1.880819499999999977e-02,0.000000000000000000e+00,5.683514299999999908e-01,7.301842658829942323e-01,8.756015350000000419e-01,5.700498034917966805e-01,9.953861900000000595e-01,3.716228276500925243e-01,1.073314800000000124e+00,3.500753797866666961e-01
