# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880900500000000017e-02,8.779296873529173434e+07,1.758680500000000049e-02,3.989537499824332561e-03,4.870643999999999668e-02,3.117149372026369394e-03,9.730133499999998881e-02,1.040475363993908359e-02,1.527011849999999893e-01,1.203982932424251667e-02
1.880901499999999837e-02,0.000000000000000000e+00,4.818441500000000821e-02,2.393722499894599190e-02,8.786731999999999876e-02,6.234298744052738789e-03,1.442300049999999945e-01,1.560713045990862191e-02,2.033955550000000057e-01,9.631863459394008134e-03
1.880902500000000005e-02,0.000000000000000000e+00,7.878202500000000552e-02,5.984306249736499883e-02,1.270281999999999800e-01,2.493719497621095516e-02,1.911586750000000001e-01,3.121426091981724382e-02,2.540899249999999943e-01,2.167169278363653001e-02
1.880903500000000172e-02,0.000000000000000000e+00,1.093796350000000028e-01,9.574889999578399535e-02,1.661890799999999890e-01,2.493719497621096556e-02,2.380873450000000058e-01,4.161901455975632047e-02,3.047842949999999829e-01,6.983101008060660364e-02
1.880904499999999993e-02,0.000000000000000000e+00,1.399772450000000279e-01,1.516024249933245194e-01,2.053499599999999703e-01,5.922583806850099941e-02,2.850160150000000114e-01,6.763089865960401903e-02,3.554786650000000270e-01,5.056728316181851451e-02
1.880905499999999814e-02,0.000000000000000000e+00,1.705748550000000252e-01,1.715501124924463106e-01,2.445108399999999793e-01,4.364009120836916111e-02,3.319446849999999616e-01,7.283327547957364756e-02,4.061730350000000156e-01,4.334338556727306002e-02
1.880906499999999981e-02,0.000000000000000000e+00,2.011724650000000225e-01,1.675605749926219745e-01,2.836717199999999606e-01,9.663163053281756398e-02,3.788733549999999672e-01,8.583921752949741357e-02,4.568674050000000042e-01,8.668677113454612004e-02
1.880907500000000149e-02,0.000000000000000000e+00,2.317700750000000198e-01,2.393722499894599953e-01,3.228325999999999141e-01,9.351448116079105755e-02,4.258020249999999729e-01,1.014463479894060355e-01,5.075617749999999928e-01,1.083584639181826570e-01
1.880908499999999969e-02,0.000000000000000000e+00,2.623676850000000171e-01,2.274036374899867652e-01,3.619934799999999786e-01,1.028659292768701605e-01,4.727306949999999786e-01,1.144522900393298848e-01,5.582561449999999814e-01,8.668677113454612004e-02
1.880909499999999790e-02,0.000000000000000000e+00,2.929652950000000144e-01,2.872466999873519722e-01,4.011543599999999321e-01,1.807946635775293798e-01,5.196593649999999842e-01,1.508689277791166738e-01,6.089505149999999700e-01,1.517018494854557031e-01
1.880910499999999957e-02,0.000000000000000000e+00,3.235629050000000673e-01,3.470897624847169571e-01,4.403152399999999411e-01,1.870289623215823649e-01,5.665880349999999899e-01,1.794820002889491450e-01,6.596448849999999586e-01,1.517018494854557031e-01
1.880911500000000125e-02,0.000000000000000000e+00,3.541605150000000091e-01,3.949642124826089895e-01,4.794761199999999501e-01,2.493719497621094683e-01,6.135167049999999955e-01,1.586724930090709917e-01,7.103392549999999472e-01,2.022691326472742801e-01
1.880912499999999946e-02,0.000000000000000000e+00,3.847581250000000619e-01,5.066712624776903429e-01,5.186369999999999036e-01,2.275519041579248947e-01,6.604453750000000012e-01,2.367081453086140874e-01,7.610336249999999358e-01,1.950452350527287770e-01
1.880913499999999766e-02,0.000000000000000000e+00,4.153557350000000037e-01,4.348595874808522943e-01,5.577978799999998571e-01,2.774262941103471936e-01,7.073740450000000068e-01,3.017378555582333477e-01,8.117279949999999245e-01,1.950452350527287770e-01
1.880914499999999934e-02,0.000000000000000000e+00,4.459533450000000565e-01,5.226294124769875760e-01,5.969587599999999217e-01,3.428864309229000540e-01,7.543027150000000125e-01,2.627200294084617860e-01,8.624223649999999131e-01,2.432045523496988437e-01
1.880915500000000101e-02,0.000000000000000000e+00,4.765509549999999983e-01,6.622632249708393370e-01,6.361196399999999862e-01,3.771750740151911252e-01,8.012313850000000182e-01,2.965354787382638024e-01,9.131167349999999017e-01,2.576523475387898499e-01
1.880916499999999922e-02,0.000000000000000000e+00,5.071485650000000511e-01,6.502946124713674392e-01,6.752805199999998287e-01,3.896436715032965958e-01,8.481600550000000238e-01,3.823746962677612160e-01,9.638111049999998903e-01,2.769160744575778765e-01
1.880917499999999742e-02,0.000000000000000000e+00,5.377461749999999929e-01,6.622632249708381158e-01,7.144413999999998932e-01,4.706895551759809893e-01,8.950887250000000295e-01,3.459580585279744547e-01,1.014505474999999990e+00,3.034036989709107957e-01
1.880918499999999910e-02,0.000000000000000000e+00,5.683437849999999347e-01,8.338133374632871186e-01,7.536022799999999577e-01,4.831581526640877922e-01,9.420173950000000351e-01,3.485592469379591996e-01,1.065199844999999979e+00,3.106275965654569648e-01
1.880919500000000077e-02,0.000000000000000000e+00,5.989413949999999875e-01,7.739702749659191916e-01,7.927631599999999112e-01,4.301666133396382374e-01,9.889460650000000408e-01,4.474044065173804485e-01,1.115894214999999967e+00,3.924984359703060366e-01
1.880920499999999898e-02,0.000000000000000000e+00,6.295390050000000404e-01,8.936563999606522701e-01,8.319240399999998647e-01,5.236810945004306550e-01,1.035874735000000157e+00,4.109877687775936872e-01,1.166588584999999956e+00,3.226674258896994885e-01
1.880921499999999719e-02,0.000000000000000000e+00,6.601366149999999822e-01,7.500330499669732864e-01,8.710849199999999293e-01,5.579697375927207270e-01,1.082803404999999941e+00,4.864222326671543417e-01,1.217282954999999944e+00,3.202594600248509504e-01
1.880922499999999886e-02,0.000000000000000000e+00,6.907342249999999240e-01,9.614785374576659827e-01,9.102457999999998828e-01,5.922583806850091337e-01,1.129732074999999725e+00,4.161901455975632325e-01,1.267977324999999933e+00,3.828665725109120510e-01
