# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880933835601806756e-02,2.561534704512831683e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,4.240487178802489904e-02,1.402822288945412973e-04,-6.839285052755603167e-02,4.066151562160617698e-04
6.899999999999999467e-01,9.677330092620849145e-02,4.273158014767454286e-04,-1.129912501017252546e-01,6.192982630097760731e-04
1.034999999999999920e+00,1.904834783401489484e-01,8.594147388849539488e-04,-1.658687342841844437e-01,8.303524047197622824e-04
1.379999999999999893e+00,3.115889899520873918e-01,1.316779275969843675e-03,-2.121591678232386535e-01,9.541878811375679699e-04
1.725000000000000089e+00,4.408861461334228071e-01,1.661615708177628051e-03,-2.446822074071911546e-01,9.632554830015234264e-04
2.069999999999999840e+00,5.696000664749145681e-01,1.932012437854888076e-03,-2.660824773521239250e-01,9.333393419588832370e-04
2.415000000000000036e+00,7.015143404388427539e-01,2.155261214869530484e-03,-2.826935826429916032e-01,8.924477080205095057e-04
2.757000000000000117e+00,8.011898442993165004e-01,2.300791068584798812e-03,-2.837796539511419636e-01,8.345270470021032196e-04
3.101999999999999869e+00,8.945054325714111298e-01,2.443742434105890607e-03,-2.823004816941950823e-01,7.877957556756578876e-04
3.447000000000000064e+00,9.819770218887328150e-01,2.557808714018842272e-03,-2.794220143698041281e-01,7.420390815256286974e-04
3.791999999999999815e+00,1.047852262336731233e+00,2.660002249328880311e-03,-2.713720791088378714e-01,7.014773864263925589e-04
4.136999999999999567e+00,1.111422085075378430e+00,2.766010738403737630e-03,-2.641075046457240227e-01,6.686030307961657836e-04
4.482000000000000206e+00,1.168330617156982276e+00,2.864641401915093456e-03,-2.564750733603222144e-01,6.391435524130060749e-04
4.826999999999999957e+00,1.234397221717834503e+00,2.987463607634726920e-03,-2.518309267374800875e-01,6.189069002765127487e-04
5.171999999999999709e+00,1.296928507255554308e+00,3.106007374589940268e-03,-2.471228091453086251e-01,6.005428025115894328e-04
5.517000000000000348e+00,1.359029325172424585e+00,3.224159399319588993e-03,-2.429255006011249440e-01,5.844044588217488885e-04
5.862000000000000099e+00,1.416380232917785920e+00,3.333662991504880192e-03,-2.384119574482715387e-01,5.686903772611532574e-04
6.206999999999999851e+00,1.466181652908325139e+00,3.438929182860286232e-03,-2.331838753910596140e-01,5.540404676752514997e-04
6.551999999999999602e+00,1.519193248031615928e+00,3.546229754412519568e-03,-2.289963232105613200e-01,5.412438575110682919e-04
6.897000000000000242e+00,1.579752117851257687e+00,3.668988406000149062e-03,-2.263219920973233990e-01,5.319687409018629323e-04
7.241999999999999993e+00,1.637963778511047686e+00,3.786912859496685980e-03,-2.235783540672506842e-01,5.229098121370734159e-04
7.583999999999999631e+00,1.685385673500061188e+00,3.887248228470770346e-03,-2.197489893386132820e-01,5.125591018553231088e-04
7.929000000000000270e+00,1.727616109382629217e+00,3.974767953684759346e-03,-2.155135289477375371e-01,5.012949872221918006e-04
8.273999999999999133e+00,1.773165791633606103e+00,4.074051124641817241e-03,-2.120324454045912632e-01,4.923919657531807773e-04
8.618999999999999773e+00,1.817539676750183464e+00,4.171877739522687062e-03,-2.086936232038711370e-01,4.840326881915172448e-04
8.964000000000000412e+00,1.858582496528625283e+00,4.262096088509051590e-03,-2.052402005993537448e-01,4.754681044744590813e-04
9.308999999999999275e+00,1.895800086204528778e+00,4.349195770858471817e-03,-2.016318345524235334e-01,4.672033269801774912e-04
9.653999999999999915e+00,1.931140334327697605e+00,4.433641782441101811e-03,-1.980869065642924531e-01,4.592543797846593734e-04
9.999000000000000554e+00,1.963581875877380201e+00,4.512752383654529235e-03,-1.944967034224784341e-01,4.513203704024931371e-04
