# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880900830078124919e-02,3.929529606853341148e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.717588637695312559e-01,2.905699655295078919e-03,-4.433329144021739832e-01,8.422317841435012289e-03
6.899999999999999467e-01,3.960452153320312418e-01,7.536499203831768627e-03,-5.467191406250000441e-01,1.092246261424894074e-02
1.034999999999999920e+00,5.757440654296874794e-01,1.040167437870973335e-02,-5.381015044723732599e-01,1.004992693595143337e-02
1.379999999999999893e+00,7.429702563476562327e-01,1.369128250084132581e-02,-5.247545275701993583e-01,9.921219203508207032e-03
1.725000000000000089e+00,8.715833862304687152e-01,1.675134156924227083e-02,-4.943619582201086438e-01,9.710922648836098001e-03
2.069999999999999840e+00,9.929413989257812601e-01,1.890185119026925945e-02,-4.705953577898551177e-01,9.131329077424763310e-03
2.415000000000000036e+00,1.121813042480468647e+00,2.131695746017158929e-02,-4.567304489356883712e-01,8.826897499035854522e-03
2.757000000000000117e+00,1.207326646484375043e+00,2.314392249653586531e-02,-4.310909097510314814e-01,8.394603734688380059e-03
3.101999999999999869e+00,1.308036325683593626e+00,2.502416269783137859e-02,-4.156116432568705554e-01,8.067105963195157076e-03
3.447000000000000064e+00,1.375566854980468712e+00,2.577004172159314682e-02,-3.936054095386386509e-01,7.476078248213851966e-03
3.791999999999999815e+00,1.376209004882812392e+00,2.592966552692589979e-02,-3.579641341197339899e-01,6.837991963851767357e-03
4.136999999999999567e+00,1.412589302734374996e+00,2.655124684132694618e-02,-3.369060416808300484e-01,6.417995368945358763e-03
4.482000000000000206e+00,1.479812408691406400e+00,2.786468523260085886e-02,-3.259713075391845183e-01,6.217020355332632427e-03
4.826999999999999957e+00,1.577104799316406236e+00,2.905191585522252234e-02,-3.228290430941837541e-01,6.018627689086912015e-03
5.171999999999999709e+00,1.600637311523437578e+00,2.914378422326886070e-02,-3.058446061915422454e-01,5.634915743091427690e-03
5.517000000000000348e+00,1.578224893554687647e+00,2.863371623020133025e-02,-2.826564954239453309e-01,5.190088133079812614e-03
5.862000000000000099e+00,1.573841256835937452e+00,2.878959323537912812e-02,-2.652733279657379928e-01,4.911223683960956599e-03
6.206999999999999851e+00,1.604063284667968770e+00,2.926065145043227692e-02,-2.553978212288041671e-01,4.714137498055788640e-03
6.551999999999999602e+00,1.656875648437500015e+00,2.984830574048961613e-02,-2.500101709610376699e-01,4.555602219244446992e-03
6.897000000000000242e+00,1.702080442871093835e+00,3.043548070148315715e-02,-2.440584942105716304e-01,4.412857865953770560e-03
7.241999999999999993e+00,1.789957733886718749e+00,3.134554436381935955e-02,-2.445662421411126108e-01,4.328299415053763789e-03
7.583999999999999631e+00,1.884509347167968807e+00,3.285710621674692994e-02,-2.460047915172979549e-01,4.332424342925492340e-03
7.929000000000000270e+00,1.962088121582031164e+00,3.358070656596220949e-02,-2.450850187011287540e-01,4.235175503337395078e-03
8.273999999999999133e+00,2.089526851562499843e+00,3.496345333188650290e-02,-2.502680497053080266e-01,4.225701393749880033e-03
8.618999999999999773e+00,2.052650017089844070e+00,3.472661692390200533e-02,-2.359718074938000620e-01,4.029077262316046321e-03
8.964000000000000412e+00,2.084020350585937820e+00,3.502655315718174872e-02,-2.303894848600129552e-01,3.907469116151466269e-03
9.308999999999999275e+00,2.177147530761718741e+00,3.562346267267140626e-02,-2.318550351768114137e-01,3.826776525155377567e-03
9.653999999999999915e+00,2.261040232910156433e+00,3.594910291933349489e-02,-2.322592940345323265e-01,3.723752115116375945e-03
9.999000000000000554e+00,2.163840538574218542e+00,3.530860367569779723e-02,-2.145246054878924835e-01,3.531213488918671234e-03
