# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880900500000000017e-02,9.366531370501103997e+07,1.891240500000000019e-02,1.821162722240160514e-01,3.152184499999999973e-02,7.865028925223768730e-03,4.835845999999999895e-02,2.208101751861153705e-03,8.208150000000000168e-02,2.894810819249680513e-03
1.880901499999999837e-02,0.000000000000000000e+00,4.991321500000000383e-02,4.053317572337222230e-01,7.226353500000000374e-02,1.947530971960171817e-02,1.036413799999999913e-01,8.418387928970649803e-03,1.453344999999999776e-01,8.925666692686514553e-03
1.880902500000000005e-02,0.000000000000000000e+00,8.091402500000000053e-02,4.759633384881719054e-01,1.130052250000000147e-01,3.838883165883029414e-02,1.589242999999999628e-01,2.125297936166360702e-02,2.085874999999999813e-01,1.905750456006040025e-02
1.880903500000000172e-02,0.000000000000000000e+00,1.119148350000000042e-01,5.158320359209965789e-01,1.537469150000000118e-01,4.999911245320825398e-02,2.142072199999999760e-01,3.767573614113092079e-02,2.718404999999999294e-01,3.232538748162143427e-02
1.880904499999999993e-02,0.000000000000000000e+00,1.429156450000000078e-01,5.507786719423622968e-01,1.944886050000000088e-01,7.190883588776018909e-02,2.694901399999999336e-01,5.603058195347681431e-02,3.350934999999999331e-01,4.812622987002592584e-02
1.880905499999999814e-02,0.000000000000000000e+00,1.739164549999999976e-01,5.611150009064280741e-01,2.352302950000000337e-01,9.906191193912783355e-02,3.247730599999999468e-01,7.203931965447012142e-02,3.983464999999999367e-01,7.092286507161715825e-02
1.880906499999999981e-02,0.000000000000000000e+00,2.049172650000000151e-01,6.150115733619134772e-01,2.759719850000000863e-01,1.402596824998239011e-01,3.800559799999999600e-01,9.563840712748628015e-02,4.615994999999999404e-01,8.382889664077197711e-02
1.880907500000000149e-02,0.000000000000000000e+00,2.359180750000000049e-01,6.396218804192134177e-01,3.167136750000000278e-01,1.758395752567885884e-01,4.353388999999999176e-01,1.242057235421898526e-01,5.248524999999999441e-01,1.095203426616128822e-01
1.880908499999999969e-02,0.000000000000000000e+00,2.669188850000000501e-01,6.940106590158440225e-01,3.574553650000000804e-01,2.144156695090765896e-01,4.906218199999999863e-01,1.531870590353673345e-01,5.881054999999999477e-01,1.360561085047349572e-01
1.880909499999999790e-02,0.000000000000000000e+00,2.979196950000000399e-01,7.331410472369515041e-01,3.981970550000000220e-01,2.419432707473597732e-01,5.459047399999998884e-01,1.915528269739553979e-01,6.513584999999999514e-01,1.637980455225443721e-01
