# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
1.880900500000000017e-02,7.622909544621343911e+07,1.805585499999999913e-02,1.835578155553032331e-01,3.290668000000000065e-02,7.685522757897900008e-03,4.107431999999999750e-02,1.874391475272985672e-03,7.086483499999998714e-02,2.176760885738089017e-03
1.880901499999999837e-02,0.000000000000000000e+00,4.839756500000000350e-02,3.872315561029684994e-01,7.757804000000000089e-02,1.861604401357492070e-02,9.805896000000000057e-02,8.434761638728437150e-03,1.374585049999999808e-01,8.248778093323284877e-03
1.880902500000000005e-02,0.000000000000000000e+00,7.873927499999999746e-02,4.769988713813838044e-01,1.222494000000000081e-01,3.791524560562964385e-02,1.550436000000000036e-01,1.874391475272985802e-02,2.040521749999999745e-01,2.119477704534455248e-02
1.880903500000000172e-02,0.000000000000000000e+00,1.090809850000000053e-01,4.925887132504645494e-01,1.669207600000000014e-01,5.721444719768438436e-02,2.120282399999999789e-01,3.347127634416045827e-02,2.706458449999999960e-01,3.459904144699488954e-02
1.880904499999999993e-02,0.000000000000000000e+00,1.394226949999999854e-01,5.391067897953016885e-01,2.115921199999999947e-01,8.795653822927600174e-02,2.690128800000000098e-01,5.449123788829325632e-02,3.372395149999999342e-01,4.765960676142342450e-02
1.880905499999999814e-02,0.000000000000000000e+00,1.697644050000000071e-01,5.640002469733491619e-01,2.562634799999999879e-01,1.169907353146679985e-01,3.259975199999999296e-01,7.122687606037349239e-02,4.038331849999999834e-01,6.346976477362638314e-02
1.880906499999999981e-02,0.000000000000000000e+00,2.001061150000000288e-01,5.878879079017795828e-01,3.009348400000000368e-01,1.514901930278986508e-01,3.829821599999999604e-01,9.251460781525946975e-02,4.704268549999999216e-01,9.405898353636690801e-02
1.880907500000000149e-02,0.000000000000000000e+00,2.304478249999999950e-01,6.323943919473804520e-01,3.456061999999999745e-01,1.977741189699060154e-01,4.399667999999999912e-01,1.245131480002769769e-01,5.370205249999999708e-01,1.109002388102351827e-01
1.880908499999999969e-02,0.000000000000000000e+00,2.607895350000000168e-01,6.688545059960353534e-01,3.902775600000000233e-01,2.367141009432554011e-01,4.969514399999999110e-01,1.624026328218666215e-01,6.036141950000000200e-01,1.366776703518704228e-01
1.880909499999999790e-02,0.000000000000000000e+00,2.911312450000000385e-01,6.997827406717938015e-01,4.349489199999999611e-01,2.809485541498233374e-01,5.539360799999999418e-01,1.978821857466765421e-01,6.702078650000000692e-01,1.655483936785021870e-01
1.880910499999999957e-02,0.000000000000000000e+00,3.214729550000000602e-01,7.397631415941120503e-01,4.796202800000000099e-01,3.270616906972107496e-01,6.109207199999999727e-01,2.142161686026268497e-01,7.368015349999998964e-01,2.025533287360497259e-01
1.880911500000000125e-02,0.000000000000000000e+00,3.518146650000000264e-01,7.908073012622305331e-01,5.242916399999999477e-01,3.765906151369967647e-01,6.679053600000000035e-01,2.553188959532563529e-01,8.033952049999999456e-01,2.243209375934302474e-01
1.880912499999999946e-02,0.000000000000000000e+00,3.821563750000000481e-01,8.242500265620338329e-01,5.689629999999999965e-01,4.250948032090645090e-01,7.248899999999999233e-01,2.818281468178309157e-01,8.699888749999999948e-01,2.464322455380329457e-01
1.880913499999999766e-02,0.000000000000000000e+00,4.124980850000000698e-01,8.355652343702359985e-01,6.136343600000000453e-01,4.812845140390280552e-01,7.818746399999999541e-01,3.316334060179416676e-01,9.365825450000000441e-01,2.773651633879957168e-01
1.880914499999999934e-02,0.000000000000000000e+00,4.428397950000000360e-01,8.916383752864466272e-01,6.583057199999999831e-01,5.244942308778774986e-01,8.388592799999998739e-01,3.573393462502575946e-01,1.003176214999999871e+00,3.102457093988815751e-01
1.880915500000000101e-02,0.000000000000000000e+00,4.731815050000000022e-01,8.775572277917915720e-01,7.029770799999999209e-01,5.384989612367123701e-01,8.958439199999999047e-01,3.930866693858202643e-01,1.069769884999999920e+00,3.400329636247707010e-01
1.880916499999999922e-02,0.000000000000000000e+00,5.035232149999999685e-01,9.482144143274647830e-01,7.476484400000000807e-01,5.881986750711187817e-01,9.528285599999999356e-01,4.157132521944726933e-01,1.136363554999999970e+00,3.681017224145513023e-01
1.880917499999999742e-02,0.000000000000000000e+00,5.338649250000000457e-01,9.658158486957780786e-01,7.923198000000000185e-01,6.211610282327713062e-01,1.009813199999999966e+00,4.542721625429455568e-01,1.202957225000000019e+00,3.881508358358231603e-01
1.880918499999999910e-02,0.000000000000000000e+00,5.642066350000001229e-01,9.992585739955833768e-01,8.369911599999999563e-01,6.507075935020215640e-01,1.066797839999999997e+00,4.742210432440651657e-01,1.269550895000000068e+00,4.059086220089510033e-01
