# time,average_distance,95CLI,average_effective_velocity,95CLI
0.000000000000000000e+00,1.880920483398437412e-02,4.369794519000710333e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,3.897526358032227245e-02,2.628603560906152877e-04,-5.845234419228376860e-02,7.619140756249719254e-04
6.899999999999999467e-01,9.944743890380858264e-02,8.467099211616254534e-04,-1.168670058982959614e-01,1.227115827770471719e-03
1.034999999999999920e+00,1.979032985534668054e-01,1.683611655264013844e-03,-1.730377717096448775e-01,1.626677927791317932e-03
1.379999999999999893e+00,3.229335615539550286e-01,2.547219437178993399e-03,-2.203799686376599343e-01,1.845811186361589508e-03
1.725000000000000089e+00,4.545522882995605696e-01,3.227793069694547511e-03,-2.526046860670007055e-01,1.871184388228723169e-03
2.069999999999999840e+00,5.832203363647461281e-01,3.755277946715881044e-03,-2.726623823820105152e-01,1.814143935611536862e-03
2.415000000000000036e+00,7.145357206726072885e-01,4.192788025564908941e-03,-2.880855138048127873e-01,1.736144109964765604e-03
2.757000000000000117e+00,8.131628679199218723e-01,4.509032801076709798e-03,-2.881224748226106080e-01,1.635485237967613170e-03
3.101999999999999869e+00,9.062766612548828205e-01,4.811701776962484627e-03,-2.860952470731458752e-01,1.551161114430201328e-03
3.447000000000000064e+00,9.928601309509277328e-01,5.048961101048867438e-03,-2.825793229233952153e-01,1.464740673353312310e-03
3.791999999999999815e+00,1.057733379699707044e+00,5.266116555163331478e-03,-2.739778942156442243e-01,1.388743817289908068e-03
4.136999999999999567e+00,1.120009680389404405e+00,5.506656536718826031e-03,-2.661833395106164568e-01,1.331074821541896594e-03
4.482000000000000206e+00,1.174262125640868959e+00,5.714641707560409040e-03,-2.577985097739590725e-01,1.275020461303080993e-03
4.826999999999999957e+00,1.238159393066406100e+00,5.983718327961978604e-03,-2.526103559627971284e-01,1.239635037903869712e-03
5.171999999999999709e+00,1.297610504943847776e+00,6.224404348272660932e-03,-2.472546983971120604e-01,1.203481119155580320e-03
5.517000000000000348e+00,1.358372094512939388e+00,6.457738518004537895e-03,-2.428063965341589747e-01,1.170516316477168391e-03
5.862000000000000099e+00,1.416681836944580164e+00,6.675685918563403938e-03,-2.384634309298184762e-01,1.138806877953497682e-03
6.206999999999999851e+00,1.466045695343017652e+00,6.873292901095643878e-03,-2.331619929932388369e-01,1.107345400530956089e-03
6.551999999999999602e+00,1.517794499206543080e+00,7.073138314587328057e-03,-2.287828593364711338e-01,1.079538814802705887e-03
6.897000000000000242e+00,1.577954395965576406e+00,7.296529652378064279e-03,-2.260613587257636614e-01,1.057928034272591572e-03
7.241999999999999993e+00,1.633929574523925954e+00,7.522283004249893240e-03,-2.230213158920107130e-01,1.038702430854721546e-03
7.583999999999999631e+00,1.679476287322998251e+00,7.719278655279652145e-03,-2.189698157290366487e-01,1.017837375432443549e-03
7.929000000000000270e+00,1.718811998840331867e+00,7.887056523031373348e-03,-2.144031774506681143e-01,9.947101176732719464e-04
8.273999999999999133e+00,1.760784078460693181e+00,8.081710273823065546e-03,-2.105360011634891393e-01,9.767597623668196338e-04
8.618999999999999773e+00,1.802492310546874865e+00,8.268698469952926941e-03,-2.069478020318935574e-01,9.593570564976131032e-04
8.964000000000000412e+00,1.842963444274902329e+00,8.445245985182614837e-03,-2.034977955645825565e-01,9.421291817472796527e-04
9.308999999999999275e+00,1.881460243774414121e+00,8.607928506594142437e-03,-2.000914210914631064e-01,9.246888502088454996e-04
9.653999999999999915e+00,1.917815135589599596e+00,8.751336418966384340e-03,-1.967066429206147937e-01,9.064984896381173170e-04
9.999000000000000554e+00,1.952515736541748037e+00,8.904281197869163764e-03,-1.933899921699933633e-01,8.905171715040667655e-04
