# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.632521288795724224e-01,5.871811525547454558e+00,6.319641025186921723e-01,7.385128124783051362e+00,3.042323917936314297e-04,-5.153349069701888829e-02,2.017609036294261068e-03,-4.608261392643151280e-03,3.294517273934419871e-02,-1.610155720280040392e-01,1.289830964640407418e-01,3.180566252757109913e-01,3.241544276763607679e-01,3.057425629937022826e-01
