# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.628779903351833092e-01,5.863391266886647912e+00,6.326776102038511596e-01,7.453821132066818400e+00,2.420155237799171896e-02,-6.882667795969046876e-02,5.137343869543189133e-03,-5.484746722523788608e-03,1.194172014525670365e-02,3.170558332630137033e-02,2.895735366241707423e-02,3.195252995175497102e-01,3.230060443499435663e-01,3.063238613158192347e-01
