# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.449911140987749925e-01,1.443167251694885134e-01,1.059275329340006178e-01
-7.612499999999999822e-01,1.846471926148170462e-01,1.885334726420777041e-01,1.477391094339880750e-01
-7.087499999999999911e-01,2.324354090385228055e-01,2.300278522748752386e-01,1.999075253883953740e-01
-6.562500000000000000e-01,2.860827314621454120e-01,2.795138879193304060e-01,2.590857800889159734e-01
-6.037500000000000089e-01,3.483159752564375933e-01,3.426786496698114304e-01,3.265601620515944381e-01
-5.512499999999999067e-01,4.228627241868376796e-01,4.146185602798801439e-01,3.975976935977069138e-01
-4.987499999999999156e-01,4.991506971473844145e-01,4.931277344076852032e-01,4.777401843801037939e-01
-4.462499999999999800e-01,5.853003750835441554e-01,5.721036484877544126e-01,5.639549112259891750e-01
-3.937499999999999889e-01,6.695269729020667526e-01,6.419474592894640619e-01,6.549537945675828476e-01
-3.412499999999999423e-01,7.561657022660855931e-01,7.174843698700585914e-01,7.394065591487234412e-01
-2.887499999999999512e-01,8.310788118521067469e-01,7.965215623410940582e-01,8.190194360144312791e-01
-2.362499999999999600e-01,8.996830996890369248e-01,8.678923087842889128e-01,8.916022509931893492e-01
-1.837499999999999689e-01,9.601579736127826559e-01,9.297232085714118854e-01,9.425697781988873203e-01
-1.312499999999999778e-01,1.012071616513994909e+00,9.669726541676467724e-01,1.001389340351216184e+00
-7.874999999999998668e-02,1.032564158215771410e+00,1.007172347432910176e+00,1.044227139041392194e+00
-2.624999999999999556e-02,1.043529297648276621e+00,1.021745014262587459e+00,1.061917206319795470e+00
2.624999999999999556e-02,1.042356353727946550e+00,1.021204507653661331e+00,1.057495653537736224e+00
7.874999999999998668e-02,1.013441594059933282e+00,1.000487965382710120e+00,1.032885490185034616e+00
1.312499999999999778e-01,9.654085569325909777e-01,9.548290062197668515e-01,9.891941644259488742e-01
1.837500000000000244e-01,9.115887096848018789e-01,9.012546935929085512e-01,9.282488536330179008e-01
2.362500000000000711e-01,8.518207557876127378e-01,8.384302070770702775e-01,8.560878474218036605e-01
2.887500000000000622e-01,7.746868057590154955e-01,7.695159819751808961e-01,7.770868668534529622e-01
3.412500000000000533e-01,6.905104605430339992e-01,6.983664401908048491e-01,7.043428425906135271e-01
3.937500000000000444e-01,6.024274456285616530e-01,6.136404529833743293e-01,6.297828423699566303e-01
4.462500000000000355e-01,5.168392499648107874e-01,5.449358842756404364e-01,5.448733141483420583e-01
4.987500000000000266e-01,4.342569997536615545e-01,4.742818332879353838e-01,4.614964225936608044e-01
5.512500000000000178e-01,3.587701108407929107e-01,4.104484967175460741e-01,3.894769766124169252e-01
6.037500000000000089e-01,2.994490225326483790e-01,3.444495708037411674e-01,3.185489583388049217e-01
6.562500000000000000e-01,2.411490323953797976e-01,2.912862609617316023e-01,2.533305067983447345e-01
7.087499999999999911e-01,1.877049941884819106e-01,2.361093706678349946e-01,1.992173429715675403e-01
7.612499999999999822e-01,1.421426876621773583e-01,1.858897584710200446e-01,1.521182357441102917e-01
8.137499999999999734e-01,1.065024165690598018e-01,1.481091617877955680e-01,1.198343256583619953e-01
