# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.607589853214311360e-01,5.849212514546431763e+00,6.319038999205471852e-01,7.428961874751159655e+00,-3.577607019198003006e-03,-9.125231742178122052e-02,2.352036043155092404e-03,-9.167776308001921587e-03,7.791388028744268904e-03,-5.262114410728182395e-02,3.409693502094354733e-02,3.209947641471175284e-01,3.226029442896447552e-01,3.041240578949503393e-01
