# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,2.086626281815866235e-01,1.323525988077114690e-01,1.020955182026365426e-01
-7.612499999999999822e-01,2.588332569923570969e-01,1.729023838171608318e-01,1.407597657356733922e-01
-7.087499999999999911e-01,3.052920515794495526e-01,2.239539782894502951e-01,1.915582080786131236e-01
-6.562500000000000000e-01,3.680420499886187802e-01,2.802462228463048488e-01,2.532993341501297846e-01
-6.037500000000000089e-01,4.303054374875804888e-01,3.446444415824551633e-01,3.261383310878182007e-01
-5.512499999999999067e-01,5.030678336244289728e-01,4.132097467623291331e-01,4.060255138140944076e-01
-4.987499999999999156e-01,5.961735451441364519e-01,4.913558950977409134e-01,4.974054228890404938e-01
-4.462499999999999800e-01,6.765923682802081895e-01,5.672043378424701521e-01,5.851312295831120336e-01
-3.937499999999999889e-01,7.573627077568516608e-01,6.494658041312650898e-01,6.677585494353108775e-01
-3.412499999999999423e-01,8.285645155917110705e-01,7.321143364956022026e-01,7.495468363719498539e-01
-2.887499999999999512e-01,9.011968405243279134e-01,8.189412249452382442e-01,8.339223272874002335e-01
-2.362499999999999600e-01,9.560906130929458513e-01,8.900198956920591931e-01,9.057664944261114570e-01
-1.837499999999999689e-01,1.001023943783374337e+00,9.494034414960869084e-01,9.657358720474992220e-01
-1.312499999999999778e-01,1.030072082612699669e+00,9.901234679756663049e-01,1.026868487510527173e+00
-7.874999999999998668e-02,1.030876594248445022e+00,1.015917748118306374e+00,1.051899217523052821e+00
-2.624999999999999556e-02,1.024785511847294828e+00,1.030724123658183000e+00,1.066486796895067313e+00
2.624999999999999556e-02,1.004325640763032323e+00,1.028741490322299557e+00,1.052097273657933263e+00
7.874999999999998668e-02,9.635783668117672285e-01,1.010230071380097350e+00,1.028116500341484052e+00
1.312499999999999778e-01,9.077866349319825279e-01,9.619645599996100582e-01,9.922583868349600378e-01
1.837500000000000244e-01,8.429943353292127517e-01,9.089911315292760197e-01,9.338486857876439062e-01
2.362500000000000711e-01,7.684516808368927476e-01,8.423872487521232300e-01,8.665362255960251670e-01
2.887500000000000622e-01,6.889079367071023752e-01,7.548611903175291848e-01,7.853407536082321894e-01
3.412500000000000533e-01,6.096401848193623296e-01,6.791526830888260369e-01,7.140316539521802675e-01
3.937500000000000444e-01,5.258542348147567935e-01,6.061113585958236571e-01,6.237272425753598304e-01
4.462500000000000355e-01,4.416066717607648462e-01,5.353975956356983312e-01,5.318228900904645728e-01
4.987500000000000266e-01,3.632177735319307987e-01,4.628194738428546007e-01,4.454251909175422908e-01
5.512500000000000178e-01,2.962134778864918272e-01,3.966904555237172336e-01,3.610169579404833851e-01
6.037500000000000089e-01,2.365129539666449010e-01,3.335045087821197907e-01,2.918192388466055442e-01
6.562500000000000000e-01,1.890596676802254739e-01,2.749657759900709375e-01,2.316408095789562471e-01
7.087499999999999911e-01,1.435186067433152912e-01,2.269661872636749289e-01,1.802984045114169875e-01
7.612499999999999822e-01,1.089377811047017308e-01,1.793616466571089085e-01,1.376774181725663737e-01
8.137499999999999734e-01,8.007111919487562568e-02,1.428940223802370457e-01,1.015635101691718251e-01
