# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,3.776987857963868232e-04,2.827182869488893777e-03,3.467507287754592171e-03,2.840283655696817892e-03,1.024279081972479704e-03,4.279950012577233773e-03,2.441169884212012180e-03,3.918872869836686514e-03,1.268082393200828904e-03
-1.042187500000000000e+01,6.309068443275842823e-04,3.950199381972867123e-03,4.620078197847841961e-03,4.022526660373851315e-03,1.791894150264904942e-03,5.724155979689478715e-03,3.458102569601822530e-03,5.100025199589727776e-03,1.966875404111347123e-03
-9.703125000000000000e+00,1.121120893475272690e-03,5.602985581349586089e-03,6.361566084456281300e-03,5.630852530371750417e-03,2.931850143655612747e-03,7.816272870968855174e-03,4.932327692729812987e-03,7.000681671588400261e-03,3.046544592221598138e-03
-8.984375000000000000e+00,1.759755558216415366e-03,7.673222859711678959e-03,8.532202384563812234e-03,8.015919803538480368e-03,4.533315443731157288e-03,1.071067750530044736e-02,6.935437035940582133e-03,9.189327177025689852e-03,4.588058953414769769e-03
-8.265625000000000000e+00,2.950109914755855937e-03,1.059967659907255604e-02,1.162744822614395802e-02,1.080251660564112912e-02,6.685103231636957410e-03,1.410363319400594929e-02,9.643198814529086935e-03,1.250370730638731588e-02,6.783338072675476615e-03
-7.546875000000000000e+00,4.741525410364090705e-03,1.439474467329044348e-02,1.546751348803305018e-02,1.448338402359089158e-02,1.006917572493755061e-02,1.855462819761569473e-02,1.304948746733622551e-02,1.697641326719773885e-02,9.971534623790993465e-03
-6.828125000000000000e+00,7.737433487827509448e-03,1.941885606584218410e-02,2.050259143009066157e-02,1.964165214409114082e-02,1.473577886479312919e-02,2.405454886056206110e-02,1.796000594919173327e-02,2.217992140647196894e-02,1.440819290511012596e-02
-6.109375000000000000e+00,1.142307491026682380e-02,2.565041834371638643e-02,2.696342652531840897e-02,2.637621859976584104e-02,2.053973325969267461e-02,3.081367448087842659e-02,2.453710599969008074e-02,2.884406923746571372e-02,2.058494289159745749e-02
-5.390625000000000000e+00,1.714671142613544835e-02,3.394893662715756794e-02,3.491354431466137803e-02,3.454082982047275430e-02,2.829860358470869669e-02,3.903836327582024118e-02,3.312845992058236627e-02,3.716942549453927658e-02,2.867757458061456766e-02
-4.671875000000000000e+00,2.516263675141118539e-02,4.397569380170230496e-02,4.509997071160054549e-02,4.472864790922805728e-02,3.855943138394399283e-02,4.789448542093916600e-02,4.379033000281732507e-02,4.685793350056042389e-02,3.940541622350227091e-02
-3.953125000000000000e+00,3.631405210140155326e-02,5.543405272851547466e-02,5.675580904070979399e-02,5.701860989031590221e-02,5.157508582413069392e-02,5.807588669155696465e-02,5.654477476244972739e-02,5.792723921146208238e-02,5.282950601735050128e-02
-3.234375000000000000e+00,5.087189844165436459e-02,6.764870159651248382e-02,6.956968500853467907e-02,7.046027507861173100e-02,6.773530398883134684e-02,6.877645944372572095e-02,7.075387493935379746e-02,6.954264216247400821e-02,6.953214829984483147e-02
-2.515625000000000000e+00,6.852507316824911487e-02,8.114907340389124202e-02,8.291931913143991972e-02,8.411967001329412330e-02,8.636527207662419992e-02,7.862302004399902844e-02,8.575065280639722343e-02,8.044108090236772035e-02,8.659554801372874866e-02
-1.796875000000000000e+00,8.915105517271801339e-02,9.426165678453564400e-02,9.470314764386397743e-02,9.564376988184444817e-02,1.050273919173469184e-01,8.773400861697691622e-02,9.917573204618242155e-02,9.137742743108942522e-02,1.045092096159399297e-01
-1.078125000000000000e+00,1.102868696818372352e-01,1.049360644693266703e-01,1.045471575998200425e-01,1.058099461484044990e-01,1.223016759966392419e-01,9.481030577409939319e-02,1.102918369284044686e-01,1.005860194627863913e-01,1.224050372552896865e-01
-3.593750000000000000e-01,1.298690178034070941e-01,1.124904455435174477e-01,1.096034308768554927e-01,1.104869899972908270e-01,1.343001489675113846e-01,9.939574333787133675e-02,1.148155688977365030e-01,1.055969440326757075e-01,1.336409429162097873e-01
3.593750000000000000e-01,1.445368623751237813e-01,1.143027659165496562e-01,1.088321385651287443e-01,1.100701302272696636e-01,1.397482099867412286e-01,9.969050432846331133e-02,1.134740422938115140e-01,1.057066449719181039e-01,1.385185171185596420e-01
1.078125000000000000e+00,1.501084957419134558e-01,1.087570069706677578e-01,1.038895141753828216e-01,1.050607832218345694e-01,1.350321305923525839e-01,9.562713294016779442e-02,1.076583049638744766e-01,1.013020184932058865e-01,1.336627513741926732e-01
1.796875000000000000e+00,1.447353221845419924e-01,9.904716819546792450e-02,9.477999222999938800e-02,9.605416123516434534e-02,1.208489638665086185e-01,8.842577175521162958e-02,9.621462514778159059e-02,9.343510353066818153e-02,1.204127082701402646e-01
2.515625000000000000e+00,1.261657110260621939e-01,8.576325142887718245e-02,8.325007121431535206e-02,8.478254102892744670e-02,1.005732507348536808e-01,7.941119154595147056e-02,8.395630817176907845e-02,8.241679253651321146e-02,9.962848841393048827e-02
3.234375000000000000e+00,1.003615278087076068e-01,7.216104095099501459e-02,7.040968271711689486e-02,7.128180643097242752e-02,7.686456800799316980e-02,7.000534900248971126e-02,7.034295691232668457e-02,6.966116822839048262e-02,7.526286368856058284e-02
3.953125000000000000e+00,7.050090097430364300e-02,5.871941341971279038e-02,5.756015677493651200e-02,5.758352346316020220e-02,5.261976669090937669e-02,5.979954872217615319e-02,5.641340630791723959e-02,5.795893277823873507e-02,5.240906881828240327e-02
4.671875000000000000e+00,4.533478007522533798e-02,4.630736693395150899e-02,4.575539075724179700e-02,4.537070426505272758e-02,3.291544696391971586e-02,4.943705888017951161e-02,4.478977515356432487e-02,4.684626586942211568e-02,3.313766543242013113e-02
