# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.647127840494192585e-01,5.890955808052206422e+00,6.327809447033323487e-01,7.434437566686279197e+00,5.290479683300353814e-02,-3.079553015360131027e-02,-3.531979585946868911e-03,-2.346372130670101690e-03,1.073879364844685658e-01,1.196367488907095454e-02,3.936277912547109931e-02,3.149748615232620397e-01,3.260583124323179205e-01,3.074081182337960461e-01
