# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,7.658970826092039580e-04,3.001554818009431053e-03,3.551812496201733026e-03,3.359937775541810799e-03,7.468215619118438210e-04,3.988533932515114441e-03,2.613099313450476316e-03,3.326055548360888018e-03,1.019293264843732991e-03
-1.042187500000000000e+01,1.172430286710300813e-03,4.031024917603727616e-03,4.997018577184026908e-03,4.604734833348679210e-03,1.324660911565814008e-03,5.547105961960095873e-03,3.792080056470856827e-03,4.554639429695375719e-03,1.597734858786773642e-03
-9.703125000000000000e+00,1.864161859608724726e-03,5.829657859247192736e-03,6.780024011339378168e-03,6.438231043421953521e-03,2.151350679829590849e-03,7.492927603363188326e-03,5.203898059547950108e-03,6.123126363198855976e-03,2.426766324609586512e-03
-8.984375000000000000e+00,3.113647031071994139e-03,8.225574061495582318e-03,9.156134119994557494e-03,8.777016671607091453e-03,3.500010239681119149e-03,1.030951853009473736e-02,7.533883581991887742e-03,8.570175566085332444e-03,3.864556552289489643e-03
-8.265625000000000000e+00,4.816498622734725552e-03,1.134185064222213365e-02,1.202094655911343721e-02,1.207516414934549018e-02,5.128930089729100313e-03,1.344524667939970414e-02,1.044260018991024011e-02,1.148718702290354825e-02,5.408906985556373274e-03
-7.546875000000000000e+00,7.613574876473623403e-03,1.538250978021618240e-02,1.621672141933762704e-02,1.594148430891038221e-02,7.599918726969159127e-03,1.774255473910783462e-02,1.416019814379574325e-02,1.548469264489005758e-02,8.113853139614945337e-03
-6.828125000000000000e+00,1.130898835331090035e-02,2.127499340291229973e-02,2.052516169843023042e-02,2.113728206093724860e-02,1.179787185841513902e-02,2.279723338500776533e-02,1.894521167973774872e-02,2.050469098056512465e-02,1.228926309113564062e-02
-6.109375000000000000e+00,1.674509456504586977e-02,2.762054413907190711e-02,2.699915424806964212e-02,2.783182310731694559e-02,1.707563850904926517e-02,2.926375897408294360e-02,2.577889768260192838e-02,2.712173445233748148e-02,1.752534278502082196e-02
-5.390625000000000000e+00,2.404930133121650077e-02,3.542452929018280461e-02,3.509115876163958203e-02,3.528686183362422790e-02,2.380511608131172241e-02,3.658413507286435717e-02,3.444917108810284512e-02,3.504764933406423477e-02,2.511033632512847669e-02
-4.671875000000000000e+00,3.388548651986016125e-02,4.492962470207442077e-02,4.519083992535051497e-02,4.427162061897541717e-02,3.388778798925615870e-02,4.579637080526707121e-02,4.594529410934106162e-02,4.501860702569274175e-02,3.534843737288455301e-02
