# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.719954254575362107e-01,1.361031254779503652e-01,1.095937079191875996e-01
-7.612499999999999822e-01,2.168569956954922995e-01,1.755435387020571614e-01,1.484153504838685300e-01
-7.087499999999999911e-01,2.720789302322684788e-01,2.181780112984621489e-01,1.949076275428464344e-01
-6.562500000000000000e-01,3.271634800760171435e-01,2.768817702930475577e-01,2.504932507480622794e-01
-6.037500000000000089e-01,3.907341588064123794e-01,3.434078678210757962e-01,3.181318213035788101e-01
-5.512499999999999067e-01,4.698638319201640101e-01,4.137182580558778078e-01,3.937959049829753977e-01
-4.987499999999999156e-01,5.492764663842437667e-01,4.870826704540852092e-01,4.772470587597056335e-01
-4.462499999999999800e-01,6.399826752124229134e-01,5.595856590942031028e-01,5.677191967827510677e-01
-3.937499999999999889e-01,7.191060449654383957e-01,6.409113561918442503e-01,6.528722696120093927e-01
-3.412499999999999423e-01,7.973693480110618514e-01,7.237981335410835770e-01,7.357285779582065643e-01
-2.887499999999999512e-01,8.742702001081245067e-01,8.052091701617689612e-01,8.211490577336874042e-01
-2.362499999999999600e-01,9.312257595108307529e-01,8.685217232605252358e-01,8.919168993606433338e-01
-1.837499999999999689e-01,9.839726691162088423e-01,9.238138797581543216e-01,9.561002583207699468e-01
-1.312499999999999778e-01,1.022092727528337130e+00,9.555521676032050493e-01,1.003501053877522864e+00
-7.874999999999998668e-02,1.034533306842601030e+00,9.972962133592929712e-01,1.038212369161248594e+00
-2.624999999999999556e-02,1.033432821070982666e+00,1.024826788471948635e+00,1.053867008460694477e+00
2.624999999999999556e-02,1.018519701093299146e+00,1.025698740749898530e+00,1.043349639874396662e+00
7.874999999999998668e-02,9.917423165156149523e-01,1.004832694208831478e+00,1.026119832574436730e+00
1.312499999999999778e-01,9.404762867556305528e-01,9.600039893437035676e-01,9.964312390519394214e-01
1.837500000000000244e-01,8.762821170960845008e-01,9.164956803470991620e-01,9.405623971478449530e-01
2.362500000000000711e-01,8.088258262850072100e-01,8.511893300152495456e-01,8.726047611677045790e-01
2.887500000000000622e-01,7.188045004902617885e-01,7.798534873290724478e-01,7.980238626439654093e-01
3.412500000000000533e-01,6.380939798859500689e-01,6.941235498441499230e-01,7.220839564453573889e-01
3.937500000000000444e-01,5.583747879634473055e-01,6.207808380652118929e-01,6.346650002857002759e-01
4.462500000000000355e-01,4.796053340195267078e-01,5.440023609172972563e-01,5.456938824615612527e-01
4.987500000000000266e-01,3.975868882542780147e-01,4.798413730929534382e-01,4.554507842157800024e-01
5.512500000000000178e-01,3.267110646861550172e-01,4.090321122450943370e-01,3.787968004669478028e-01
6.037500000000000089e-01,2.642183402533996306e-01,3.484027005842855740e-01,3.096779228021477870e-01
6.562500000000000000e-01,2.102200542477107859e-01,2.915920794461946408e-01,2.520282681784246637e-01
7.087499999999999911e-01,1.666378373148958703e-01,2.347121920318125943e-01,1.965653960519191945e-01
7.612499999999999822e-01,1.262899772776933383e-01,1.893326125101210122e-01,1.510530844366082537e-01
8.137499999999999734e-01,9.127519454200408444e-02,1.472949733435429398e-01,1.108608068065876362e-01
