# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,5.642770401074511787e-04,2.738168650817331476e-03,3.597842490108494554e-03,3.197793116061782570e-03,8.276290390762169533e-04,3.945953018505682537e-03,2.801017412129670498e-03,3.483685364826030317e-03,9.929474223762944137e-04
-1.042187500000000000e+01,8.995979209128285520e-04,3.969342688734998556e-03,4.847049044506070679e-03,4.379320069998503435e-03,1.263509894757676921e-03,5.346147344297701338e-03,3.978539524199717174e-03,4.539213138193972166e-03,1.478359082432223861e-03
-9.703125000000000000e+00,1.652519630259621482e-03,5.608149032712805328e-03,6.576707029931320656e-03,6.190143972025425809e-03,2.287393407696715775e-03,7.510278130633010057e-03,5.520837850116790992e-03,6.151949372448546269e-03,2.423846978090067605e-03
-8.984375000000000000e+00,2.691035318930980625e-03,7.915473617529353301e-03,9.082981714083017064e-03,8.397386582312387285e-03,3.426183430455329547e-03,1.006750453220233744e-02,7.641763721048057401e-03,8.438647533075807963e-03,3.732465712523073444e-03
-8.265625000000000000e+00,4.256784478538657920e-03,1.094640528070879061e-02,1.217412478744765540e-02,1.144978111089759581e-02,5.602504363673157899e-03,1.339418946100186421e-02,1.024392839093425656e-02,1.157824543634696467e-02,5.688404532783687163e-03
-7.546875000000000000e+00,6.738229454207706262e-03,1.489654742978623221e-02,1.577752374932029494e-02,1.543377034110429528e-02,8.562437866574625425e-03,1.760087305165880522e-02,1.432496663335875928e-02,1.551125295663645896e-02,8.639972253667553212e-03
-6.828125000000000000e+00,1.035106825045084729e-02,1.990483101032706689e-02,2.099986829691063636e-02,2.077911568251198868e-02,1.257916389291259193e-02,2.352617730264359650e-02,1.977951316568284795e-02,2.046557637064941662e-02,1.289395928839619752e-02
-6.109375000000000000e+00,1.579341066621378978e-02,2.674841735841495746e-02,2.758946882628319358e-02,2.726520635104715332e-02,1.832870048140027019e-02,2.994380799241291510e-02,2.660009217374218263e-02,2.720119703975760680e-02,1.913269028862115209e-02
-5.390625000000000000e+00,2.302284679883049093e-02,3.463855381960715546e-02,3.525681652349205164e-02,3.526672802438939741e-02,2.550345920512881587e-02,3.834670009127541523e-02,3.536256892316065603e-02,3.484510704734272712e-02,2.658515660300374631e-02
-4.671875000000000000e+00,3.226234308203127649e-02,4.452857464605057547e-02,4.411648812971156325e-02,4.506428459906806211e-02,3.544049630885746927e-02,4.711664158262347801e-02,4.584526255458484800e-02,4.484621902284725847e-02,3.672212670349829511e-02
-3.953125000000000000e+00,4.468394710739910514e-02,5.616974838498645789e-02,5.505497825219886343e-02,5.650553244199218311e-02,4.730029281993099882e-02,5.756922735384151224e-02,5.722074503787843297e-02,5.644367176189755281e-02,4.968587221557996259e-02
-3.234375000000000000e+00,6.034854930800176431e-02,6.861552711082627432e-02,6.848530999385514517e-02,6.940113984166906835e-02,6.249385641677428910e-02,6.810797154511523399e-02,6.993421680067445079e-02,6.937650544962087329e-02,6.569181264624650296e-02
-2.515625000000000000e+00,7.822366969471195031e-02,8.189167441751514509e-02,8.212520441615239752e-02,8.196638864934580049e-02,8.104972829989300076e-02,8.000885854156800092e-02,8.354627317888643767e-02,8.197561945624451396e-02,8.277615555304025652e-02
-1.796875000000000000e+00,9.771025536026092806e-02,9.501153289503733168e-02,9.497957164885939552e-02,9.403019054743337601e-02,9.970534318338389324e-02,9.122560529021798981e-02,9.792857806575692992e-02,9.311144275489872946e-02,1.015212881760178820e-01
-1.078125000000000000e+00,1.175155874810747542e-01,1.059143825260569216e-01,1.030469135712984152e-01,1.027081396416598680e-01,1.178342424844164293e-01,9.844889651666990926e-02,1.078196966486337921e-01,1.032065213836048795e-01,1.186247281841509155e-01
-3.593750000000000000e-01,1.336958273928176844e-01,1.117347712680601818e-01,1.073515248678139772e-01,1.080409216145715307e-01,1.329564738569270765e-01,1.018259652004318144e-01,1.118957553715999309e-01,1.088961085690786923e-01,1.337128519104720248e-01
3.593750000000000000e-01,1.441594666132146318e-01,1.120805860729202075e-01,1.073518451316130135e-01,1.085157686375686492e-01,1.418959122935593564e-01,1.015374718240462798e-01,1.105501543055010666e-01,1.086298896171827844e-01,1.394013234734109430e-01
1.078125000000000000e+00,1.441080943534350789e-01,1.073450002520824481e-01,1.034273611933654025e-01,1.038088198969887577e-01,1.393847956724726944e-01,9.674092578482600124e-02,1.049163205976837571e-01,1.041699718622503407e-01,1.369084607496341421e-01
1.796875000000000000e+00,1.337494866457558940e-01,9.761885381987554788e-02,9.422048916243923322e-02,9.503811831047069558e-02,1.279629327213969991e-01,9.036704121355787489e-02,9.592744819804011058e-02,9.560143502131761284e-02,1.252034902637467195e-01
2.515625000000000000e+00,1.134386401213870327e-01,8.448821202113733497e-02,8.228002972485841393e-02,8.324495269307308210e-02,1.086375213450585103e-01,8.073281375113122715e-02,8.264483296136992951e-02,8.426226425706191681e-02,1.038958793767661842e-01
3.234375000000000000e+00,8.783082445961383489e-02,7.120888944850407853e-02,7.012695113633367339e-02,7.072246606411256020e-02,8.367809268413620161e-02,6.953421180110264110e-02,6.989090767776413859e-02,7.070363770661834690e-02,8.038106536779751621e-02
3.953125000000000000e+00,6.022570996728988241e-02,5.751664760365023804e-02,5.797495582252965712e-02,5.864753905475215967e-02,5.780019271378452478e-02,5.875877134000405400e-02,5.763647010460417469e-02,5.739421617613998938e-02,5.710778253123022924e-02
4.671875000000000000e+00,3.717587443175651013e-02,4.563195728395690737e-02,4.616331983709041215e-02,4.692851261878861618e-02,3.681398566902131797e-02,4.851990618499931601e-02,4.444947294154971695e-02,4.572207425571930134e-02,3.627035476840338030e-02
5.390625000000000000e+00,2.074008457519646229e-02,3.480954691881210650e-02,3.627717193660996015e-02,3.670647836394410474e-02,2.093058540215897434e-02,3.933451841445682190e-02,3.431057555247633839e-02,3.633820651711543864e-02,2.147176238304999291e-02
6.109375000000000000e+00,1.046359575345419055e-02,2.643230014984860807e-02,2.824640769043840552e-02,2.836272034361717043e-02,1.057683404399261534e-02,3.089044975012083735e-02,2.611150878382946169e-02,2.811977286592279301e-02,1.151746846325634246e-02
6.828125000000000000e+00,4.881928140196456663e-03,1.951598998628300760e-02,2.164972777667617879e-02,2.121112176161397272e-02,4.724563238980239444e-03,2.393233483603279116e-02,1.985621830682460232e-02,2.115813761828787970e-02,5.238509207360932812e-03
7.546875000000000000e+00,2.290664127349681563e-03,1.437233060576702769e-02,1.650938183443459439e-02,1.562651733695670161e-02,2.062735846215612776e-03,1.793872854804402089e-02,1.473280341647817231e-02,1.518131917074788326e-02,2.198143586737554001e-03
8.265625000000000000e+00,1.060052507718659996e-03,1.038703713270230054e-02,1.228929857267811211e-02,1.125042277621032816e-02,1.033052515735206943e-03,1.354624385215350696e-02,1.047544876131657580e-02,1.120961569735589095e-02,8.722231011091015470e-04
8.984375000000000000e+00,4.685826372373283282e-04,7.584715493929867179e-03,9.017901480350313387e-03,7.983197712310147534e-03,4.192903135873369842e-04,9.797018730208802498e-03,7.488014592732242063e-03,8.591176172451480894e-03,3.608511446428188589e-04
9.703125000000000000e+00,1.998455384428335412e-04,5.242826365449296602e-03,6.389881752428867509e-03,5.796869914443576050e-03,1.587904082771162057e-04,6.981678700774765316e-03,5.368744404556145475e-03,6.229191159302089123e-03,1.086308750559989426e-04
1.042187500000000000e+01,6.648075118509122201e-05,3.410655305099534462e-03,4.798625779790081404e-03,4.251944724292996795e-03,5.181979184615608875e-05,5.021576798881534527e-03,3.736951066927625409e-03,4.598451162935856575e-03,4.493933288645677378e-05
1.114062500000000000e+01,3.506821810286344396e-05,2.426699228895684134e-03,3.518625652475353312e-03,3.133055030854515165e-03,1.182821400555194825e-05,3.685859340645971163e-03,2.764720702043818937e-03,3.324025908205758845e-03,2.082565009714678071e-05
