# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.374436485028709687e-01,1.439554339436112940e-01,1.092198598442514074e-01
-7.612499999999999822e-01,1.798635728822224611e-01,1.823947748152770776e-01,1.523113060101160265e-01
-7.087499999999999911e-01,2.275827874899460646e-01,2.303575554047774809e-01,1.975128141260768244e-01
-6.562500000000000000e-01,2.772569347626595571e-01,2.817721401013097982e-01,2.545167404524098509e-01
-6.037500000000000089e-01,3.425086827045963345e-01,3.496297401613091549e-01,3.167406355447739408e-01
-5.512499999999999067e-01,4.113931376901801551e-01,4.210764751230267056e-01,3.916651019443533888e-01
-4.987499999999999156e-01,4.948080548603138729e-01,4.941648596689058870e-01,4.724772524048929667e-01
-4.462499999999999800e-01,5.758865527172734033e-01,5.683219302443357490e-01,5.557046404495118441e-01
-3.937499999999999889e-01,6.615214316641432335e-01,6.433622994301669840e-01,6.404407297352185946e-01
-3.412499999999999423e-01,7.534126208979630146e-01,7.219377749472527528e-01,7.286823842556880981e-01
-2.887499999999999512e-01,8.319941331518074801e-01,7.987976959655438414e-01,8.159033251840064338e-01
-2.362499999999999600e-01,8.961053504710332351e-01,8.752455474106629607e-01,9.040587359854022065e-01
-1.837499999999999689e-01,9.534959544358136974e-01,9.336844832174989728e-01,9.712420451913004182e-01
-1.312499999999999778e-01,9.983379137323219465e-01,9.795451275189090978e-01,1.028556722431983372e+00
-7.874999999999998668e-02,1.033792280556956600e+00,1.010342404517234893e+00,1.055801625505451424e+00
-2.624999999999999556e-02,1.049839805754020361e+00,1.026099409365540671e+00,1.066858256512920766e+00
2.624999999999999556e-02,1.037935250132659748e+00,1.019993422287719165e+00,1.054278386704023962e+00
7.874999999999998668e-02,1.018240334131160552e+00,1.003283492960859169e+00,1.027259064562549007e+00
1.312499999999999778e-01,9.701749183397537779e-01,9.546574529049458580e-01,9.893362788315749334e-01
1.837500000000000244e-01,9.178482403603113182e-01,9.015726891618376371e-01,9.321935729756555267e-01
2.362500000000000711e-01,8.495279056406778162e-01,8.437852030573598228e-01,8.673600151976060824e-01
2.887500000000000622e-01,7.732262387349865262e-01,7.628879993501029855e-01,7.943794338551527501e-01
3.412500000000000533e-01,6.908400986859812853e-01,6.867035628162133643e-01,7.045804939645409215e-01
3.937500000000000444e-01,6.144602101029122965e-01,6.137901000036199983e-01,6.251167225977091180e-01
4.462500000000000355e-01,5.281182811018364509e-01,5.407400096254032507e-01,5.409519729276721645e-01
4.987500000000000266e-01,4.484921993823148823e-01,4.749500698803170717e-01,4.575642697233317513e-01
5.512500000000000178e-01,3.713396911971458825e-01,4.098962147997666783e-01,3.833327352665537591e-01
6.037500000000000089e-01,3.069710472005339197e-01,3.466702813940920058e-01,3.122276243825092279e-01
6.562500000000000000e-01,2.474862052717575200e-01,2.833940685924264957e-01,2.488596768817261939e-01
7.087499999999999911e-01,1.929423940584041597e-01,2.261529417501112471e-01,1.935898075408009622e-01
7.612499999999999822e-01,1.458513778252746307e-01,1.779899518599580566e-01,1.452936172000156845e-01
8.137499999999999734e-01,1.089217931792551691e-01,1.404639353389987300e-01,1.096031994293265727e-01
