# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.614569548074301364e-01,1.402265664408082202e-01,1.102871511810271654e-01
-7.612499999999999822e-01,2.019831131274894831e-01,1.783110323870284453e-01,1.503461101894975616e-01
-7.087499999999999911e-01,2.537619298420830116e-01,2.240487225707205043e-01,2.022214727003919799e-01
-6.562500000000000000e-01,3.163765723230455573e-01,2.747390175311359428e-01,2.634114748294069663e-01
-6.037500000000000089e-01,3.814099686037073500e-01,3.397204560276759211e-01,3.312624451931686642e-01
-5.512499999999999067e-01,4.522243256286477830e-01,4.109871233604211471e-01,4.037941554194740545e-01
-4.987499999999999156e-01,5.306027041929671784e-01,4.944491400313625329e-01,4.844979423162570353e-01
-4.462499999999999800e-01,6.178925575764756539e-01,5.619131140804013436e-01,5.730718258798748188e-01
-3.937499999999999889e-01,6.980267912191494561e-01,6.416828205184776923e-01,6.458885631730082455e-01
-3.412499999999999423e-01,7.836405265572484735e-01,7.318166612768362000e-01,7.291303203692061086e-01
-2.887499999999999512e-01,8.582781023936949527e-01,8.053981395815136279e-01,8.072794316971740880e-01
-2.362499999999999600e-01,9.271854628901142759e-01,8.810552906614046442e-01,8.843064134064447801e-01
-1.837499999999999689e-01,9.808181081121530864e-01,9.431801910302167746e-01,9.493866654396951876e-01
-1.312499999999999778e-01,1.020743041408976870e+00,9.830625253828592092e-01,1.004345611700699914e+00
-7.874999999999998668e-02,1.042697430119451374e+00,1.014023203451930311e+00,1.039932576904342376e+00
-2.624999999999999556e-02,1.044633157514314625e+00,1.030197127952630742e+00,1.048660857457312412e+00
2.624999999999999556e-02,1.029095469931273099e+00,1.019746728551561787e+00,1.034986969346717745e+00
7.874999999999998668e-02,9.912666325068991702e-01,9.983482332673579984e-01,1.021938976926545894e+00
1.312499999999999778e-01,9.351554256544489796e-01,9.565553177207378743e-01,9.841526543577506780e-01
1.837500000000000244e-01,8.830815548529196146e-01,9.065894079769836189e-01,9.342370275560094584e-01
2.362500000000000711e-01,8.085256653961796491e-01,8.388056298624558815e-01,8.684751273652696613e-01
2.887500000000000622e-01,7.270682216718826751e-01,7.657679889806674467e-01,7.928793772297239029e-01
3.412500000000000533e-01,6.506891601341135978e-01,6.863508643387296049e-01,7.054019575263694719e-01
3.937500000000000444e-01,5.668041245782572402e-01,6.156764114931949639e-01,6.270353642687946927e-01
4.462500000000000355e-01,4.874904774304237298e-01,5.417422748801337118e-01,5.414085693200031413e-01
4.987500000000000266e-01,4.151917070967972578e-01,4.720159412665904108e-01,4.675165099106320943e-01
5.512500000000000178e-01,3.479914129988142535e-01,4.098475744752853589e-01,3.915316112446286523e-01
6.037500000000000089e-01,2.829279014870463849e-01,3.427811614413115993e-01,3.199283244635128809e-01
6.562500000000000000e-01,2.252259977006874359e-01,2.806436049521143783e-01,2.574634698921623444e-01
7.087499999999999911e-01,1.787378290835651140e-01,2.292661067656978635e-01,2.005526374526883093e-01
7.612499999999999822e-01,1.404997392858197136e-01,1.842696377473399261e-01,1.559142071943026286e-01
8.137499999999999734e-01,1.061369814930076400e-01,1.444010316135029282e-01,1.163732457069915210e-01
