# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,2.932523566210441411e-04,2.454578132750252859e-03,3.171743193810804082e-03,3.045381071988596290e-03,1.210215022755487544e-03,5.047449791717951474e-03,2.502882343426621019e-03,4.210780163426632375e-03,1.234262247394869640e-03
-1.042187500000000000e+01,5.592245566738152096e-04,3.456832211230685681e-03,4.310416649203555571e-03,4.301051294420734500e-03,1.925188565100534712e-03,6.742988816354735654e-03,3.420649836327696331e-03,5.693418197789427634e-03,2.063810676521832602e-03
-9.703125000000000000e+00,9.429701713974507089e-04,4.883743531517863862e-03,5.965249341491583000e-03,5.830301083490660105e-03,2.834782387446840336e-03,8.901858654548681221e-03,4.668883588866976422e-03,7.669060260866166455e-03,3.147852569117095059e-03
-8.984375000000000000e+00,1.624910114931004193e-03,6.754810234862507895e-03,8.196453189398291567e-03,8.122172512063296698e-03,4.763719703273174531e-03,1.179170897339835641e-02,6.640082525810686066e-03,1.044519832318700422e-02,4.946784416530735327e-03
-8.265625000000000000e+00,2.522044479296560535e-03,9.621639078961618033e-03,1.108214403350511572e-02,1.125394769804835202e-02,7.482075660122836092e-03,1.581527402707260874e-02,9.278033479998311697e-03,1.372549498900404313e-02,7.161493424769189986e-03
-7.546875000000000000e+00,3.919957975756270009e-03,1.371897546132856693e-02,1.468753761254911090e-02,1.534202004304260382e-02,1.133194370916625233e-02,2.016932038862416510e-02,1.293454339540389512e-02,1.815703362307415775e-02,1.045701918977480840e-02
-6.828125000000000000e+00,6.275310084574459504e-03,1.884016666904974116e-02,1.923608434224836211e-02,2.049545905447686459e-02,1.611211542004747227e-02,2.636350349745310989e-02,1.786655726262522184e-02,2.337478359260814278e-02,1.476001223379566282e-02
-6.109375000000000000e+00,1.005135038928086332e-02,2.516337568712532016e-02,2.588071130570415018e-02,2.723689446886436508e-02,2.216530991804348608e-02,3.255273680713832718e-02,2.475480906161194039e-02,2.976304638929939267e-02,2.082220102222035601e-02
-5.390625000000000000e+00,1.527598891380052906e-02,3.368340125525805945e-02,3.346234134838809576e-02,3.473000825220964177e-02,3.065636438194196609e-02,4.074561333287148035e-02,3.342549574391281975e-02,3.774809893909433778e-02,2.938190741982497911e-02
-4.671875000000000000e+00,2.260071103325481459e-02,4.364497923576270838e-02,4.374266543971348786e-02,4.432185212740631652e-02,4.167939499877834630e-02,4.933821305714072153e-02,4.451753793236642998e-02,4.764242760129493159e-02,3.998277814560233234e-02
-3.953125000000000000e+00,3.341970913510827063e-02,5.593398728067981718e-02,5.494875004512354832e-02,5.664944418757221489e-02,5.434805146503032813e-02,5.825697941079065884e-02,5.650886990970320489e-02,5.768866540652545921e-02,5.349666360956411432e-02
-3.234375000000000000e+00,4.706071236025456683e-02,6.981602527781091694e-02,6.784840885490878160e-02,6.871981463080460706e-02,7.051392375846841920e-02,6.840590733920155764e-02,7.046516563205129646e-02,6.756249392906665818e-02,6.999065106451202167e-02
-2.515625000000000000e+00,6.416783819767979402e-02,8.345979096257945262e-02,8.310539878409110848e-02,8.148318764312066642e-02,8.782674787055599896e-02,7.804094048052737098e-02,8.474310326412518024e-02,7.906388855604065680e-02,8.810680593074464440e-02
-1.796875000000000000e+00,8.402005810722187884e-02,9.687682321985562062e-02,9.772466545385335990e-02,9.363640519692771613e-02,1.061963274750944153e-01,8.628170606935850473e-02,9.787136871078497280e-02,8.976995781397457963e-02,1.055645769599311279e-01
-1.078125000000000000e+00,1.064007816382992327e-01,1.073960712762888486e-01,1.076465791524002374e-01,1.034740709555446864e-01,1.228030036055197394e-01,9.273016997644459303e-02,1.071091588401274636e-01,9.789774640474828427e-02,1.227219270342859159e-01
-3.593750000000000000e-01,1.275647306003188375e-01,1.126658195139029484e-01,1.143713046017558466e-01,1.079125148769627535e-01,1.340213547464730037e-01,9.631825642283796396e-02,1.128207507823817957e-01,1.026810068042204455e-01,1.360825840306751355e-01
3.593750000000000000e-01,1.435115822691917509e-01,1.142885127587278393e-01,1.152000589252413776e-01,1.083947286863694431e-01,1.376464405914123446e-01,9.711619213278932516e-02,1.128712789906666514e-01,1.028554575590423653e-01,1.397897968308465244e-01
1.078125000000000000e+00,1.518338227281021968e-01,1.099180123952573085e-01,1.078931912947520000e-01,1.041088770973562089e-01,1.327602313540431622e-01,9.363094070487278098e-02,1.074813226043750403e-01,9.823367846799897773e-02,1.337634191272864259e-01
1.796875000000000000e+00,1.477509584431444534e-01,1.009584444699157674e-01,9.602839372995455869e-02,9.563687587672822787e-02,1.201119030806910432e-01,8.707936849179762073e-02,9.811731796080451484e-02,9.091511647334403479e-02,1.197605511892781832e-01
2.515625000000000000e+00,1.303128765239493503e-01,8.732181762360675947e-02,8.380643279429357551e-02,8.532487104571306880e-02,9.809485397950354346e-02,7.750307931704748798e-02,8.531015016893311875e-02,8.108211686511766769e-02,9.796763553082507570e-02
3.234375000000000000e+00,1.037738935995694972e-01,7.279575085847023175e-02,7.017163843384278954e-02,7.183608596273595437e-02,7.266036036599389514e-02,6.745232622944170864e-02,7.080210870280910507e-02,6.959034338743515236e-02,7.326124802284492143e-02
3.953125000000000000e+00,7.645027474553667268e-02,5.875767620708002847e-02,5.608074105302023049e-02,5.870480003702051308e-02,4.951760927671313567e-02,5.786888918342740495e-02,5.686733684317780285e-02,5.774620920129996948e-02,4.995595823718203959e-02
4.671875000000000000e+00,5.090540661134759087e-02,4.520780677750666637e-02,4.413484230984926482e-02,4.719170379787138853e-02,3.062755048897978366e-02,4.878395685972616164e-02,4.523108492539887338e-02,4.714994333546265043e-02,3.150984323924721497e-02
