# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.840096302942061113e-01,1.344456216395382986e-01,1.089772003331305195e-01
-7.612499999999999822e-01,2.320985102361134977e-01,1.680055522679059499e-01,1.473631876421560571e-01
-7.087499999999999911e-01,2.848966179255830733e-01,2.114723844862962665e-01,1.937597939668653513e-01
-6.562500000000000000e-01,3.513004935765924874e-01,2.647953066651375642e-01,2.486594934313272609e-01
-6.037500000000000089e-01,4.195266072856602135e-01,3.288487910914315582e-01,3.165370140080724370e-01
-5.512499999999999067e-01,4.884821448085506224e-01,3.956607178060989605e-01,3.903993675046737444e-01
-4.987499999999999156e-01,5.698630872373705580e-01,4.696299560083134761e-01,4.762801599111104456e-01
-4.462499999999999800e-01,6.543297337202043096e-01,5.491722582968511235e-01,5.647919293785916839e-01
-3.937499999999999889e-01,7.393087000335559766e-01,6.319890299597086258e-01,6.541084496706859319e-01
-3.412499999999999423e-01,8.216710076595503676e-01,7.138403096343625132e-01,7.381805384693665983e-01
-2.887499999999999512e-01,9.137671034690433292e-01,7.877496685404932197e-01,8.186521935150383733e-01
-2.362499999999999600e-01,9.747636379629263104e-01,8.500973954981575487e-01,8.953022435419396574e-01
-1.837499999999999689e-01,1.013747413201951941e+00,9.123117207150410746e-01,9.679514271695189853e-01
-1.312499999999999778e-01,1.043168555036351197e+00,9.612635550470844947e-01,1.026726764271537640e+00
-7.874999999999998668e-02,1.061922093895009800e+00,1.000129037235305551e+00,1.063077333007625747e+00
-2.624999999999999556e-02,1.049403259598079563e+00,1.019724961771244054e+00,1.072718202289909328e+00
2.624999999999999556e-02,1.031610980751517470e+00,1.025639954815403154e+00,1.054907632947224227e+00
7.874999999999998668e-02,9.874020824575351352e-01,1.006061233373831021e+00,1.032885638496001013e+00
1.312499999999999778e-01,9.161993920827299354e-01,9.728717330950995557e-01,9.933631518180063846e-01
1.837500000000000244e-01,8.386297211258083584e-01,9.325544716213982621e-01,9.352190752086199099e-01
2.362500000000000711e-01,7.667704955388395804e-01,8.693926801674116689e-01,8.632603769814354289e-01
2.887500000000000622e-01,6.901307618188342596e-01,8.011512372091907919e-01,7.867497114583699158e-01
3.412500000000000533e-01,6.033986794759412797e-01,7.220568216928168193e-01,7.017638800632179930e-01
3.937500000000000444e-01,5.186107289346968408e-01,6.332858265992424851e-01,6.159827430150142114e-01
4.462500000000000355e-01,4.378291915360112974e-01,5.578081013702615998e-01,5.325481610825062440e-01
4.987500000000000266e-01,3.670593081537934510e-01,4.818477243731126847e-01,4.574204494113723318e-01
5.512500000000000178e-01,3.024810838652836620e-01,4.138566461911152294e-01,3.808361718285056541e-01
6.037500000000000089e-01,2.448374319666562493e-01,3.495494011050008787e-01,3.137185106912450672e-01
6.562500000000000000e-01,1.919971361986697600e-01,2.933601324237365415e-01,2.497128195780184412e-01
7.087499999999999911e-01,1.501830672154589597e-01,2.408428310827828711e-01,1.921790995515056388e-01
7.612499999999999822e-01,1.135074854429432983e-01,1.953717263918476332e-01,1.448516502419518459e-01
8.137499999999999734e-01,8.471290511363224751e-02,1.528322594438759063e-01,1.087346771345373275e-01
