# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.590450125772366996e-01,5.853934958216576057e+00,6.316930774276249272e-01,7.417861230596644262e+00,-3.225319248878005807e-02,-1.087684210411277302e-01,6.133369225887422109e-03,-3.098461466654474448e-03,-6.098164658868227006e-02,7.149453454915831625e-03,-4.292738433257373837e-02,3.253840174105306349e-01,3.202496911346399133e-01,3.029963484901221915e-01
