# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.596881414242105168e-01,5.828174324772601445e+00,6.321447435731114561e-01,7.511146168821294822e+00,-1.012519415606599194e-01,-8.496158583524376917e-02,-5.141490717528777142e-03,-7.674448188275859693e-03,-7.171375454059082666e-02,-1.157959000627599294e-01,-1.162461700786290020e-01,3.267811467934876313e-01,3.195699228416010174e-01,3.020137532889030640e-01
