# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.770802525469086786e-01,1.326902558523268827e-01,1.115623495208126204e-01
-7.612499999999999822e-01,2.225717317802405892e-01,1.724572065833344658e-01,1.499235937094731130e-01
-7.087499999999999911e-01,2.786624620117340578e-01,2.184105110167251784e-01,1.971942731435175622e-01
-6.562500000000000000e-01,3.433748462295344583e-01,2.728305614375051147e-01,2.527026006045289819e-01
-6.037500000000000089e-01,4.107454633482904849e-01,3.324925842566159306e-01,3.210364455885085233e-01
-5.512499999999999067e-01,4.872897150607965466e-01,4.054394877250897533e-01,3.994797423776484946e-01
-4.987499999999999156e-01,5.692614778336330117e-01,4.782799449172556727e-01,4.799128401372188546e-01
-4.462499999999999800e-01,6.537066399508301151e-01,5.542744607720294647e-01,5.651017540006504358e-01
-3.937499999999999889e-01,7.278707788348348640e-01,6.454634933765605043e-01,6.524582459720053018e-01
-3.412499999999999423e-01,8.055555099338844727e-01,7.300592399781994368e-01,7.326451352227355551e-01
-2.887499999999999512e-01,8.801765244855412895e-01,8.038542996985916789e-01,8.174456580282796203e-01
-2.362499999999999600e-01,9.406113193659119132e-01,8.685861537319611303e-01,8.855684855001604294e-01
-1.837499999999999689e-01,9.920598751827437445e-01,9.297618271623809827e-01,9.490908912297694178e-01
-1.312499999999999778e-01,1.013441844880820231e+00,9.720135374434708542e-01,9.939630989518788429e-01
-7.874999999999998668e-02,1.037957222502212673e+00,1.012110863290402119e+00,1.028611966088341267e+00
-2.624999999999999556e-02,1.046000892865469378e+00,1.025625160101961697e+00,1.055890018014916221e+00
2.624999999999999556e-02,1.023680997410707505e+00,1.029527332028767450e+00,1.047930194736812703e+00
7.874999999999998668e-02,9.863226475915158886e-01,1.015746795668964531e+00,1.033033211504936100e+00
1.312499999999999778e-01,9.308687594147276867e-01,9.686392390692967203e-01,9.978823137277869071e-01
1.837500000000000244e-01,8.634079955596957179e-01,9.154512172892952382e-01,9.462870619651199133e-01
2.362500000000000711e-01,7.858076443100120434e-01,8.488118780831517274e-01,8.751240779274556125e-01
2.887500000000000622e-01,7.093751906361520643e-01,7.704414389537812546e-01,7.968051117282384244e-01
3.412500000000000533e-01,6.284318693610658757e-01,6.986888166815565793e-01,7.144950017012049459e-01
3.937500000000000444e-01,5.451980206432750498e-01,6.203264829114703005e-01,6.260344751013998676e-01
4.462500000000000355e-01,4.632839915293581190e-01,5.392457009579540994e-01,5.385010528918144912e-01
4.987500000000000266e-01,3.853213143982096023e-01,4.713433329027814644e-01,4.619140297555757169e-01
5.512500000000000178e-01,3.165331224706914859e-01,4.037627411961305923e-01,3.873846506054052230e-01
6.037500000000000089e-01,2.574450426162654959e-01,3.439493635103121338e-01,3.119906546339916154e-01
6.562500000000000000e-01,1.997274223183801156e-01,2.905761172553462668e-01,2.500141395616166662e-01
7.087499999999999911e-01,1.560728211532184384e-01,2.382269206840855469e-01,1.997409957023922600e-01
7.612499999999999822e-01,1.207114774019956704e-01,1.906052566628147760e-01,1.546377493712124407e-01
8.137499999999999734e-01,8.906417399043922711e-02,1.479268264189732562e-01,1.132572286136745432e-01
