# value,p_j_0_0,p_j_0_1,p_j_0_2,p_j_1_0,p_j_1_1,p_j_1_2,p_j_2_0,p_j_2_1,p_j_2_2
-1.114062500000000000e+01,3.997034361335077314e-04,2.898035327734101770e-03,3.506569263078677078e-03,3.118008507987598404e-03,9.815265301114093396e-04,4.241677781084802860e-03,2.334387185977896545e-03,3.478087388318305828e-03,1.257008617999355029e-03
-1.042187500000000000e+01,7.557337541128602339e-04,4.019254283747507143e-03,4.696007378856134271e-03,4.343342122420162585e-03,1.663429289612429864e-03,5.888258944001644596e-03,3.458315545568965872e-03,4.775762679083463309e-03,1.857659713673747489e-03
-9.703125000000000000e+00,1.268362929163888717e-03,5.528524180629754148e-03,6.468245083987893967e-03,5.889692794126412390e-03,2.700405674667716999e-03,7.953031003558394194e-03,4.840198516436390597e-03,6.342066003837682278e-03,2.914344470873733370e-03
-8.984375000000000000e+00,2.145527240339511685e-03,7.871296949277789903e-03,8.879872167954794629e-03,8.208005212534764949e-03,4.070370232428852444e-03,1.073520649838861397e-02,6.972405783477266666e-03,8.915654430691715218e-03,4.362160399070135787e-03
-8.265625000000000000e+00,3.365677312479043587e-03,1.085666974992659760e-02,1.161384787862236243e-02,1.135511530367157990e-02,6.387538395420160053e-03,1.423521253243550250e-02,9.862533033205434646e-03,1.224789917355488186e-02,6.591784013398964068e-03
-7.546875000000000000e+00,5.206785628213403405e-03,1.485172498634808151e-02,1.542891581210300254e-02,1.537162226290222575e-02,9.702513308055778218e-03,1.885844433808268189e-02,1.322510772479639461e-02,1.655862588980725955e-02,9.452176069577765058e-03
-6.828125000000000000e+00,8.039696143314159840e-03,1.980069328644242996e-02,2.082512684280566490e-02,2.060406955739660373e-02,1.405292503788273945e-02,2.403583046480645136e-02,1.819290356340452428e-02,2.197393165450131289e-02,1.367328786070054307e-02
-6.109375000000000000e+00,1.232231333747029096e-02,2.598412937142515269e-02,2.709658868576469287e-02,2.735574753100200596e-02,2.021467643998462599e-02,3.076267763099800254e-02,2.519632515072204454e-02,2.868487667441834560e-02,1.987119757698668082e-02
-5.390625000000000000e+00,1.869514256441724004e-02,3.365682061024799498e-02,3.505503272430127160e-02,3.505488171392918267e-02,2.778717655962988781e-02,3.873956182380981078e-02,3.422927887770550737e-02,3.649181207090724383e-02,2.789196733855230440e-02
-4.671875000000000000e+00,2.751327018505279887e-02,4.324154528872941466e-02,4.418951302346126736e-02,4.532677884133159973e-02,3.824697925862220044e-02,4.789090694679105226e-02,4.478109952843140062e-02,4.627908879160862188e-02,3.837105181066246401e-02
-3.953125000000000000e+00,3.868636958539773546e-02,5.454348866356469733e-02,5.628840818364917037e-02,5.720651502207727002e-02,5.083866879886026618e-02,5.843231563988212501e-02,5.763264414650899614e-02,5.720140536532080516e-02,5.164053681391824607e-02
-3.234375000000000000e+00,5.272087583733232885e-02,6.823686942536781597e-02,6.882777007733079100e-02,7.025938179488039337e-02,6.655691731638849196e-02,6.867787834823739501e-02,7.135671006610851130e-02,6.942787315971048201e-02,6.769875791028175105e-02
-2.515625000000000000e+00,7.061657041076099817e-02,8.208507151103747179e-02,8.234589090443313053e-02,8.327262986357983343e-02,8.411379909047381198e-02,7.927396710329873142e-02,8.526472980349072972e-02,8.032731760164919799e-02,8.542550658500867866e-02
-1.796875000000000000e+00,9.109755787934248339e-02,9.551774826630617110e-02,9.529331479141174566e-02,9.484761063529363601e-02,1.029943616145986146e-01,8.907608886807139026e-02,9.861510476531312741e-02,9.182812910126283978e-02,1.043367942627556749e-01
-1.078125000000000000e+00,1.129482133440370545e-01,1.061954291082709972e-01,1.035788085081777721e-01,1.048419417319575997e-01,1.213115307027181344e-01,9.642675776735779025e-02,1.080311479543782371e-01,1.009486780228934372e-01,1.210228644974917639e-01
-3.593750000000000000e-01,1.314190510649768384e-01,1.122251072987011100e-01,1.082278723616154070e-01,1.101298462545730883e-01,1.342961255082798233e-01,1.010922066451612200e-01,1.132199744315801337e-01,1.061951137652485250e-01,1.342343006052263421e-01
3.593750000000000000e-01,1.443899512634420623e-01,1.124126777704811952e-01,1.083337640809555746e-01,1.094805257611382726e-01,1.393027635584345447e-01,1.008911782495205273e-01,1.128126115712201755e-01,1.073831438560798601e-01,1.393254970705409268e-01
1.078125000000000000e+00,1.482918007078003753e-01,1.081515735175612031e-01,1.029626892976883146e-01,1.047405105170643724e-01,1.369865762151701860e-01,9.664761279764515212e-02,1.070027046124907844e-01,1.025052313033425061e-01,1.358578217902710050e-01
1.796875000000000000e+00,1.418514427576571257e-01,9.885176200775280808e-02,9.466950661209118378e-02,9.530814157276114307e-02,1.244494417396064811e-01,8.854834534606148555e-02,9.587381673423936435e-02,9.425545679044951275e-02,1.229352667348154182e-01
2.515625000000000000e+00,1.238559022459539555e-01,8.586406771412877226e-02,8.368344989134007816e-02,8.401624822646643065e-02,1.029486219696704452e-01,7.960875100316187891e-02,8.378257752207950160e-02,8.319618934327988047e-02,1.016539722667914869e-01
3.234375000000000000e+00,9.682792616166510657e-02,7.160174857484231936e-02,7.050773849477755262e-02,6.955022848381063605e-02,7.833988973590985672e-02,6.877525923191681045e-02,7.003993005051184495e-02,7.048512058611314246e-02,7.692492133263022225e-02
3.953125000000000000e+00,6.804763812743067075e-02,5.833690565604575384e-02,5.753456576961635260e-02,5.713980843416425343e-02,5.351895044557816727e-02,5.822031570644693732e-02,5.653076872427333782e-02,5.788092774191760242e-02,5.277958914925749007e-02
4.671875000000000000e+00,4.272708186595830515e-02,4.552581926655052680e-02,4.626526366755892572e-02,4.543034139220680778e-02,3.329569223846870485e-02,4.850694525297245818e-02,4.501660288645705638e-02,4.629194634395151359e-02,3.330940108459944093e-02
5.390625000000000000e+00,2.446749996836368457e-02,3.489931873395427792e-02,3.621744182533816886e-02,3.560928823984544495e-02,1.881421374058680346e-02,3.937238480678079133e-02,3.491279749045079345e-02,3.663114654514816604e-02,1.942416606346477823e-02
6.109375000000000000e+00,1.267463838210776926e-02,2.597629603945584426e-02,2.785963130532587845e-02,2.697799543346556320e-02,9.578886314726907728e-03,3.115505700582248821e-02,2.637876398144432463e-02,2.821314600486473159e-02,1.013651131928990784e-02
6.828125000000000000e+00,6.075874211318858450e-03,1.911347705987895274e-02,2.103854407700544299e-02,2.053882899448269961e-02,4.565847640523658900e-03,2.421619260167861762e-02,1.956543880546485550e-02,2.143604006298762896e-02,4.778320097788345093e-03
7.546875000000000000e+00,2.722583247813552872e-03,1.400902853860009310e-02,1.575701026225368589e-02,1.501394284527962468e-02,2.085431430925331012e-03,1.842200533752085326e-02,1.403091610721874001e-02,1.608830672285937666e-02,2.105640910921163789e-03
8.265625000000000000e+00,1.213243591918425649e-03,1.015615729908248693e-02,1.171418263981674653e-02,1.070091945183671879e-02,8.550426571077243297e-04,1.386186961631703622e-02,9.974929886957263278e-03,1.193913341747147860e-02,8.851860866904353664e-04
8.984375000000000000e+00,6.007200349325817921e-04,7.482248555888468440e-03,8.600193393076977985e-03,7.633001973790600608e-03,4.012195730069209056e-04,1.006966035790191755e-02,7.041217098437820184e-03,8.735804780935947644e-03,3.813752279345957179e-04
9.703125000000000000e+00,2.340565660370814201e-04,5.214957821915396953e-03,6.170182416450911700e-03,5.416976714055428931e-03,1.697685729724727360e-04,7.460469611233200293e-03,5.025077662558130077e-03,6.284800068565634182e-03,1.424562444970342784e-04
1.042187500000000000e+01,8.807221706532340451e-05,3.587862846303254728e-03,4.376275342995028864e-03,3.857747056277039364e-03,5.959104080533602444e-05,5.449992201489526310e-03,3.570081763893154150e-03,4.790846810406459468e-03,4.732165472070052980e-05
1.114062500000000000e+01,3.506582407768512997e-05,2.608038115886840078e-03,3.292125062241291027e-03,2.704653579776491578e-03,1.346719485806394948e-05,3.778286363649227108e-03,2.533246851282381241e-03,3.510785674899370538e-03,1.550224569477915633e-05
