# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.656214277459352568e-01,5.853215240434487932e+00,6.338773207878851679e-01,7.437012858279231864e+00,4.932320737024883939e-02,-1.499499344944258371e-02,-5.695211272103763503e-03,9.889791405898373713e-04,1.049892010379750440e-01,-4.721232660258206648e-02,9.019274767535354065e-02,3.142342383518627047e-01,3.282884731666525502e-01,3.078892864533526175e-01
