# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.825198562114697665e-01,1.360655350956024856e-01,1.134475621058625011e-01
-7.612499999999999822e-01,2.284730124252664918e-01,1.742875497703036125e-01,1.494715694347072132e-01
-7.087499999999999911e-01,2.829083770045458524e-01,2.176087238259304946e-01,1.981488276640316626e-01
-6.562500000000000000e-01,3.520668005215052965e-01,2.721275574844781997e-01,2.586472482899012659e-01
-6.037500000000000089e-01,4.241046071726496947e-01,3.302281824551813183e-01,3.271618577050809940e-01
-5.512499999999999067e-01,4.994422845455621096e-01,3.967156611190109095e-01,4.018533223291911871e-01
-4.987499999999999156e-01,5.827907958168653257e-01,4.759114376701466531e-01,4.849118592806694883e-01
-4.462499999999999800e-01,6.607181040697823748e-01,5.610321438099665770e-01,5.756085253454674699e-01
-3.937499999999999889e-01,7.417194913628800679e-01,6.408748502774901379e-01,6.625423067925566567e-01
-3.412499999999999423e-01,8.196192747982488092e-01,7.169247386448619475e-01,7.454117510776369082e-01
-2.887499999999999512e-01,8.954541926833020637e-01,7.895499788245956552e-01,8.272134708470366693e-01
-2.362499999999999600e-01,9.453831566201579273e-01,8.634756486537595865e-01,9.021826671385335672e-01
-1.837499999999999689e-01,9.926520601915370667e-01,9.203136834081060424e-01,9.616689490728548284e-01
-1.312499999999999778e-01,1.033796480391811601e+00,9.706710196166538074e-01,1.012301758848247912e+00
-7.874999999999998668e-02,1.055382456007299963e+00,1.009039113570522561e+00,1.041767276204753401e+00
-2.624999999999999556e-02,1.052825585731333113e+00,1.022741558929391337e+00,1.050672326147695346e+00
2.624999999999999556e-02,1.021694707776013900e+00,1.016980976200287934e+00,1.051043137797175397e+00
7.874999999999998668e-02,9.758945700574522819e-01,9.970234802980826316e-01,1.026776179782307619e+00
1.312499999999999778e-01,9.175770937312154318e-01,9.683644040135844788e-01,9.971563802147218603e-01
1.837500000000000244e-01,8.469093218007039958e-01,9.177819152101210909e-01,9.501278504727275198e-01
2.362500000000000711e-01,7.679056584172910815e-01,8.579504396053139192e-01,8.721834781941900649e-01
2.887500000000000622e-01,6.884663089143604475e-01,7.871168727677099186e-01,7.832667282036482881e-01
3.412500000000000533e-01,6.123387683940498816e-01,7.111452105490192466e-01,6.959487262420424036e-01
3.937500000000000444e-01,5.306345081898184990e-01,6.356659921551046644e-01,6.113208959844632640e-01
4.462500000000000355e-01,4.504742044686538271e-01,5.553686347404920287e-01,5.308304566364502319e-01
4.987500000000000266e-01,3.783791437260561885e-01,4.846581441172623794e-01,4.479791312098212464e-01
5.512500000000000178e-01,3.107890454245655354e-01,4.095146003782009769e-01,3.707939231553802895e-01
6.037500000000000089e-01,2.491274751397020426e-01,3.459804768841293621e-01,3.018127808485231434e-01
6.562500000000000000e-01,1.967926181813110798e-01,2.865671396119852665e-01,2.431006326840245702e-01
7.087499999999999911e-01,1.501028249420150451e-01,2.345900410850164652e-01,1.907562755216648809e-01
7.612499999999999822e-01,1.146949759685938902e-01,1.904057033172527058e-01,1.477458886221200696e-01
8.137499999999999734e-01,8.598128693306648918e-02,1.509376335295237181e-01,1.137653037656102956e-01
