# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,1.428588669910701436e-01,1.473584957648525762e-01,1.109539281841341457e-01
-7.612499999999999822e-01,1.777662052558080241e-01,1.876468042727552354e-01,1.536555174868208529e-01
-7.087499999999999911e-01,2.245872090480404981e-01,2.358014905816318840e-01,2.029145097401029441e-01
-6.562500000000000000e-01,2.772073614135901476e-01,2.949066987491397174e-01,2.611951636899060847e-01
-6.037500000000000089e-01,3.397224769221416363e-01,3.574512408270638097e-01,3.277662294449781855e-01
-5.512499999999999067e-01,4.111443164480561019e-01,4.250898425991421758e-01,4.023330538923023947e-01
-4.987499999999999156e-01,4.867580167945285141e-01,4.942400759432931667e-01,4.768340716508878696e-01
-4.462499999999999800e-01,5.673908709847110821e-01,5.693999586242888267e-01,5.589864627361361693e-01
-3.937499999999999889e-01,6.497060651533246300e-01,6.547458458460020392e-01,6.419724250654441633e-01
-3.412499999999999423e-01,7.315286179515958498e-01,7.316607938179502391e-01,7.280288370103155104e-01
-2.887499999999999512e-01,8.089082546920018935e-01,8.058833153013466033e-01,8.096743986230026113e-01
-2.362499999999999600e-01,8.870397913375117627e-01,8.645098598971054926e-01,8.819013325266601422e-01
-1.837499999999999689e-01,9.400498390212814748e-01,9.169327180870381344e-01,9.450231158618493943e-01
-1.312499999999999778e-01,9.935433841778046338e-01,9.556685936822384431e-01,9.919075967880104372e-01
-7.874999999999998668e-02,1.034183954776475511e+00,9.873243525251699237e-01,1.036646805237497304e+00
-2.624999999999999556e-02,1.048889798729852885e+00,1.008371677409146017e+00,1.049026886094692301e+00
2.624999999999999556e-02,1.043466435465447706e+00,1.009722411012942356e+00,1.050078484585569516e+00
7.874999999999998668e-02,1.023962547527285105e+00,9.829233875669481924e-01,1.028413742385596130e+00
1.312499999999999778e-01,9.744753625605924174e-01,9.517139100771179194e-01,9.945744848919081393e-01
1.837500000000000244e-01,9.309478441621024114e-01,8.994177906195011118e-01,9.390946527914432185e-01
2.362500000000000711e-01,8.597278743058943684e-01,8.399911949747963513e-01,8.756523317306256216e-01
2.887500000000000622e-01,7.844045246004929250e-01,7.723307674769822606e-01,7.968478905676388280e-01
3.412500000000000533e-01,6.996854288795690824e-01,6.935298214907662517e-01,7.152688956377520890e-01
3.937500000000000444e-01,6.163983328330460143e-01,6.178214123922444179e-01,6.289808022230470863e-01
4.462500000000000355e-01,5.323689947068853678e-01,5.483344877869784639e-01,5.512726239037719633e-01
4.987500000000000266e-01,4.540529176729272143e-01,4.731318919778084164e-01,4.649378869160339933e-01
5.512500000000000178e-01,3.813265207083157415e-01,4.126170794532227348e-01,3.881029391757744862e-01
6.037500000000000089e-01,3.139136141644067179e-01,3.450724916515623408e-01,3.173264542782573416e-01
6.562500000000000000e-01,2.489536470427473336e-01,2.882104212561580892e-01,2.536343359584072865e-01
7.087499999999999911e-01,1.955964669923720423e-01,2.369102448910380965e-01,1.983303080811706920e-01
7.612499999999999822e-01,1.517616324495009161e-01,1.894490371948362450e-01,1.517813995651270120e-01
8.137499999999999734e-01,1.152918738497007156e-01,1.494509338680254651e-01,1.145014808942252799e-01
