# rms_flow_velocity,rms_vorticity,average_flow_velocity_intensity,average_streching,average_vorticity_intensity,u_x,u_y,u_z,w_x,w_y,w_z,a_u_x,a_u_y,a_u_z
3.629097625827336082e-01,5.866185620439708259e+00,6.318904605602706503e-01,7.429524312315497703e+00,1.007128499178035728e-02,-6.107479090135566058e-02,3.285677928632707058e-03,-5.734577725350552225e-05,1.128216684422336628e-02,5.802649022324107148e-02,-3.909480209212336244e-02,3.189044345565419381e-01,3.220467303243020885e-01,3.068881739503049322e-01
