# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,2.017793650072675082e-01,9.885829982597978127e-02
6.899999999999999467e-01,2.591362432065217325e-01,9.579461310456913181e-02
1.034000000000000030e+00,2.862149948621857121e-01,9.632379892464117133e-02
1.379999999999999893e+00,2.901155570652174664e-01,9.539302156357157281e-02
1.723999999999999977e+00,2.902765597810324505e-01,9.229750290160754211e-02
2.068000000000000060e+00,2.844660148694391211e-01,9.098168420996552430e-02
2.414000000000000146e+00,2.729067742854183742e-01,8.975706704725164298e-02
2.758000000000000007e+00,2.662152063315809114e-01,8.793219226972130709e-02
3.101999999999999869e+00,2.676744061291101984e-01,8.556286019646190677e-02
3.447999999999999954e+00,2.718031671439965491e-01,8.358228988303584295e-02
3.791999999999999815e+00,2.726604694092827352e-01,8.263869463502185320e-02
4.137999999999999901e+00,2.727754614246012954e-01,8.115937781244038363e-02
4.482000000000000206e+00,2.710341103999330814e-01,7.910305243168386236e-02
4.825999999999999623e+00,2.733678107516577249e-01,7.749092477367297560e-02
5.171999999999999709e+00,2.732838375507540274e-01,7.550046938017571097e-02
5.516000000000000014e+00,2.762736825258339524e-01,7.356926865154336803e-02
5.860000000000000320e+00,2.790210444219283215e-01,7.232087837280212761e-02
6.206000000000000405e+00,2.803488609813084009e-01,7.120020459356429798e-02
6.549999999999999822e+00,2.794983289599236587e-01,6.999285142937883286e-02
6.895999999999999908e+00,2.827784777860353760e-01,6.857994490395653842e-02
7.240000000000000213e+00,2.876618525552486205e-01,6.715312872809854616e-02
7.583999999999999631e+00,2.920708461069356776e-01,6.563180669054986816e-02
7.929999999999999716e+00,2.953568371689785366e-01,6.399155639690728981e-02
8.273999999999999133e+00,2.983045260378898167e-01,6.196492055518944969e-02
8.618000000000000327e+00,2.987999708096426010e-01,6.009296511222041864e-02
8.964000000000000412e+00,2.989979257307005533e-01,5.826402762091963811e-02
9.307999999999999829e+00,2.995474373522776235e-01,5.696479088952274145e-02
9.653999999999999915e+00,2.983916705510668566e-01,5.581811237816487054e-02
9.997999999999999332e+00,2.988289697001900169e-01,5.467352821139628838e-02
