# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,2.019204602318739605e-01,1.362514127842376910e-01,1.052346694362688434e-01
-7.612499999999999822e-01,2.576667510858023369e-01,1.718892490053899325e-01,1.460250863115925279e-01
-7.087499999999999911e-01,3.148819977982571516e-01,2.163480516496194273e-01,1.966827717943011034e-01
-6.562500000000000000e-01,3.711023291236468236e-01,2.702664948512734089e-01,2.605463506827163100e-01
-6.037500000000000089e-01,4.435816851555321461e-01,3.296076007820197828e-01,3.314802627635279331e-01
-5.512499999999999067e-01,5.216416790590049368e-01,4.079754963658511757e-01,4.094724360407566710e-01
-4.987499999999999156e-01,6.117499357182574204e-01,4.813828900570550906e-01,4.923210759126986358e-01
-4.462499999999999800e-01,7.016175772053611093e-01,5.594730307831680127e-01,5.832325504720557996e-01
-3.937499999999999889e-01,7.840403355993639245e-01,6.452096562693517834e-01,6.721409732394525438e-01
-3.412499999999999423e-01,8.598424481453185164e-01,7.246945158477814397e-01,7.644744167788978251e-01
-2.887499999999999512e-01,9.294121313054493072e-01,8.042199219273671318e-01,8.498935210269179530e-01
-2.362499999999999600e-01,9.763987970941079286e-01,8.760664695567953464e-01,9.208747010025662982e-01
-1.837499999999999689e-01,1.022012701751528141e+00,9.273428315168910085e-01,9.803731056185485127e-01
-1.312499999999999778e-01,1.057637911698747990e+00,9.820936676641057739e-01,1.028217207022021240e+00
-7.874999999999998668e-02,1.057463507381742440e+00,1.008590897022942467e+00,1.054380137824385777e+00
-2.624999999999999556e-02,1.042561481377860533e+00,1.027390618564393510e+00,1.059213624702451950e+00
2.624999999999999556e-02,1.013435995433443981e+00,1.029618626943760606e+00,1.045855106995122741e+00
7.874999999999998668e-02,9.535637251962391092e-01,1.005420507583679957e+00,1.024423858213900695e+00
1.312499999999999778e-01,9.000520904341812178e-01,9.615764962685772188e-01,9.753511145980120478e-01
1.837500000000000244e-01,8.203229663037817643e-01,9.084117425486682995e-01,9.209779440906259440e-01
2.362500000000000711e-01,7.411708287435593290e-01,8.461761644097298696e-01,8.429434812232248220e-01
2.887500000000000622e-01,6.549286479497384850e-01,7.794760695065369172e-01,7.654887789993455316e-01
3.412500000000000533e-01,5.741288573753386970e-01,6.941274029091266673e-01,6.889843304359447584e-01
3.937500000000000444e-01,4.935702323625224541e-01,6.231866056703656565e-01,6.113236091784177706e-01
4.462500000000000355e-01,4.195508697752781679e-01,5.502497661436549503e-01,5.325579176008926607e-01
4.987500000000000266e-01,3.461488482123830090e-01,4.727961209807461374e-01,4.444387286185865205e-01
5.512500000000000178e-01,2.798651633947689121e-01,4.086386732780428188e-01,3.674551298414135414e-01
6.037500000000000089e-01,2.205137408760401430e-01,3.404951282042291694e-01,2.961001392306574775e-01
6.562500000000000000e-01,1.724532388985941800e-01,2.867812689551971772e-01,2.397509309107092867e-01
7.087499999999999911e-01,1.336195563960895782e-01,2.370847571648572738e-01,1.888185388097126660e-01
7.612499999999999822e-01,9.801217714222802690e-02,1.865139576098120699e-01,1.404296091652150469e-01
8.137499999999999734e-01,7.275037939304802859e-02,1.482629547938605630e-01,1.081569390781358941e-01
