# value,p_u_x,p_u_y,p_u_z
-8.137499999999999734e-01,2.171308812940024868e-01,1.268148475708186229e-01,1.069052699027199932e-01
-7.612499999999999822e-01,2.737229128548167023e-01,1.587133554916696221e-01,1.458432676869244327e-01
-7.087499999999999911e-01,3.378419897372069158e-01,2.029439181055328334e-01,1.940705620232545670e-01
-6.562500000000000000e-01,4.089704369559231112e-01,2.584000406974760189e-01,2.536989043922867615e-01
-6.037500000000000089e-01,4.823273854855520404e-01,3.244320009044018294e-01,3.211691413298188302e-01
-5.512499999999999067e-01,5.680293038151569274e-01,3.957406165997722769e-01,3.972656473229165819e-01
-4.987499999999999156e-01,6.566400579409487070e-01,4.763025303943368982e-01,4.809531521498389695e-01
-4.462499999999999800e-01,7.321341765808846436e-01,5.559696453836264762e-01,5.670824426382828909e-01
-3.937499999999999889e-01,8.139537808901473603e-01,6.398003309116846449e-01,6.506109426190112011e-01
-3.412499999999999423e-01,8.905085429634631566e-01,7.236053780124069856e-01,7.388826226756898263e-01
-2.887499999999999512e-01,9.529613632775171261e-01,8.039826625678440086e-01,8.196207373212592850e-01
-2.362499999999999600e-01,9.964146224965958476e-01,8.748578794922692303e-01,8.905215300891203833e-01
-1.837499999999999689e-01,1.022968704094028070e+00,9.267473789183786614e-01,9.630604001711787765e-01
-1.312499999999999778e-01,1.042042832023759580e+00,9.775339315846400812e-01,1.017241101885190346e+00
-7.874999999999998668e-02,1.049430432327630003e+00,1.014561085261149964e+00,1.044824023367168175e+00
-2.624999999999999556e-02,1.025597452961347855e+00,1.026670016797598173e+00,1.062496806425454521e+00
2.624999999999999556e-02,9.810740973880193172e-01,1.032688646424423373e+00,1.056010899087301169e+00
7.874999999999998668e-02,9.222477324105565755e-01,1.004568797220019460e+00,1.029468803660332998e+00
1.312499999999999778e-01,8.672031952208452132e-01,9.733230830258700061e-01,9.993499937401952860e-01
1.837500000000000244e-01,7.997421921837251091e-01,9.188755889301573054e-01,9.398934433296249891e-01
2.362500000000000711e-01,7.173545970609233047e-01,8.571651119035348376e-01,8.713979733506090897e-01
2.887500000000000622e-01,6.319499207812100394e-01,7.758821063339691460e-01,7.944112487084374896e-01
3.412500000000000533e-01,5.568421889966673755e-01,7.045950725805910642e-01,7.133409322787568341e-01
3.937500000000000444e-01,4.713458006578561399e-01,6.335587507909240523e-01,6.282307806297809938e-01
4.462500000000000355e-01,3.950404317885539696e-01,5.518808804416343028e-01,5.402046523074881534e-01
4.987500000000000266e-01,3.239885832599170845e-01,4.766721177109507490e-01,4.586950633422587909e-01
5.512500000000000178e-01,2.631081859683708779e-01,4.109587009222585574e-01,3.810910773184775779e-01
6.037500000000000089e-01,2.102404679500202156e-01,3.473543695886188165e-01,3.079128656972164313e-01
6.562500000000000000e-01,1.600823169366465681e-01,2.924755983330727394e-01,2.416630580516678506e-01
7.087499999999999911e-01,1.221171507670997108e-01,2.362047201606999047e-01,1.875799191087012263e-01
7.612499999999999822e-01,8.918292805647994037e-02,1.929626821837360229e-01,1.409207169131358739e-01
8.137499999999999734e-01,6.542438249321888555e-02,1.513772023750237505e-01,1.032010680949907999e-01
